,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets,80000,51000,56000,30000,147000,81000,79000,52000,295000,136000,,58000,201000,211000,,168000,396000,273000,,111000,311000,303000,,106000,250000,252000,167000,195000,140000,258000,266000,224000,179000,437000,176000,192000,249000,233000,201000,158000,113000,189000,193000,208000,337000,293000,430000,294000,414000,318000
BalanceOtherCurrentAssets_yy,,,,,83.75,58.82,41.07,73.33,100.68,67.90,-100.00,11.54,-31.86,55.15,,189.66,97.01,29.38,,-33.93,-21.46,10.99,,-4.50,-19.61,-16.83,,83.96,-44.00,2.38,59.28,14.87,27.86,69.38,-33.83,-14.29,39.11,-46.68,14.20,-17.71,-54.62,-18.88,-3.98,31.65,198.23,55.03,122.80,41.35,22.85,8.53
BalanceOtherCurrentAssets_sy,,,,,45.50,18.76,-1.98,17.31,26.23,36.16,-10.14,24.00,-3.12,0.20,,15.06,-18.32,-33.44,,-15.04,8.21,52.10,,-2.80,10.68,-1.30,,1.52,-1.22,-1.75,18.58,13.30,12.22,2.30,4.16,12.31,1.15,3.24,-3.44,26.70,29.94,16.72,13.71,22.95,10.95,12.70,9.37,23.62,3.52,21.60
BalanceOtherCurrentAssets_qq,,-36.25,9.80,-46.43,390.00,-44.90,-2.47,-34.18,467.31,-53.90,-100.00,,246.55,4.98,-100.00,,135.71,-31.06,-100.00,,180.18,-2.57,-100.00,,135.85,0.80,-33.73,16.77,-28.21,84.29,3.10,-15.79,-20.09,144.13,-59.73,9.09,29.69,-6.43,-13.73,-21.39,-28.48,67.26,2.12,7.77,62.02,-13.06,46.76,-31.63,40.82,-23.19
BalanceOtherCurrentAssets_sq,,-17.74,-100.00,26.98,50.60,-12.66,-100.00,-28.09,33.69,1.87,-100.00,,-1.65,2.49,-100.00,,20.14,-16.77,-100.00,,34.33,-4.48,-100.00,,58.93,-5.02,-12.36,-7.26,21.32,-8.42,-1.58,-15.79,16.56,-14.29,10.49,-19.50,15.71,-4.37,2.53,-4.90,44.64,-3.83,1.36,-14.71,37.97,-2.72,11.40,1.71,12.22,-1.56
BalanceAssetsForSale,,,,,,0,,,0,1142000,,1144000,1144000,1144000,,1143000,1143000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,0.18,,-0.09,-0.09,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,33.00,,-81.13,-44.40,-36.35,,-93.22,-93.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,-100.00,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,-100.00,,,,-100.00,,,-20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,9819000,10153000,10916000,40401000,34587000,36027000,35933000,35890000,37313000,35532000,,42001000,41276000,37376000,,50982000,46364000,45981000,,54788000,60006000,54224000,,65834000,72662000,69997000,72451000,70643000,69438000,70370000,66668000,75983000,67940000,71283000,81421000,80723000,84479000,76903000,69964000,86585000,81655000,83660000,83582000,90857000,82269000,91750000,90599000,114035000,110717000,98156000
BalanceTotalAssets_yy,,,,,252.25,254.84,229.18,-11.17,7.88,-1.37,-100.00,17.03,10.62,5.19,,21.38,12.33,23.02,,7.47,29.42,17.93,,20.16,21.09,29.09,,7.30,-4.44,0.53,-7.98,7.56,-2.16,1.30,22.13,6.24,24.34,7.88,-14.07,7.26,-3.34,8.79,19.46,4.93,0.75,9.67,8.40,25.51,34.58,6.98
BalanceTotalAssets_sy,,,,,87.48,39.37,20.59,30.51,34.32,47.01,49.04,23.93,26.46,-5.05,,-4.53,-2.55,-2.84,,3.28,7.92,3.31,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalAssets_qq,,3.40,7.52,270.11,-14.39,4.16,-0.26,-0.12,3.96,-4.77,-100.00,,-1.73,-9.45,-100.00,,-9.06,-0.83,-100.00,,9.52,-9.64,-100.00,,10.37,-3.67,3.51,-2.50,-1.71,1.34,-5.26,13.97,-10.59,4.92,14.22,-0.86,4.65,-8.97,-9.02,23.76,-5.69,2.46,-0.09,8.70,-9.45,11.52,-1.25,25.87,-2.91,-11.35
BalanceTotalAssets_sq,,0.91,-100.00,26.46,3.96,2.40,-100.00,19.94,5.69,8.12,-100.00,,-0.86,-7.89,-100.00,,-2.89,-0.18,-100.00,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.64,0.74
BalanceCapital,4585000,3217000,3578000,22935000,24432000,24643000,25963000,28068000,28940000,28526000,,32406000,32472000,28956000,,33036000,33652000,30920000,,35179000,36970000,33000000,,37132000,38616000,34828000,37156000,39248000,40420000,36113000,37042000,38360000,38809000,39796000,42619000,40016000,42638000,40494000,42102000,44298000,46753000,42539000,45403000,48377000,51086000,45871000,49937000,52751000,55626000,49391000
BalanceCapital_yy,,,,,432.87,666.02,625.63,22.38,18.45,15.76,-100.00,15.46,12.20,1.51,,1.94,3.63,6.78,,6.49,9.86,6.73,,5.55,4.45,5.54,,5.70,4.67,3.69,-0.31,-2.26,-3.99,10.20,15.06,4.32,9.87,1.75,-1.21,10.70,9.65,5.05,7.84,9.21,9.27,7.83,9.99,9.04,8.89,7.67
BalanceCapital_sy,,,,,185.12,65.78,7.70,22.38,20.37,15.76,16.72,4.36,1.77,-19.22,,1.09,3.63,6.78,,7.79,12.23,15.69,,8.36,10.20,0.35,,1.42,1.13,2.80,-2.20,6.30,5.10,13.79,12.92,8.17,8.07,7.74,13.20,12.62,13.05,6.61,8.22,9.12,8.86,6.90,6.96,7.62,1.94,4.28
BalanceCapital_qq,,-29.84,11.22,541.00,6.53,0.86,5.36,8.11,3.11,-1.43,-100.00,,0.20,-10.83,-100.00,,1.86,-8.12,-100.00,,5.09,-10.74,-100.00,,4.00,-9.81,6.68,5.63,2.99,-10.66,2.57,3.56,1.17,2.54,7.09,-6.11,6.55,-5.03,3.97,5.22,5.54,-9.01,6.73,6.55,5.60,-10.21,8.86,5.64,5.45,-11.21
BalanceCapital_sq,,-3.75,-100.00,53.02,5.62,1.64,-100.00,12.02,3.09,1.25,-100.00,,-2.06,-2.56,-100.00,,0.36,-1.20,-100.00,,0.70,0.89,-100.00,,-0.44,-0.82,0.08,1.35,-1.43,1.02,2.97,3.47,0.42,1.93,3.75,1.99,0.31,1.65,1.66,2.70,1.14,0.65,2.78,5.12,-1.23,1.42,2.47,4.45,-1.74,1.57
BalanceShareCapital,50000,500000,500000,500000,781000,781000,781000,781000,781000,781000,,781000,781000,781000,,781000,781000,750000,,750000,750000,750000,,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000
BalanceShareCapital_yy,,,,,1462.00,56.20,56.20,56.20,,,-100.00,,,,,,,-3.97,,-3.97,-3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,23.68,22.95,,,,,0.98,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,900.00,,,56.20,,,,,,-100.00,,,,-100.00,,,-3.97,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,1.00,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,0,0,,0,-1106000,-1492000,,-1502000,-1502000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,-35.80,100.00,,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,8.92,100.00,,33.38,14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,-34.90,100.00,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,48.46,100.00,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,2273000,1817000,1817000,20560000,20870000,21537000,21537000,21537000,21537000,25077000,,25077000,25077000,27685000,,27685000,27685000,27632000,,27632000,27632000,28411000,,28411000,28411000,28944000,28944000,28944000,28944000,29024000,29024000,29024000,29024000,29024000,29024000,29485000,29485000,30367000,30367000,30367000,30367000,31645000,31645000,31645000,31645000,33719000,33719000,33718000,33718000,36561000
BalanceReserve_yy,,,,,818.17,1085.31,1085.31,4.75,3.20,16.44,-100.00,16.44,16.44,10.40,,10.40,10.40,-0.19,,-0.19,-0.19,2.82,,2.82,2.82,1.88,,1.88,1.88,0.28,0.28,0.28,0.28,,,1.59,1.59,4.63,4.63,2.99,2.99,4.21,4.21,4.21,4.21,6.55,6.55,6.55,6.55,8.43
BalanceReserve_sy,,,,,67.97,10.65,59.22,10.94,11.21,18.97,34.86,13.32,12.77,-10.13,,4.46,1.45,-0.19,,0.36,0.44,6.68,,13.83,11.34,4.88,,1.66,1.84,0.87,0.86,1.44,1.65,,,1.50,1.14,4.02,4.63,8.03,7.99,11.43,10.60,12.16,10.95,8.79,7.12,6.66,5.91,3.36
BalanceReserve_qq,,-20.06,,1031.54,1.51,3.20,,,,16.44,-100.00,,,10.40,-100.00,,,-0.19,-100.00,,,2.82,-100.00,,,1.88,,,,0.28,,,,,,1.59,,2.99,,,,4.21,,,,6.55,,,,8.43
BalanceReserve_sq,,2.89,,0.33,1.26,1.64,,,,15.74,-100.00,,,-4.93,-100.00,,,,-100.00,,,7.69,-100.00,,,1.88,,,,1.36,,,,,,0.01,,2.78,,,,4.21,,,,4.20,,,,3.26
BalanceNonshareCapital,,,,,,,,,,,,0,0,0,,3000,50000,153000,,332000,425000,483000,,780000,897000,1018000,1226000,1492000,267000,538000,465000,287000,116000,105000,110000,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,10966.67,750.00,215.69,,134.94,111.06,110.77,,91.28,-70.23,-47.15,-62.07,-80.76,-56.55,-80.48,-76.34,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,32.22,21.60,66.67,,10.17,-6.86,-58.38,,-6.00,-36.42,-14.52,-46.51,15.51,,-11.36,-7.72,,-3.96,-3.04,-4.10,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,1566.67,206.00,-100.00,,28.01,13.65,-100.00,,15.00,13.49,20.43,21.70,-82.10,101.50,-13.57,-38.28,-59.58,-9.48,4.76,-100.00,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,-4.22,-14.29,-100.00,,-4.68,-0.89,-100.00,,-0.94,-13.87,0.74,-28.16,7.37,13.40,-10.66,-6.31,-4.23,0.26,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,422000,339000,334000,315000,64000,32000,311000,94000,202000,73000,,52000,51000,39000,,170000,145000,198000,,459000,306000,327000,,321000,240000,323000,327000,574000,525000,376000,396000,372000,286000,403000,454000,742000,928000,1252000,1289000,1275000,1302000,1642000,1722000,1740000,1883000,2179000,2250000,2222000,2666000,2817000
BalanceNoncurrentLiabilities_yy,,,,,-84.83,-90.56,-6.89,-70.16,215.62,128.12,-100.00,-44.68,-74.75,-46.58,,226.92,184.31,407.69,,170.00,111.03,65.15,,-30.07,-21.57,-1.22,,78.82,118.75,16.41,21.10,-35.19,-45.52,7.18,14.65,99.46,224.48,210.67,183.92,71.83,40.30,31.15,33.59,36.47,44.62,32.70,30.66,27.70,41.58,29.28
BalanceNoncurrentLiabilities_sy,,,,,1.06,46.04,-6.89,-9.82,-9.86,88.80,36.48,58.86,77.29,5.37,,2.69,-22.66,12.19,,-2.99,7.73,-2.15,,-6.48,-8.58,-5.78,,-13.01,-1.33,-7.28,5.82,1.46,2.57,8.26,-7.10,-2.17,-7.51,2.77,9.96,20.10,37.57,3.31,-3.86,1.87,-2.47,-4.68,-2.92,-5.26,-4.97,0.48
BalanceNoncurrentLiabilities_qq,,-19.67,-1.47,-5.69,-79.68,-50.00,871.88,-69.77,114.89,-63.86,-100.00,,-1.92,-23.53,-100.00,,-14.71,36.55,-100.00,,-33.33,6.86,-100.00,,-25.23,34.58,1.24,75.54,-8.54,-28.38,5.32,-6.06,-23.12,40.91,12.66,63.44,25.07,34.91,2.96,-1.09,2.12,26.11,4.87,1.05,8.22,15.72,3.26,-1.24,19.98,5.66
BalanceNoncurrentLiabilities_sq,,-13.09,-100.00,15.03,-3.17,-3.36,-100.00,-22.73,-0.19,24.46,-100.00,,1.53,-16.98,-100.00,,-7.17,1.58,-100.00,,-0.32,-1.25,-100.00,,-0.70,-3.67,-3.45,-6.23,1.62,-2.01,0.68,-7.01,-0.54,0.54,0.02,-4.22,-1.60,-1.82,-0.06,-3.02,-0.56,-0.23,0.58,-4.63,,-4.13,-0.98,-1.24,-2.14,-1.50
BalanceNoncurrentTradeLiabilities,,,,,,30000,14000,91000,,70000,,,,,,79000,81000,,,,46000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,133.33,-100.00,-100.00,,-100.00,,,,,,-100.00,-43.21,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,149.17,-100.00,113.92,,-3.19,,,,,,-58.71,-43.21,,,,-2.33,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,-53.33,550.00,-100.00,,-100.00,,,,,,2.53,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,-76.67,550.00,-53.64,,-100.00,,,,,,,-9.37,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,45000,,,,,,,34000,16000,4000,,,,96000,,134000,,49000,,82000,12000,82000,65000,325000,320000,182000,208000,192000,138000,258000,247000,,,,,,,,,139000,,30000,,83000,,301000
BalanceNoncurrentBorrowings_yy,,,,,,,,,-100.00,,,,,,,-100.00,-100.00,2300.00,,,,-48.96,,-38.81,,67.35,,296.34,2566.67,121.95,220.00,-40.92,-56.88,41.76,18.75,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-40.29,,903.33
BalanceNoncurrentBorrowings_sy,,,,,,,,,-13.77,,,,,,,4.02,-37.92,3.70,,,,-39.04,,-28.31,,-7.76,,-34.21,-23.67,-36.22,-6.17,13.84,6.32,25.60,0.56,-22.80,-16.88,-12.82,-11.04,,,,,,,,,-25.70,,-17.06
BalanceNoncurrentBorrowings_qq,,,,,,-100.00,,,,,,,-52.94,-75.00,-100.00,,,,-100.00,,-100.00,,-100.00,,-85.37,583.33,-20.73,400.00,-1.54,-43.12,14.29,-7.69,-28.12,86.96,-4.26,-100.00,,,,,,,,,-100.00,,-100.00,,-100.00,
BalanceNoncurrentBorrowings_sq,,,,,,-8.42,,,,,,,-0.21,-39.67,-100.00,,,,-100.00,,-6.40,,-100.00,,-4.26,-7.43,-8.16,-14.43,-2.94,-13.24,-2.98,-10.56,-0.29,0.23,-2.04,-10.93,,,,,,,,,-0.52,,-5.93,,-4.51,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,422000,339000,334000,315000,19000,2000,297000,3000,202000,3000,,18000,35000,35000,,91000,64000,102000,,325000,260000,278000,,239000,228000,241000,262000,249000,205000,194000,188000,180000,148000,145000,207000,742000,928000,1252000,1289000,1275000,1302000,1642000,1722000,1601000,1883000,2149000,2250000,2139000,2666000,2516000
BalanceNoncurrentOtherLiabilities_yy,,,,,-95.50,-99.41,-11.08,-99.05,963.16,50.00,-100.00,500.00,-82.67,1066.67,,405.56,82.86,191.43,,257.14,306.25,172.55,,-26.46,-12.31,-13.31,,4.18,-10.09,-19.50,-28.24,-27.71,-27.80,-25.26,10.11,312.22,527.03,763.45,522.71,71.83,40.30,31.15,33.59,25.57,44.62,30.88,30.66,33.60,41.58,17.08
BalanceNoncurrentOtherLiabilities_sy,,,,,11.46,18.48,-100.00,-4.91,-0.09,19.80,-82.35,10.79,15.43,5.23,,0.05,-9.85,-8.71,,4.22,10.79,-0.45,,-2.37,-2.12,1.97,,4.04,1.74,-0.68,-2.76,-0.78,,-4.26,4.02,4.18,0.29,6.17,3.67,4.02,7.83,9.31,7.78,9.07,14.50,2.34,1.53,-4.67,-10.86,-5.53
BalanceNoncurrentOtherLiabilities_qq,,-19.67,-1.47,-5.69,-93.97,-89.47,14750.00,-98.99,6633.33,-98.51,-100.00,,94.44,,-100.00,,-29.67,59.38,-100.00,,-20.00,6.92,-100.00,,-4.60,5.70,8.71,-4.96,-17.67,-5.37,-3.09,-4.26,-17.78,-2.03,42.76,258.45,25.07,34.91,2.96,-1.09,2.12,26.11,4.87,-7.03,17.61,14.13,4.70,-4.93,24.64,-5.63
BalanceNoncurrentOtherLiabilities_sq,,-6.10,-100.00,-5.69,-6.01,-1.40,-100.00,-62.84,-0.44,3.35,-100.00,,3.35,,-100.00,,-0.85,0.55,-100.00,,-0.50,0.06,-100.00,,-0.36,0.64,0.42,-0.84,-1.02,1.75,-0.90,-0.76,,2.10,1.40,4.71,0.10,1.46,2.49,-1.09,0.36,5.97,2.56,2.82,2.26,-1.27,-1.09,-1.51,-3.00,3.90
BalanceCurrentLiabilities,4812000,6597000,7003000,17151000,10091000,11352000,9659000,7728000,8171000,6933000,,9543000,8753000,8381000,,17773000,12517000,14710000,,18818000,22305000,20414000,,27601000,32909000,33828000,33742000,29329000,28226000,33343000,28765000,36964000,28729000,30979000,38238000,39965000,40913000,35157000,26573000,41012000,33600000,39479000,36457000,40740000,29300000,43700000,38412000,59062000,52425000,45948000
BalanceCurrentLiabilities_yy,,,,,109.70,72.08,37.93,-54.94,-19.03,-38.93,-100.00,23.49,7.12,20.89,,86.24,43.00,75.52,,5.88,78.20,38.78,,46.67,47.54,65.71,,6.26,-14.23,-1.43,-14.75,26.03,1.78,-7.09,32.93,8.12,42.41,13.49,-30.51,2.62,-17.87,12.29,37.20,-0.66,-12.80,10.69,5.36,44.97,78.92,5.14
BalanceCurrentLiabilities_sy,,,,,51.08,31.86,20.71,29.04,59.94,41.06,52.94,50.34,33.01,-4.07,,6.97,11.34,-7.34,,-4.77,5.31,0.19,,15.94,13.04,12.03,,7.17,10.13,11.88,1.17,-2.26,1.20,0.78,25.23,23.44,22.48,16.38,0.70,-3.49,-2.27,12.29,19.37,14.52,13.81,8.53,6.49,14.70,17.58,12.72
BalanceCurrentLiabilities_qq,,37.09,6.15,144.91,-41.16,12.50,-14.91,-19.99,5.73,-15.15,-100.00,,-8.28,-4.25,-100.00,,-29.57,17.52,-100.00,,18.53,-8.48,-100.00,,19.23,2.79,-0.25,-13.08,-3.76,18.13,-13.73,28.50,-22.28,7.83,23.43,4.52,2.37,-14.07,-24.42,54.34,-18.07,17.50,-7.65,11.75,-28.08,49.15,-12.10,53.76,-11.24,-12.35
BalanceCurrentLiabilities_sq,,0.56,-100.00,33.26,0.94,-2.79,-100.00,-1.70,7.37,-1.25,-100.00,,3.52,-0.18,-100.00,,-4.92,-0.13,-100.00,,1.65,-1.68,-100.00,,-4.02,1.12,1.97,1.20,-1.59,2.67,-2.73,0.22,3.86,10.28,1.36,6.70,2.37,-0.96,-2.37,-0.40,4.82,8.09,3.42,0.63,-1.27,3.33,4.29,2.93,2.03,-0.86
BalanceCurrentTradePayablesv,4181000,6179000,6441000,16157000,8464000,9267000,7456000,5026000,6470000,5239000,,5504000,5552000,5866000,,11206000,12251000,14630000,,15887000,22025000,13492000,,24935000,28299000,28909000,30927000,25582000,23610000,27687000,24377000,28907000,25082000,25416000,33233000,31498000,36515000,27064000,22052000,33866000,28385000,29367000,30690000,33744000,24394000,38577000,33480000,49915000,43865000,40538000
BalanceCurrentTradePayablesv_yy,,,,,102.44,49.98,15.76,-68.89,-23.56,-43.47,-100.00,9.51,-14.19,11.97,,103.60,120.66,149.40,,41.77,79.78,-7.78,,56.95,28.49,114.27,,2.59,-16.57,-4.23,-21.18,13.00,6.23,-8.20,36.33,8.96,45.58,6.48,-33.64,7.52,-22.26,8.51,39.17,-0.36,-14.06,31.36,9.09,47.92,79.82,5.08
BalanceCurrentTradePayablesv_sy,,,,,55.02,52.95,19.04,41.54,48.61,25.01,54.42,51.39,35.07,11.52,,11.04,20.01,17.34,,6.09,3.28,-7.35,,28.38,27.35,18.50,,6.25,6.67,1.22,-6.73,2.76,0.05,6.66,9.42,13.14,15.53,5.86,5.19,5.96,-5.99,8.51,7.38,18.24,30.21,16.01,19.06,19.05,9.20,12.22
BalanceCurrentTradePayablesv_qq,,47.79,4.24,150.85,-47.61,9.49,-19.54,-32.59,28.73,-19.03,-100.00,,0.87,5.66,-100.00,,9.33,19.42,-100.00,,38.64,-38.74,-100.00,,13.49,2.16,6.98,-17.28,-7.71,17.27,-11.96,18.58,-13.23,1.33,30.76,-5.22,15.93,-25.88,-18.52,53.57,-16.18,3.46,4.51,9.95,-27.71,58.14,-13.21,49.09,-12.12,-7.58
BalanceCurrentTradePayablesv_sq,,-5.41,-100.00,23.80,18.41,4.69,-100.00,1.50,15.11,8.13,-100.00,,2.15,-0.92,-100.00,,-3.24,,-100.00,,-4.14,1.84,-100.00,,-2.92,-12.43,6.98,-11.24,-1.52,-9.11,2.32,5.25,1.32,12.56,,7.70,-3.59,9.88,-2.82,-2.51,-7.24,8.35,7.41,15.59,-0.03,3.82,11.22,6.17,-4.10,6.34
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,458000,,199000,,179000,2050000,1785000,110000,195000,207000,2302000,555000,4000000,866000,1457000,1219000,191000,,396000,331000,333000,,,257000,,,416000,269000,394000,3255000,419000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,-60.92,,796.98,,8.94,-89.90,28.96,404.55,1951.28,318.36,-36.71,119.64,-95.23,-100.00,-72.82,-72.85,74.35,,-100.00,-22.36,-100.00,,,4.67,,,0.72
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,8.60,,52.62,,3.57,-22.66,15.85,-6.79,-16.66,33.82,-9.34,27.61,32.70,25.07,10.15,23.28,11.06,,12.26,19.49,8.74,,,-9.01,,,14.56
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,1045.25,-12.93,-93.84,77.27,6.15,1012.08,-75.89,620.72,-78.35,68.24,-16.33,-84.33,-100.00,,-16.41,0.60,-100.00,,,-100.00,,,-35.34,46.47,726.14,-87.13
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,-7.10,,-100.00,,-0.54,-9.00,2.48,0.02,3.69,-7.32,-5.94,-10.89,7.62,-8.14,-3.11,11.94,27.02,,-5.68,-5.62,26.72,,,-37.45,,,-2.34,-9.93,25.61,-1.79
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,39000,35000,24000,6000,,,69000,,0,0,,57000,57000,35000,,397000,266000,80000,,2455000,275000,6723000,,2487000,2560000,3134000,2705000,3552000,4409000,3341000,3825000,4045000,2752000,4067000,3784000,8260000,4381000,7690000,4187000,6802000,5209000,10100000,5510000,6956000,4872000,4685000,4652000,8725000,5303000,4984000
BalanceCurrentOtherLiabilities_yy,,,,,-100.00,-100.00,187.50,-100.00,,,-100.00,,,,,596.49,366.67,128.57,,518.39,3.38,8303.75,,1.30,830.91,-53.38,,42.82,72.23,6.60,41.40,13.88,-37.58,21.73,-1.07,104.20,59.19,89.08,10.65,-17.65,18.90,31.34,31.60,2.26,-6.47,-53.61,-15.57,25.43,8.85,6.38
