,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentBorrowings_qq,,,,,,-100.00,,-100.00,,-100.00,,,-9.89,-100.00,,1.53,-27.55,-12.86,-18.51,-9.05,-55.11,19.89,-7.63,7.23,87.74,-65.33,178.70,-65.71,109.08,-53.65,84.88,-5.07,16.57,-2.81,-49.65
BalanceCurrentBorrowings_sq,,,,,,-1.81,,-100.00,,4.68,,,-3.47,-1.07,,1.53,3.30,-3.50,4.31,-5.44,-10.98,2.54,-0.81,1.76,-6.82,0.24,3.58,-1.54,-3.16,0.67,2.96,2.05,-2.69,,0.60
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,372000,,,,467000,463000,488000,464000,466000,468000,636000,595000,522000,490000,388000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,25.54,,,,-0.21,1.08,30.33,28.23,12.02,4.70,-38.99
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,5.15,,,,3.52,3.78,-0.55,2.52,1.14,-2.82,-11.20
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-0.86,5.40,-4.92,0.43,0.43,35.90,-6.45,-12.27,-6.13,-20.82
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,-22.30,,,,-5.68,6.48,-2.12,-0.24,0.58,1.22,-0.82,-2.91,-4.66,-4.34
BalanceCurrentOtherLiabilities,,,,,170000,,1589000,,977000,,82000,572000,2074000,,651000,705000,1629000,1630000,2664000,1435000,1872000,1968000,4253000,2260000,2550000,2194000,2231000,2048000,2548000,2647000,2841000,2865000,2919000,3125000,3008000
BalanceCurrentOtherLiabilities_yy,,,,,,,,,474.71,,-94.84,,112.28,,693.90,23.25,-21.46,,309.22,103.55,14.92,20.74,59.65,57.49,36.22,11.48,-47.54,-9.38,-0.08,20.65,27.34,39.89,14.56,18.06,5.88
BalanceCurrentOtherLiabilities_sy,,,,,,,,,1.85,,10.12,,7.95,,15.47,-4.15,-1.56,,11.38,19.13,8.20,21.12,11.48,1.60,18.59,19.82,10.04,0.76,10.14,5.13,22.54,17.59,13.40,18.50,23.94
BalanceCurrentOtherLiabilities_qq,,,,,,-100.00,,-100.00,,-100.00,,597.56,262.59,-100.00,,8.29,131.06,0.06,63.44,-46.13,30.45,5.13,116.11,-46.86,12.83,-13.96,1.69,-8.20,24.41,3.89,7.33,0.84,1.88,7.06,-3.74
BalanceCurrentOtherLiabilities_sq,,,,,,4.36,,-100.00,,,,-8.82,-1.08,-7.70,,-3.18,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,28000,28000,28000,,61000,61000,176000,,70000,71000,51000,54000,72000,72000,5000,72000,67000,95000,94000,94000,94000,90000,93000,98000,106000,32000,111000,110000,107000,102000,97000,93000,90000,87000,86000
BalanceReckoning_yy,,,,,117.86,117.86,528.57,,14.75,16.39,-71.02,,2.86,1.41,-90.20,33.33,-6.94,31.94,1780.00,30.56,40.30,-5.26,-1.06,4.26,12.77,-64.44,19.35,12.24,0.94,218.75,-12.61,-15.45,-15.89,-14.71,-11.34
BalanceReckoning_sy,,,,,54.23,5.53,62.63,,4.89,11.61,0.93,,11.72,30.48,15.55,20.86,-6.94,,3.25,-0.55,43.84,9.46,9.11,6.30,16.85,-29.09,0.37,-3.24,-15.94,-5.46,-8.34,-4.72,36.60,10.25,2.78
BalanceReckoning_qq,,,,-100.00,,,188.52,-100.00,,1.43,-28.17,5.88,33.33,,-93.06,1340.00,-6.94,41.79,-1.05,,,-4.26,3.33,5.38,8.16,-69.81,246.88,-0.90,-2.73,-4.67,-4.90,-4.12,-3.23,-3.33,-1.15
BalanceReckoning_sq,,,,-100.00,,,3.01,-100.00,,-9.57,2.01,-12.17,7.45,,,,-9.86,-0.50,2.44,,,0.41,-2.15,-10.78,-0.66,1.26,-1.22,-1.13,-8.93,0.81,-10.52,-1.89,3.33,-0.36,4.68
BalanceTotalEquityAndLiabilities,42542000,41686000,43202000,0,51679000,49076000,51862000,0,63991000,61471000,54914000,54272000,53923000,52481000,53083000,52958000,53530000,53587000,52875000,52198000,51147000,52525000,53998000,54361000,58658000,57926000,57671000,56326000,58225000,59173000,58029000,59462000,61623000,67736000,66007000
BalanceTotalEquityAndLiabilities_yy,,,,,21.48,17.73,20.05,,23.82,25.26,5.88,,-15.73,-14.62,-3.33,-2.42,-0.73,2.11,-0.39,-1.44,-4.45,-1.98,2.12,4.14,14.69,10.28,6.80,3.61,-0.74,2.15,0.62,5.57,5.84,14.47,13.75
BalanceTotalEquityAndLiabilities_sy,,,,,21.48,17.72,23.26,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,-2.01,3.64,-100.00,,-5.04,5.68,-100.00,,-3.94,-10.67,-1.17,-0.64,-2.67,1.15,-0.24,1.08,0.11,-1.33,-1.28,-2.01,2.69,2.80,0.67,7.90,-1.25,-0.44,-2.33,3.37,1.63,-1.93,2.47,3.63,9.92,-2.55
BalanceTotalEquityAndLiabilities_sq,,-1.49,1.77,-100.00,,-0.03,5.55,-100.00,,1.59,0.46,-1.40,0.44,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,1788000,-177000,2511000,1577000,-1989000,504000,,-1068000,1603000,441000,-1185000,860000,1604000,2193000,912000,-1000,2386000,1387000,997000,2111000,2214000,2288000,1961000,1946000,2824000,2069000,330000,2237000,1161000,898000,2513000,1127000,3594000,4793000,-7314000
CashflowOperatingCashflow_yy,,,,,-211.24,384.75,-100.00,-167.72,180.59,-12.50,,180.52,0.06,397.28,176.96,-100.12,48.75,-36.75,9.32,211200.00,-7.21,64.96,96.69,-7.82,27.55,-9.57,-83.17,14.95,-58.89,-56.60,661.52,-49.62,209.56,433.74,-391.05
CashflowOperatingCashflow_sy,,,,,-39.86,33.27,-62.72,8.71,56.01,14.70,,7.01,-12.48,24.83,-3.20,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,-109.90,1518.64,-37.20,-226.13,125.34,-100.00,,250.09,-72.49,-368.71,172.57,86.51,36.72,-58.41,-100.11,238700.00,-41.87,-28.12,111.74,4.88,3.34,-14.29,-0.76,45.12,-26.74,-84.05,577.88,-48.10,-22.65,179.84,-55.15,218.90,33.36,-252.60
CashflowOperatingCashflow_sq,,-101.08,30.73,52.96,35.16,-46.20,-57.33,,113.36,-71.84,-18.71,9.24,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,116000,164000,164000,189000,141000,349000,,1188000,482000,609000,615000,490000,592000,684000,597000,642000,656000,674000,672000,675000,670000,645000,655000,654000,780000,792000,694000,689000,655000,655000,646000,664000,647000,630000,645000
CashflowAmortization_yy,,,,,21.55,112.80,-100.00,528.57,241.84,74.50,,-58.75,22.82,12.32,-2.93,31.02,10.81,-1.46,12.56,5.14,2.13,-4.30,-2.53,-3.11,16.42,22.79,5.95,5.35,-16.03,-17.30,-6.92,-3.63,-1.22,-3.82,-0.15
CashflowAmortization_sy,,,,,11.95,18.69,20.70,25.88,10.78,13.84,,12.64,13.37,12.46,3.09,0.69,1.92,-1.46,1.75,6.69,9.38,12.75,12.88,10.43,0.41,11.04,8.15,10.24,3.32,1.41,2.87,0.77,5.65,10.77,11.26
CashflowAmortization_qq,,41.38,,15.24,-25.40,147.52,-100.00,,-59.43,26.35,0.99,-20.33,20.82,15.54,-12.72,7.54,2.18,2.74,-0.30,0.45,-0.74,-3.73,1.55,-0.15,19.27,1.54,-12.37,-0.72,-4.93,,-1.37,2.79,-2.56,-2.63,2.38
CashflowAmortization_sq,,-1.97,,-0.64,4.80,1.51,2.34,,-0.65,2.08,0.99,2.11,0.34,2.44,-0.20,0.51,1.24,-1.15,0.38,0.80,4.61,0.74,1.55,3.62,3.60,0.34,2.04,1.42,,,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-1343000,-1594000,-1862000,-3622000,-2999000,-7179000,,-9345000,-1853000,-1837000,207000,-643000,-1432000,-875000,-226000,607000,-935000,-492000,-32000,-96000,-108000,521000,-622000,-990000,-368000,-211000,-9000,-180000,-124000,-121000,3000,-34000,-347000,-254000,-295000
CashflowInvestingCashflow_yy,,,,,-123.31,-350.38,100.00,-158.01,38.21,74.41,,93.12,22.72,52.37,-209.18,194.40,34.71,43.77,85.84,-115.82,88.45,205.89,-1843.75,-931.25,-240.74,-140.50,98.55,81.82,66.30,42.65,133.33,81.11,-179.84,-109.92,-9933.33
CashflowInvestingCashflow_sy,,,,,-73.91,-110.65,-49.50,-110.09,11.68,22.18,,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,-27.92
CashflowInvestingCashflow_qq,,-18.69,-16.81,-94.52,17.20,-139.38,100.00,,80.17,0.86,111.27,-410.63,-122.71,38.90,74.17,368.58,-254.04,47.38,93.50,-200.00,-12.50,582.41,-219.39,-59.16,62.83,42.66,95.73,-1900.00,31.11,2.42,102.48,-1233.33,-920.59,26.80,-16.14
CashflowInvestingCashflow_sq,,-12.16,-142.72,27.75,-94.05,46.00,-168.44,,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,-16.05,-9.36,36.05,-6.84
CashflowCapex,1422000,1531000,700000,1910000,-874000,6743000,,9994000,4516000,1838000,-210000,686000,1408000,876000,225000,-607000,935000,492000,32000,96000,128000,392000,622000,990000,371000,227000,23000,137000,130000,122000,-7000,50000,344000,232000,78000
CashflowCapex_yy,,,,,-161.46,340.43,-100.00,423.25,616.70,-72.74,,-93.14,-68.82,-52.34,207.14,-188.48,-33.59,-43.84,-85.78,115.82,-86.31,-20.33,1843.75,931.25,189.84,-42.09,-96.30,-86.16,-64.96,-46.26,-130.43,-63.50,164.62,90.16,1214.29
CashflowCapex_sy,,,,,6.03,-19.70,-19.03,99.31,77.95,-27.91,,-53.94,-28.86,-18.92,-4.74,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,-6.18,17.64,26.49,-6.07,-52.08,14.47,-6.02,27.56,30.28
CashflowCapex_qq,,7.67,-54.28,172.86,-145.76,871.51,-100.00,,-54.81,-59.30,-111.43,426.67,105.25,-37.78,-74.32,-369.78,254.04,-47.38,-93.50,200.00,33.33,206.25,58.67,59.16,-62.53,-38.81,-89.87,495.65,-5.11,-6.15,-105.74,814.29,588.00,-32.56,-66.38
CashflowCapex_sq,,-55.58,142.61,-59.56,59.94,-54.55,100.00,,8.72,-52.90,20.97,14.31,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,-20.54,54.03,-37.33,16.52,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,-1.44,30.74,29.46,-24.88,-15.02
CashflowFinancingCashflow,-394000,-748000,232000,67000,2051000,-961000,,1824000,2580000,-1004000,188000,-658000,-202000,-1212000,-856000,-536000,-1251000,-769000,-1264000,-1825000,-1702000,-509000,-491000,-2368000,1236000,-2153000,-2540000,-2284000,718000,-1475000,-3118000,-519000,-161000,-542000,-1196000
CashflowFinancingCashflow_yy,,,,,620.56,-28.48,-100.00,2622.39,25.79,-4.47,,-136.07,-107.83,-20.72,-555.32,18.54,-519.31,36.55,-47.66,-240.49,-36.05,33.81,61.16,-29.75,172.62,-322.99,-417.31,3.55,-41.91,31.49,-22.76,77.28,-122.42,63.25,61.64
CashflowFinancingCashflow_sy,,,,,-63.36,9.84,52.73,-1.82,-82.50,-4.47,,-2.46,-1.58,-20.72,-9.10,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,15.74,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,-89.85,131.02,-71.12,2961.19,-146.86,100.00,,41.45,-138.91,118.73,-450.00,69.30,-500.00,29.37,37.38,-133.40,38.53,-64.37,-44.38,6.74,70.09,3.54,-382.28,152.20,-274.19,-17.97,10.08,131.44,-305.43,-111.39,83.35,68.98,-236.65,-120.66
CashflowFinancingCashflow_sq,,-66.02,-18.06,-88.68,135.34,-77.10,93.70,,18.26,-33.21,59.79,-50.47,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,-8.55,8.37
CashflowShareCapitalCash,0,,596000,,2500000,,,,,,,,,,,,,,,,,,,,15000,,87000,-1000,61000,,,,,,172000
CashflowShareCapitalCash_yy,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,306.67,,-100.00,100.00,-100.00,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,-100.00,-100.00,,
CashflowShareCapitalCash_qq,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,-101.15,6200.00,-100.00,,,,,
CashflowShareCapitalCash_sq,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,-100.00,-100.00,,,,,
CashflowDividend,2370000,,,,613000,,,,,,,850000,1000,,,,,,,1134000,0,,,1701000,0,,3981000,0,0,,3412000,0,0,,
CashflowDividend_yy,,,,,-74.14,,,,-100.00,,,,,,,-100.00,-100.00,,,,,,,50.00,,,,-100.00,,,-14.29,,,,-100.00
CashflowDividend_sy,,,,,17.48,,,,-100.00,,,,,,,-55.61,-11.61,,,,,,,-66.01,,,,-33.34,,,174.98,,,,-7.94
CashflowDividend_qq,,-100.00,,,,-100.00,,,,,,,-99.88,-100.00,,,,,,,-100.00,,,,-100.00,,,-100.00,,,,-100.00,,,
CashflowDividend_sq,,75.39,,,,-100.00,,,,,,,-99.94,-100.00,,,,,,,-99.99,,,,-100.00,,,-100.00,,,,-100.00,,,
CashflowNetCashflow,51000,-2519000,881000,-1978000,-2937000,-7636000,,-8589000,2330000,-2400000,-790000,-441000,-30000,106000,-170000,70000,200000,126000,-299000,190000,404000,2300000,848000,-1411000,3691000,-295000,-2219000,-227000,1755000,-698000,-602000,574000,3086000,3997000,-8805000
CashflowNetCashflow_yy,,,,,-5858.82,-203.14,-100.00,-334.23,179.33,68.57,,94.87,-101.29,104.42,78.48,115.87,766.67,18.87,-75.88,171.43,102.00,1725.40,383.61,-842.63,813.61,-112.83,-361.67,83.91,-52.45,-136.61,72.87,352.86,75.84,672.64,-1362.62
CashflowNetCashflow_sy,,,,,-44.86,-85.37,-61.67,-117.96,-3.37,8.59,,59.08,-23.29,86.25,23.37,22.62,126.33,-22.23,-41.78,56.16,-25.21,86.72,-27.30,-16.13,16.21,-76.69,17.61,50.00,48.55,63.66,-29.88,-7.18,66.23,-31.94,-2.04
CashflowNetCashflow_qq,,-5039.22,134.97,-324.52,-48.48,-159.99,100.00,,127.13,-203.00,67.08,44.18,93.20,453.33,-260.38,141.18,185.71,-37.00,-337.30,163.55,112.63,469.31,-63.13,-266.39,361.59,-107.99,-652.20,89.77,873.13,-139.77,13.75,195.35,437.63,29.52,-320.29
CashflowNetCashflow_sq,,-113.33,48.55,124.85,100.00,-108.78,7.60,,127.13,-106.98,75.33,-36.49,43.61,-46.56,81.32,-37.38,143.37,-76.67,37.17,-55.58,100.00,4.18,-63.13,7.33,25.90,23.18,54.94,37.29,77.91,-80.20,25.54,50.67,110.95,-104.50,-0.61
