,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceAssetsForSale_sq,,,,,,,,,,,-100.00,,,,-100.00,,,-41.98,,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,24678000,,,28762000,,87441000,,95874000,96120000,98947000,,114345000,121918000,124255000,,117963000,134324000,129964000,,132206000,162233000,151729000,,142157000,141048000,132351000,128807000,128249000,126081000,124841000,123980000,123897000,120898000,117407000,121430000,126579000,129306000,126715000,127342000,127000000,124502000,125170000,127683000,128386000,131508000,129686000,135370000,137208000,141629000,134441000
BalanceTotalAssets_yy,,,,,-100.00,,,233.34,,13.16,,19.27,26.84,25.58,,3.16,10.18,4.59,,12.07,20.78,16.75,,7.53,-13.06,-12.77,,-9.78,-10.61,-5.67,-3.75,-3.39,-4.11,-5.95,-2.06,2.16,6.95,7.93,4.87,0.33,-3.72,-1.22,0.27,1.09,5.63,3.61,6.02,6.87,7.70,3.67
BalanceTotalAssets_sy,,,,,18.61,,,5.63,,11.73,,5.92,2.13,0.12,,1.04,5.47,4.59,,9.00,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.36,-1.82,-4.65,-1.40,0.68,-0.81,3.18,4.32,6.87,6.90,7.12,5.82,9.80,2.31,5.68,5.69,7.38,14.30
BalanceTotalAssets_qq,,-100.00,,,-100.00,,-100.00,,0.26,2.94,-100.00,,6.62,1.92,-100.00,,13.87,-3.25,-100.00,,22.71,-6.47,-100.00,,-0.78,-6.17,-2.68,-0.43,-1.69,-0.98,-0.69,-0.07,-2.42,-2.89,3.43,4.24,2.15,-2.00,0.49,-0.27,-1.97,0.54,2.01,0.55,2.43,-1.39,4.38,1.36,3.22,-5.08
BalanceTotalAssets_sq,,5.16,,,3.32,,-21.57,,-1.12,-0.64,-100.00,,0.10,-3.14,-100.00,,1.19,3.36,-100.00,,2.13,0.12,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,0.66,-0.07,-3.33,-1.88,0.33,0.24,-1.07,1.74,1.24,-0.08,-1.28,6.28,1.12,-0.16,0.72,1.55,1.53,1.17,2.03,2.65
BalanceCapital,17130000,,,18792000,,58295000,,61850000,59932000,59168000,,59044000,59564000,60194000,,61242000,62287000,62502000,,62689000,61657000,62429000,,59407000,59489000,59666000,60203000,60577000,61296000,61475000,62273000,63401000,64464000,65160000,66317000,67460000,68702000,68321000,69760000,70896000,72327000,70063000,71491000,72816000,74668000,73554000,74524000,76020000,78273000,76908000
BalanceCapital_yy,,,,,-100.00,,,229.13,,1.50,,-4.54,-0.61,1.73,,3.72,4.57,3.83,,2.36,-1.01,-0.12,,-5.24,-3.52,-4.43,,1.97,3.04,3.03,3.44,4.66,5.17,5.99,6.49,6.40,6.57,4.85,5.19,5.09,5.28,2.55,2.48,2.71,3.24,4.98,4.24,4.40,4.83,4.56
BalanceCapital_sy,,,,,10.44,,,16.62,,7.70,,0.87,4.95,3.56,,7.32,8.84,4.12,,4.43,12.78,11.21,,10.62,7.90,6.01,,2.19,4.27,3.08,2.71,4.66,1.21,5.89,6.33,5.34,4.55,4.05,4.36,5.09,6.93,7.36,7.32,3.78,4.15,4.77,10.45,5.29,9.93,9.33
BalanceCapital_qq,,-100.00,,,-100.00,,-100.00,,-3.10,-1.27,-100.00,,0.88,1.06,-100.00,,1.71,0.35,-100.00,,-1.65,1.25,-100.00,,0.14,0.30,0.90,0.62,1.19,0.29,1.30,1.81,1.68,1.08,1.78,1.72,1.84,-0.55,2.11,1.63,2.02,-3.13,2.04,1.85,2.54,-1.49,1.32,2.01,2.96,-1.74
BalanceCapital_sq,,2.01,,,4.81,,-6.76,,1.36,0.15,-100.00,,1.04,0.98,-100.00,,3.12,0.56,-100.00,,2.41,1.15,-100.00,,-0.09,0.20,-2.72,0.62,1.22,0.86,0.92,0.98,1.68,1.08,0.80,1.70,0.98,0.56,1.16,3.69,0.89,0.70,-0.10,0.75,1.80,0.14,2.35,1.42,2.96,-2.88
BalanceShareCapital,12549000,,,12549000,,26756000,,26756000,27750000,27750000,,27750000,27750000,27750000,,27750000,27750000,27750000,,27750000,27750000,27750000,,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000,27750000
BalanceShareCapital_yy,,,,,-100.00,,,113.21,,3.72,,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,-100.00,,-100.00,,3.72,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,-8.40,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,4338000,,,4374000,,29136000,,32652000,31629000,31925000,,31941000,31941000,31537000,,31537000,31537000,33769000,,33839000,33839000,34119000,,34119000,36194000,30772000,27665000,27665000,27665000,32614000,32614000,32539000,32545000,35064000,35027000,35034000,35050000,37628000,37642000,37665000,37687000,39482000,39500000,39505000,39505000,42184000,42184000,42184000,42184000,46095000
BalanceReserve_yy,,,,,-100.00,,,646.50,,9.57,,-2.18,0.99,-1.22,,-1.26,-1.26,7.08,,7.30,7.30,1.04,,0.83,6.96,-9.81,,-18.92,-23.56,5.99,17.89,17.62,17.64,7.51,7.40,7.67,7.70,7.31,7.47,7.51,7.52,4.93,4.94,4.89,4.82,6.84,6.79,6.78,6.78,9.27
BalanceReserve_sy,,,,,11.87,,,53.24,,6.13,,-2.18,3.90,3.22,,7.54,7.01,7.08,,4.38,7.30,2.07,,3.60,-0.02,3.10,,-9.19,1.67,2.40,2.40,,-4.86,,-0.99,,4.52,1.38,3.54,5.88,7.52,7.94,5.99,4.89,4.82,-0.18,1.11,3.20,3.94,6.82
BalanceReserve_qq,,-100.00,,,-100.00,,-100.00,,-3.13,0.94,-100.00,,,-1.26,-100.00,,,7.08,-100.00,,,0.83,-100.00,,6.08,-14.98,-10.10,,,17.89,,-0.23,0.02,7.74,-0.11,0.02,0.05,7.36,0.04,0.06,0.06,4.76,0.05,0.01,,6.78,,,,9.27
BalanceReserve_sq,,-0.23,,,,,-8.43,,-1.23,5.36,-100.00,,,4.00,-100.00,,,5.16,-100.00,,,0.86,-100.00,,,1.96,-8.32,,,,,-0.02,-0.23,1.28,-0.26,,,3.81,-0.08,0.09,,3.68,,0.01,,2.61,,,,8.48
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,1933000,,,1522000,,7782000,,9526000,8957000,9339000,,7307000,15969000,22086000,,30012000,29314000,29126000,,30125000,28432000,20419000,,31127000,21708000,26605000,13089000,12480000,15136000,16307000,16051000,25577000,25060000,24347000,23716000,23376000,23762000,26361000,26476000,25501000,24603000,23974000,23814000,23129000,23074000,20802000,20035000,20523000,19878000,14148000
BalanceNoncurrentLiabilities_yy,,,,,-100.00,,,525.89,,20.01,,-23.29,78.29,136.49,,310.73,83.57,31.88,,0.38,-3.01,-29.89,,3.33,-23.65,30.30,,-59.91,-30.27,-38.71,22.63,104.94,65.57,49.30,47.75,-8.61,-5.18,8.27,11.64,9.09,3.54,-9.06,-10.05,-9.30,-6.21,-13.23,-15.87,-11.27,-13.85,-31.99
BalanceNoncurrentLiabilities_sy,,,,,-9.70,,,-12.30,,11.92,,35.49,18.88,-8.44,,-6.28,-5.01,31.88,,1.30,25.76,22.40,,10.89,7.54,5.23,,-8.31,-17.97,-30.53,-8.74,-13.58,10.49,6.41,3.00,-4.56,5.03,8.27,-0.90,4.45,-1.26,1.37,4.36,2.46,1.76,-0.51,-1.19,-7.81,-8.59,-8.66
BalanceNoncurrentLiabilities_qq,,-100.00,,,-100.00,,-100.00,,-5.97,4.26,-100.00,,118.54,38.31,-100.00,,-2.33,-0.64,-100.00,,-5.62,-28.18,-100.00,,-30.26,22.56,-50.80,-4.65,21.28,7.74,-1.57,59.35,-2.02,-2.85,-2.59,-1.43,1.65,10.94,0.44,-3.68,-3.52,-2.56,-0.67,-2.88,-0.24,-9.85,-3.69,2.44,-3.14,-28.83
BalanceNoncurrentLiabilities_sq,,3.06,,,-0.17,,-24.63,,-1.04,4.26,-100.00,,2.17,-3.60,-100.00,,-4.24,7.64,-100.00,,-0.02,5.54,-100.00,,-4.03,-0.40,-13.12,-4.65,-3.53,-2.77,-1.57,-2.61,-2.30,-2.85,-2.59,-1.43,-0.04,-2.20,-0.17,0.34,-1.78,0.32,-0.08,1.20,-0.82,-3.29,-0.22,-1.23,0.79,0.90
BalanceNoncurrentTradeLiabilities,1852000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-69.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,462000,,6624000,,8002000,7612000,7869000,,5892000,10351000,9703000,,19910000,19492000,17263000,,18266000,17011000,8688000,,19409000,10613000,14789000,3461000,2886000,5628000,6997000,6530000,16732000,15863000,15003000,14157000,13570000,13575000,16089000,15871000,14859000,13725000,13138000,13172000,12546000,12586000,10445000,9801000,10257000,9375000,3787000
BalanceNoncurrentBorrowings_yy,,,,,,,,1632.03,,18.80,,-26.37,35.98,23.31,,237.92,88.31,77.91,,-8.26,-12.73,-49.67,,6.26,-37.61,70.22,,-85.13,-46.97,-52.69,88.67,479.76,181.86,114.42,116.80,-18.90,-14.42,7.24,12.11,9.50,1.10,-18.34,-17.01,-15.57,-8.30,-20.50,-25.59,-18.24,-25.51,-63.74
BalanceNoncurrentBorrowings_sy,,,,,,,,-30.45,,-1.97,,62.00,30.62,-26.96,,-20.12,-33.03,23.94,,-2.89,69.66,46.54,,72.70,7.81,6.62,,-22.11,-31.42,-36.40,-25.38,-3.98,16.82,29.64,,-8.48,3.48,-3.67,-1.78,-7.19,-12.66,-3.06,-5.08,0.13,-0.72,-1.41,0.68,-12.86,-2.90,7.21
BalanceNoncurrentBorrowings_qq,,,,,-100.00,,-100.00,,-4.87,3.38,-100.00,,75.68,-6.26,-100.00,,-2.10,-11.44,-100.00,,-6.87,-48.93,-100.00,,-45.32,39.35,-76.60,-16.61,95.01,24.32,-6.67,156.23,-5.19,-5.42,-5.64,-4.15,0.04,18.52,-1.35,-6.38,-7.63,-4.28,0.26,-4.75,0.32,-17.01,-6.17,4.65,-8.60,-59.61
BalanceNoncurrentBorrowings_sq,,,,,,,-100.00,,3.48,-3.71,-100.00,,5.20,-23.02,-100.00,,-12.66,6.63,-100.00,,-1.22,9.81,-100.00,,-5.43,1.45,-28.24,-10.84,-6.77,-10.25,,-1.64,-2.86,-5.48,-5.26,-11.20,0.04,-5.92,-0.51,-10.33,-2.25,-1.38,0.07,-4.60,-1.08,-3.94,0.27,0.85,4.39,-1.47
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,81000,,,1060000,,1158000,,1524000,1345000,1470000,,1415000,5618000,12383000,,10102000,9822000,11863000,,11859000,11421000,11731000,,11718000,11095000,11816000,9628000,9594000,9508000,9310000,9521000,8845000,9197000,9344000,9559000,9806000,10187000,10272000,10605000,10642000,10878000,10836000,10642000,10583000,10488000,10357000,10234000,10266000,10503000,10361000
BalanceNoncurrentOtherLiabilities_yy,,,,,-100.00,,,43.77,,26.94,,-7.15,317.70,742.38,,613.92,74.83,-4.20,,17.39,16.28,-1.11,,-1.19,-2.85,0.72,,-18.13,-14.30,-21.21,-1.11,-7.81,-3.27,0.37,0.40,10.86,10.76,9.93,10.94,8.53,6.78,5.49,0.35,-0.55,-3.59,-4.42,-3.83,-3.00,0.14,0.04
BalanceNoncurrentOtherLiabilities_sy,,,,,28.46,,,23.40,,15.57,,-0.33,9.73,6.48,,-3.40,-1.94,-1.43,,-2.98,10.23,-1.79,,6.49,1.30,-0.36,,-0.88,-2.74,-2.49,-3.56,-10.59,-8.10,-5.02,-4.22,-0.75,-2.60,-4.76,1.10,8.53,1.41,3.87,-0.07,-1.69,-1.35,-2.94,-3.75,-3.00,-0.73,0.04
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,,-100.00,,-100.00,,-11.75,9.29,-100.00,,297.03,120.42,-100.00,,-2.77,20.78,-100.00,,-3.69,2.71,-100.00,,-5.32,6.50,-18.52,-0.35,-0.90,-2.08,2.27,-7.10,3.98,1.60,2.30,2.58,3.89,0.83,3.24,0.35,2.22,-0.39,-1.79,-0.55,-0.90,-1.25,-1.19,0.31,2.31,-1.35
BalanceNoncurrentOtherLiabilities_sq,,1.81,,,-2.33,,-5.24,,-3.18,,-100.00,,1.12,-3.66,-100.00,,-0.46,1.02,-100.00,,-1.64,-0.12,-100.00,,-3.26,-0.90,-8.32,1.39,-1.18,-0.61,-2.53,-2.90,-1.03,,-1.21,-0.72,-0.05,-1.21,0.05,2.06,-1.01,1.59,-1.08,0.58,-1.32,-2.85,-1.19,2.57,-0.60,-0.25
BalanceCurrentLiabilities,5615000,,,8411000,,21364000,,24498000,27231000,30440000,,47994000,46385000,41975000,,26709000,42723000,38336000,,39392000,72144000,68881000,,51623000,59851000,46080000,55515000,55192000,49649000,47059000,45656000,34919000,31374000,27900000,31397000,35743000,36842000,32033000,31106000,30603000,27572000,31133000,32378000,32441000,33766000,35330000,40811000,40665000,43478000,43385000
BalanceCurrentLiabilities_yy,,,,,-100.00,,,191.26,,42.48,,95.91,70.34,37.89,,-44.35,-7.89,-8.67,,47.49,68.86,79.68,,31.05,-17.04,-33.10,,6.91,-17.05,2.12,-17.76,-36.73,-36.81,-40.71,-31.23,2.36,17.43,14.81,-0.93,-14.38,-25.16,-2.81,4.09,6.01,22.46,13.48,26.05,25.35,28.76,22.80
BalanceCurrentLiabilities_sy,,,,,7.69,,,32.21,,12.97,,0.40,4.12,17.21,,-2.09,13.76,7.25,,7.48,11.06,3.54,,31.05,16.20,11.19,,6.35,9.28,5.90,7.07,-4.50,-8.52,-9.80,-12.35,-6.57,1.17,1.90,0.25,3.77,-4.90,5.00,6.02,8.12,20.99,10.92,13.53,3.84,2.09,17.29
BalanceCurrentLiabilities_qq,,-100.00,,,-100.00,,-100.00,,11.16,11.78,-100.00,,-3.35,-9.51,-100.00,,59.96,-10.27,-100.00,,83.14,-4.52,-100.00,,15.94,-23.01,20.48,-0.58,-10.04,-5.22,-2.98,-23.52,-10.15,-11.07,12.53,13.84,3.07,-13.05,-2.89,-1.62,-9.90,12.92,4.00,0.19,4.08,4.63,15.51,-0.36,6.92,-0.21
BalanceCurrentLiabilities_sq,,1.60,,,-1.10,,-37.44,,-4.99,1.19,-100.00,,-2.37,-4.90,-100.00,,4.47,-1.61,-100.00,,2.28,7.90,-100.00,,-7.83,6.48,-18.02,11.52,-8.99,-0.96,6.80,-4.45,-8.49,-2.47,6.55,2.19,-2.87,-2.00,0.67,0.48,-2.98,12.90,4.52,11.76,-0.54,0.30,3.49,-2.09,0.42,11.48
BalanceCurrentTradePayablesv,5497000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv_yy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv_sy,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv_sq,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,3781000,,3944000,,7809000,11310000,11459000,,25134000,23410000,15037000,,6427000,8272000,3636000,,11917000,9789000,13467000,,18203000,28398000,14601000,21383000,20222000,16427000,17073000,17488000,11194000,10495000,9895000,10508000,12261000,11653000,10942000,8670000,8815000,8829000,12640000,12419000,9164000,10212000,14004000,16492000,13098000,13988000,19247000
BalanceCurrentBorrowings_yy,,,,,,,,106.53,,190.54,,221.86,106.98,31.22,,-74.43,-64.66,-75.82,,85.42,18.34,270.38,,52.75,190.10,8.42,,11.09,-42.15,16.93,-18.22,-44.64,-36.11,-42.04,-39.91,9.53,11.03,10.58,-17.49,-28.11,-24.23,15.52,43.24,3.96,15.66,10.79,32.80,42.93,36.98,37.44
BalanceCurrentBorrowings_sy,,,,,,,,102.78,,102.65,,18.92,-11.66,-4.24,,-7.56,-2.22,-19.15,,-2.23,-4.44,-24.55,,31.99,46.32,20.89,,13.16,13.42,16.93,31.22,-2.67,-12.52,-7.42,-5.38,-5.50,-8.37,4.24,1.00,7.26,9.25,15.52,1.21,6.88,11.76,9.93,-1.66,3.15,3.02,9.48
BalanceCurrentBorrowings_qq,,,,,-100.00,,-100.00,,44.83,1.32,-100.00,,-6.86,-35.77,-100.00,,28.71,-56.04,-100.00,,-17.86,37.57,-100.00,,56.01,-48.58,46.45,-5.43,-18.77,3.93,2.43,-35.99,-6.24,-5.72,6.20,16.68,-4.96,-6.10,-20.76,1.67,0.16,43.16,-1.75,-26.21,11.44,37.13,17.77,-20.58,6.79,37.60
BalanceCurrentBorrowings_sq,,,,,-19.90,,-100.00,,-3.97,-25.17,-100.00,,-3.42,-23.52,-100.00,,0.73,-14.49,-100.00,,0.89,-1.26,-100.00,,-7.10,-1.08,-48.07,9.80,-2.95,3.93,-2.28,-0.36,-5.28,-7.80,1.19,5.30,-4.96,2.47,0.19,3.18,-5.90,12.72,-3.68,-0.08,0.10,0.09,-0.88,2.96,0.31,11.22
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,114000,,,4526000,,17318000,,16587000,15819000,18876000,,22763000,21585000,22511000,,18562000,32728000,33891000,,26750000,61634000,54701000,,32711000,30853000,30879000,33593000,34447000,32700000,29463000,27763000,23166000,20366000,17492000,20376000,22924000,24632000,20535000,21933000,21220000,18233000,17983000,19449000,22729000,23044000,20816000,23809000,27014000,28980000,23605000
BalanceCurrentOtherLiabilities_yy,,,,,-100.00,,,266.48,,9.00,,37.23,36.45,19.26,,-18.46,51.62,50.55,,44.11,88.32,61.40,,22.28,-49.94,-43.55,,5.31,5.99,-4.59,-17.35,-32.75,-37.72,-40.63,-26.61,-1.04,20.95,17.40,7.64,-7.43,-25.98,-12.43,-11.33,7.11,26.39,15.75,22.42,18.85,25.76,13.40
BalanceCurrentOtherLiabilities_sy,,,,,81.52,,,30.84,,18.01,,38.12,15.48,9.71,,-12.44,10.84,37.85,,8.78,37.03,13.92,,34.57,-17.08,15.11,,3.51,5.99,-7.80,-18.80,-5.14,5.05,-16.58,3.22,4.54,0.48,5.00,1.57,0.88,-9.32,-1.41,-4.13,17.62,19.86,22.74,22.42,18.85,16.18,8.36
BalanceCurrentOtherLiabilities_qq,,-100.00,,,-100.00,,-100.00,,-4.63,19.32,-100.00,,-5.18,4.29,-100.00,,76.32,3.55,-100.00,,130.41,-11.25,-100.00,,-5.68,0.08,8.79,2.54,-5.07,-9.90,-5.77,-16.56,-12.09,-14.11,16.49,12.50,7.45,-16.63,6.81,-3.25,-14.08,-1.37,8.15,16.86,1.39,-9.67,14.38,13.46,7.28,-18.55
BalanceCurrentOtherLiabilities_sq,,1.32,,,5.69,,-77.68,,7.89,-1.54,-100.00,,-8.99,-14.96,-100.00,,6.59,-7.18,-100.00,,22.33,2.95,-100.00,,-3.14,14.16,-59.32,-15.22,8.23,0.60,-3.62,-5.74,-0.95,-8.97,11.32,9.98,-4.59,-3.54,4.03,-9.10,-11.32,5.24,11.22,-1.55,4.88,7.75,5.60,4.03,2.15,-0.04
BalanceReckoning,4000,,,104000,,102000,,102000,102000,105000,,97000,1390000,4427000,,1720000,1723000,809000,,725000,721000,713000,,709000,600000,600000,539000,523000,522000,523000,405000,559000,513000,513000,513000,558000,557000,556000,503000,568000,510000,510000,510000,548000,510000,510000,510000,553000,510000,533000
BalanceReckoning_yy,,,,,-100.00,,,-1.92,,2.94,,-4.90,1262.75,4116.19,,1673.20,23.96,-81.73,,-57.85,-58.15,-11.87,,-2.21,-16.78,-15.85,,-26.23,-13.00,-12.83,-24.86,6.88,-1.72,-1.91,26.67,-0.18,8.58,8.38,-1.95,1.79,-8.44,-8.27,1.39,-3.52,,,,0.91,,4.51
BalanceReckoning_sy,,,,,-10.18,,,16.84,,5.02,,-1.18,-3.40,15.42,,0.60,23.96,-24.60,,-5.15,-24.36,5.37,,-15.65,24.82,7.48,,-14.38,-11.80,-7.28,-5.92,0.36,-1.72,-9.06,-2.20,-6.60,-8.42,-3.40,-0.98,-2.32,-8.44,,-2.90,-4.31,,,,0.46,,5.50
BalanceReckoning_qq,,-100.00,,,-100.00,,-100.00,,,2.94,-100.00,,1332.99,218.49,-100.00,,0.17,-53.05,-100.00,,-0.55,-1.11,-100.00,,-15.37,,-10.17,-2.97,-0.19,0.19,-22.56,38.02,-8.23,,,8.77,-0.18,-0.18,-9.53,12.92,-10.21,,,7.45,-6.93,,,8.43,-7.78,4.51
BalanceReckoning_sq,,1.37,,,,,-56.38,,,-2.06,-100.00,,-2.04,17.98,-100.00,,0.17,-11.14,-100.00,,,1.80,-100.00,,28.83,,-10.17,-15.83,0.30,0.19,,-1.24,-1.60,,,-6.34,3.00,-1.16,,-6.78,,,,-27.55,,,,-0.50,,-0.47
BalanceTotalEquityAndLiabilities,24678000,0,0,28725000,0,87441000,0,95874000,96120000,98947000,0,114345000,121918000,124255000,0,117963000,134324000,129964000,0,132206000,162233000,151729000,0,142157000,141048000,132351000,128807000,128249000,126081000,124841000,123980000,123897000,120898000,117407000,121430000,126579000,129306000,126715000,127342000,127000000,124502000,125170000,127683000,128386000,131508000,129686000,135370000,137208000,141629000,134441000
BalanceTotalEquityAndLiabilities_yy,,,,,-100.00,,,233.77,,13.16,,19.27,26.84,25.58,,3.16,10.18,4.59,,12.07,20.78,16.75,,7.53,-13.06,-12.77,,-9.78,-10.61,-5.67,-3.75,-3.39,-4.11,-5.95,-2.06,2.16,6.95,7.93,4.87,0.33,-3.72,-1.22,0.27,1.09,5.63,3.61,6.02,6.87,7.70,3.67
BalanceTotalEquityAndLiabilities_sy,,,,,18.61,,,5.63,,11.73,,5.92,2.13,0.12,,1.04,5.47,4.59,,9.00,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.30,-1.82,-4.65,-1.40,0.68,-1.46,1.98,5.68,6.87,6.90,7.12,5.82,9.80,3.61,6.02,5.69,7.38,14.30
