,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCurrentAssets_qq,,21.08,-12.95,-7.11,3.00,30.23,-11.73,-15.31,13.32,23.43,-10.29,-9.08,19.23,28.71,-10.53,-11.15,2.61,17.91,-14.73,24.11,-23.86,14.96,-17.03,3.65,-7.83,22.06,-14.08,-1.78,7.93,20.90,-13.75,3.23,-5.21,13.96,-11.38,50.85,-35.02,12.04,-16.97,6.66,-0.30,-15.60,-13.09,-21.79,60.04,37.96,-14.46,-21.83,-0.11,32.51,-8.95,-15.25,2.04,36.97,-18.64
BalanceCurrentAssets_sq,,3.57,-22.71,7.38,-5.55,2.59,-30.82,3.70,0.14,8.21,-30.80,-2.21,-2.41,-2.68,-100.00,-2.80,1.94,-3.56,-100.00,15.05,3.90,0.10,-100.00,0.03,4.68,1.74,-100.00,-1.78,-0.78,3.74,-17.35,-4.63,-2.73,4.74,4.81,-5.43,-5.78,-0.90,1.59,-3.79,3.88,-4.07,3.42,-3.31,-2.24,5.62,2.84,-0.12,4.40,3.23,3.77,-2.93,2.36,1.85,-7.48
BalanceInventory,208242000,236943000,190058000,163168000,195894000,220521000,191022000,139528000,229917000,219131000,220524000,165065000,270181000,287400000,275057000,244013000,250860000,274789000,225785000,220814000,230152000,244803000,220746000,265459000,256641000,248772000,226838000,244310000,297002000,274678000,248727000,299676000,275982000,272371000,258325000,340013000,316314000,280444000,222171000,257833000,253989000,134477000,117051000,94701000,130121000,137906000,108850000,95900000,122176000,124461000,109573000,94933000,124553000,116659000,109591000
BalanceInventory_yy,,,,,-5.93,-6.93,0.51,-14.49,17.37,-0.63,15.44,18.30,17.51,31.15,24.73,47.83,-7.15,-4.39,-17.91,-9.51,-8.25,-10.91,-2.23,20.22,11.51,1.62,2.76,-7.97,15.73,10.41,9.65,22.66,-7.08,-0.84,3.86,13.46,14.61,2.96,-14.00,-24.17,-19.70,-52.05,-47.31,-63.27,-48.77,2.55,-7.01,1.27,-6.11,-9.75,0.66,-1.01,1.95,-6.27,0.02
BalanceInventory_sy,,,,,-6.42,-6.26,0.51,4.80,8.00,20.08,27.66,28.41,24.16,18.02,2.90,13.27,8.67,-2.22,-19.40,-11.24,-8.93,2.20,4.68,16.20,28.10,36.06,15.01,42.34,22.53,21.97,9.65,0.46,-7.08,3.78,-4.88,-5.65,-6.12,-13.15,-6.76,-13.68,-9.15,0.70,-3.16,3.63,-3.10,2.00,5.02,8.96,13.22,3.66,8.55,3.37,1.95,11.50,2.56
BalanceInventory_qq,,13.78,-19.79,-14.15,20.06,12.57,-13.38,-26.96,64.78,-4.69,0.64,-25.15,63.68,6.37,-4.29,-11.29,2.81,9.54,-17.83,-2.20,4.23,6.37,-9.83,20.26,-3.32,-3.07,-8.82,7.70,21.57,-7.52,-9.45,20.48,-7.91,-1.31,-5.16,31.62,-6.97,-11.34,-20.78,16.05,-1.49,-47.05,-12.96,-19.09,37.40,5.98,-21.07,-11.90,27.40,1.87,-11.96,-13.36,31.20,-6.34,-6.06
BalanceInventory_sq,,4.45,-21.30,2.64,-14.94,-12.59,-17.88,-8.85,-1.29,-0.08,-23.05,4.48,-0.06,-5.50,-100.00,-2.41,-0.66,-16.12,-100.00,-2.20,4.38,7.10,-100.00,-13.94,9.16,2.07,-100.00,7.70,-0.41,5.86,-11.90,-4.65,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21,4.72,-0.59,-7.19,0.87,6.60,4.08
BalanceCurrentReceivables,350886000,458397000,387769000,399885000,371856000,599319000,457837000,469075000,473479000,667907000,577343000,569728000,607552000,844177000,731911000,637983000,679135000,820220000,705759000,953167000,646234000,767646000,607795000,609561000,542609000,732050000,614019000,585377000,599378000,813223000,668208000,664396000,638192000,767955000,661352000,1067954000,589503000,730043000,620114000,656638000,639573000,638132000,538689000,428086000,714159000,1025952000,885612000,678710000,639508000,906977000,827090000,695347000,689757000,995464000,794727000
BalanceCurrentReceivables_yy,,,,,5.98,30.74,18.07,17.30,27.33,11.44,26.10,21.46,28.32,26.39,26.77,11.98,11.78,-2.84,-3.57,49.40,-4.84,-6.41,-13.88,-36.05,-16.04,-4.64,1.02,-3.97,10.46,11.09,8.83,13.50,6.48,-5.57,-1.03,60.74,-7.63,-4.94,-6.24,-38.51,8.49,-12.59,-13.13,-34.81,11.66,60.77,64.40,58.55,-10.45,-11.60,-6.61,2.45,7.86,9.76,-3.91
BalanceCurrentReceivables_sy,,,,,10.65,14.46,18.07,14.37,13.89,17.30,29.11,14.18,21.14,17.54,16.82,7.45,5.14,0.78,-5.13,2.53,10.50,4.29,-13.88,13.49,21.26,11.82,2.70,33.73,26.26,15.82,8.83,9.09,6.02,-7.89,-0.41,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60,1.22,4.73,2.45,-1.94,1.60,2.01
BalanceCurrentReceivables_qq,,30.64,-15.41,3.12,-7.01,61.17,-23.61,2.45,0.94,41.06,-13.56,-1.32,6.64,38.95,-13.30,-12.83,6.45,20.77,-13.95,35.06,-32.20,18.79,-20.82,0.29,-10.98,34.91,-16.12,-4.66,2.39,35.68,-17.83,-0.57,-3.94,20.33,-13.88,61.48,-44.80,23.84,-15.06,5.89,-2.60,-0.23,-15.58,-20.53,66.83,43.66,-13.68,-23.36,-5.78,41.82,-8.81,-15.93,-0.80,44.32,-20.17
BalanceCurrentReceivables_sq,,3.65,-35.21,12.70,-7.01,3.36,-51.49,5.34,0.94,12.92,-52.68,-1.32,-2.80,7.17,-100.00,5.84,2.92,3.61,-100.00,35.06,9.19,10.24,-100.00,0.29,-1.10,4.80,-100.00,11.99,0.43,4.60,-20.76,-0.57,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68,2.98,11.79,-8.09,-5.25,5.58,15.44
BalanceCurrentInvestments,932000,0,,,,4285000,698000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000,2437000,2867000,4698000,10057000,2375000,3620000,4880000,,3274000,654000
BalanceCurrentInvestments_yy,,,,,-100.00,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6346.79,-2.54,26.26,3.87,-100.00,37.85,-81.93
BalanceCurrentInvestments_sy,,,,,-30.10,,,,,-4.06,-80.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.54,-2.54,7.15,7.32,-14.69,22.14,-25.33
BalanceCurrentInvestments_qq,,-100.00,,,,,-83.71,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.18,17.64,63.86,114.07,-76.38,52.42,34.81,-100.00,,-80.02
BalanceCurrentInvestments_sq,,-79.41,,,,,-100.00,-53.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.20,-4.76,-15.01,57.50,-53.92,7.15,-6.67,-18.96,,3688.97
BalanceCash,85010000,85007000,107070000,108077000,83818000,76062000,106209000,64342000,59186000,54237000,46538000,32918000,37598000,46501000,47045000,54483000,30896000,37944000,34473000,24897000,36416000,36944000,42176000,27455000,32551000,34440000,31482000,27095000,28372000,30131000,47388000,31358000,29377000,34916000,33191000,29416000,28177000,35953000,26534000,12242000,30403000,7196000,21967000,7227000,3789000,3936000,3634000,3164000,9896000,1903000,2756000,4059000,1175000,1581000,3781000
BalanceCash_yy,,,,,-1.40,-10.52,-0.80,-40.47,-29.39,-28.69,-56.18,-48.84,-36.47,-14.26,1.09,65.51,-17.83,-18.40,-26.72,-54.30,17.87,-2.64,22.35,10.27,-10.61,-6.78,-25.36,-1.31,-12.84,-12.51,50.52,15.73,3.54,15.88,-29.96,-6.19,-4.08,2.97,-20.06,-58.38,7.90,-79.98,-17.21,-40.97,-87.54,-45.30,-83.46,-56.22,161.18,-51.65,-24.16,28.29,-88.13,-16.92,37.19
BalanceCash_sy,,,,,2.83,-20.37,-0.80,16.04,-8.82,1.98,38.79,-21.46,-29.84,-27.99,-0.36,-8.67,87.22,-17.72,-28.80,18.58,-17.32,-18.00,22.35,-32.60,-5.29,-6.78,-25.36,29.72,-33.73,-4.58,21.17,-0.89,60.43,-13.06,1.06,5.22,-3.58,13.87,6.78,-20.70,14.84,9.04,-15.25,18.80,4.99,-0.66,22.27,-2.67,25.10,14.28,-5.62,19.08,21.56,7.08,37.19
BalanceCash_qq,,,25.95,0.94,-22.45,-9.25,39.63,-39.42,-8.01,-8.36,-14.20,-29.27,14.22,23.68,1.17,15.81,-43.29,22.81,-9.15,-27.78,46.27,1.45,14.16,-34.90,18.56,5.80,-8.59,-13.93,4.71,6.20,57.27,-33.83,-6.32,18.85,-4.94,-11.37,-4.21,27.60,-26.20,-53.86,148.35,-76.33,205.27,-67.10,-47.57,3.88,-7.67,-12.93,212.77,-80.77,44.82,47.28,-71.05,34.55,139.15
BalanceCash_sq,,,-10.52,-19.61,-16.81,-9.25,-53.18,-39.42,-8.01,-8.59,-31.09,-25.90,-3.78,0.23,-100.00,-6.48,9.98,-18.36,-100.00,27.08,15.40,-35.56,-100.00,-34.90,14.24,-15.50,-100.00,-2.39,-25.16,6.20,-43.41,-12.88,-8.64,-17.09,12.54,5.12,-15.83,-5.64,9.68,-9.32,9.60,12.96,1.36,46.37,-12.73,-9.45,14.68,28.91,4.32,-11.24,0.25,21.61,12.72,20.19,19.58
BalanceOtherCurrentAssets,40364000,49588000,37574000,,39680000,,38808000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,-1.69,-100.00,3.28,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,11.60,1.18,-1.85,,-15.19,,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,22.85,-24.23,-100.00,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,2.74,-26.28,-25.69,,-0.26,,-31.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,0,,,,12862000,10697000,,,9079000,,,,,,,,,,,,,,,,,,,,,,,,,,,,401168000,460166000,334277000,,,,,,5410000,5410000,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,-29.41,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,-100.00,-100.00
BalanceAssetsForSale_sy,,,,,,,,,,,,,,-64.70,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.56,-3.40,2.40,,,,,,-82.68,-100.00
BalanceAssetsForSale_qq,,,,,,,,,,,-16.83,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71,-27.36,-100.00,,,,,,,-100.00,,,
BalanceAssetsForSale_sq,,,,,,,,,,,-58.41,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.23,,-0.92,,,,,,,-11.42,,,
BalanceTotalAssets,2345099000,2571619000,2441655000,2380309000,2377768000,2632368000,2508617000,2331430000,2388831000,2577388000,2453949000,2439097000,2564892000,2879735000,2727022000,2583383000,2563401000,2721866000,2506092000,2710717000,2374089000,2478862000,2265182000,2309190000,2188932000,2370994000,2222212000,2272522000,2312505000,2500194000,2318147000,2389922000,2322284000,2427213000,2257748000,2815760000,2307859000,2383066000,2152766000,2269463000,2245137000,2409937000,2303923000,2062672000,2036360000,2306901000,2103923000,1879315000,1851052000,2093535000,1985758000,1843865000,1837279000,2166719000,1954840000
BalanceTotalAssets_yy,,,,,1.39,2.36,2.74,-2.05,0.47,-2.09,-2.18,4.62,7.37,11.73,11.13,5.92,-0.06,-5.48,-8.10,4.93,-7.39,-8.93,-9.61,-14.81,-7.80,-4.35,-1.90,-1.59,5.65,5.45,4.32,5.17,0.42,-2.92,-2.61,17.82,-0.62,-1.82,-4.65,-19.40,-2.72,1.13,7.02,-9.11,-9.30,-4.28,-8.68,-8.89,-9.10,-9.25,-5.62,-1.89,-0.74,3.50,-1.56
BalanceTotalAssets_sy,,,,,2.14,4.61,19.92,15.80,18.61,20.61,11.55,5.63,6.39,11.73,11.13,5.92,2.13,0.12,-8.64,1.04,5.47,4.59,-3.41,9.00,14.28,11.96,4.36,17.95,9.21,8.50,2.48,-0.60,0.86,-2.11,0.82,-0.15,-3.36,-1.82,-4.65,-1.40,0.68,-0.81,3.18,4.32,6.87,6.90,7.12,5.82,9.80,2.31,5.68,5.69,7.38,14.30,1.73
BalanceTotalAssets_qq,,9.66,-5.05,-2.51,-0.11,10.71,-4.70,-7.06,2.46,7.89,-4.79,-0.61,5.16,12.28,-5.30,-5.27,-0.77,6.18,-7.93,8.17,-12.42,4.41,-8.62,1.94,-5.21,8.32,-6.28,2.26,1.76,8.12,-7.28,3.10,-2.83,4.52,-6.98,24.72,-18.04,3.26,-9.66,5.42,-1.07,7.34,-4.40,-10.47,-1.28,13.29,-8.80,-10.68,-1.50,13.10,-5.15,-7.15,-0.36,17.93,-9.78
BalanceTotalAssets_sq,,1.49,-14.58,4.97,-0.46,5.16,-20.41,6.53,3.32,5.78,-21.57,3.44,-1.12,-0.64,-100.00,-0.40,0.10,-3.14,-100.00,8.17,1.19,3.36,-100.00,1.94,2.13,0.12,-100.00,2.26,-0.99,3.00,-7.80,2.44,-1.69,2.88,0.66,-0.07,-3.33,-1.88,0.33,0.24,-1.07,1.74,1.24,-0.08,-1.28,6.28,1.12,-0.16,0.72,1.55,1.53,1.17,2.03,2.65,-4.26
BalanceCapital,1249762000,1015073000,1156915000,1199942000,1233662000,1034200000,1187858000,902952000,955197000,798138000,982027000,786349000,840249000,613289000,790801000,724505000,733953000,649098000,622339000,703596000,729934000,554229000,515523000,588913000,584052000,235969000,272288000,352681000,348099000,174616000,319701000,375325000,355144000,171878000,213620000,318002000,275840000,212257000,301147000,292492000,288378000,174578000,187306000,261940000,321894000,157664000,127482000,189047000,222121000,136940000,236078000,149498000,147350000,118406000,233342000
BalanceCapital_yy,,,,,-1.29,1.88,2.67,-24.75,-22.57,-22.83,-17.33,-12.91,-12.03,-23.16,-19.47,-7.86,-12.65,5.84,-21.30,-2.89,-0.55,-14.62,-17.16,-16.30,-19.99,-57.42,-47.18,-40.11,-40.40,-26.00,17.41,6.42,2.02,-1.57,-33.18,-15.27,-22.33,23.49,40.97,-8.02,4.55,-17.75,-37.80,-10.45,11.62,-9.69,-31.94,-27.83,-31.00,-13.14,85.19,-20.92,-33.66,-13.53,-1.16
BalanceCapital_sy,,,,,7.94,7.44,9.10,9.57,10.44,35.69,16.44,16.62,11.70,7.70,4.61,0.87,4.95,3.56,-9.41,7.32,8.84,4.12,6.82,4.43,12.78,11.21,-8.78,10.62,7.90,6.01,3.79,2.19,4.27,3.08,2.71,4.66,1.21,5.89,6.33,5.34,4.55,4.05,4.36,5.09,6.93,7.36,7.32,3.78,4.15,4.77,10.45,5.29,9.93,9.33,2.98
BalanceCapital_qq,,-18.78,13.97,3.72,2.81,-16.17,14.86,-23.98,5.79,-16.44,23.04,-19.93,6.85,-27.01,28.94,-8.38,1.30,-11.56,-4.12,13.06,3.74,-24.07,-6.98,14.24,-0.83,-59.60,15.39,29.52,-1.30,-49.84,83.09,17.40,-5.38,-51.60,24.29,48.86,-13.26,-23.05,41.88,-2.87,-1.41,-39.46,7.29,39.85,22.89,-51.02,-19.14,48.29,17.50,-38.35,72.40,-36.67,-1.44,-19.64,97.07
BalanceCapital_sq,,5.32,-2.39,2.51,2.81,2.01,-2.11,4.79,4.81,5.92,-6.76,0.16,1.36,0.15,-100.00,-2.60,1.04,0.98,-100.00,4.34,3.12,0.56,-100.00,,2.41,1.15,-100.00,4.92,-0.09,0.20,-2.72,0.62,1.22,0.86,0.92,0.98,1.68,1.08,0.80,1.70,0.98,0.56,1.16,3.69,0.89,0.70,-0.10,0.75,1.80,0.14,2.35,1.42,2.96,-2.88,50.07
BalanceShareCapital,28339000,28339000,28339000,28339000,28339000,28339000,28339000,28339000,28339000,26857000,26857000,26857000,26857000,26090000,26090000,26090000,26090000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000,25678000
BalanceShareCapital_yy,,,,,,,,,,-5.23,-5.23,-5.23,-5.23,-2.86,-2.86,-2.86,-2.86,-1.58,-1.58,-1.58,-1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,,,,,,-5.23,,,,-2.86,,,,-1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,-52000,-13000,-13000,-13000,-13000,-13000,-13000,-296380000,-296367000,,,-199425000,-199478000,0,,-98933000,-98941000,-111000,-111000,-26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,75.00,,,-2279746.09,-2279646.09,100.00,100.00,32.71,32.69,,,50.39,50.40,,,99.97,100.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,75.00,,,-2279746.09,-1137608.40,66.05,100.00,13.12,32.69,,,50.39,50.40,,,49.08,40.72,100.00,100.00,70.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,75.00,,,,,,-2279746.09,,100.00,,,-0.03,100.00,,,-0.01,99.89,,76.58,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,75.00,,,,,,-2279746.09,,100.00,,,-0.03,100.00,,,6.66,-0.06,,76.58,-6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,828881000,762835000,758123000,756924000,764030000,754946000,752138000,746580000,748582000,441670000,443539000,438275000,439965000,249613000,252997000,252997000,252997000,417117000,232225000,663691000,663690000,520403000,520403000,520403000,520403000,224152000,224152000,224152000,224152000,181797000,181797000,181797000,181797000,200892000,200892000,200892000,200892000,270634000,270634000,316277000,316277000,219268000,219268000,219268000,219394000,142080000,142428000,143866000,149033000,144457000,145602000,146232000,139573000,140065000,138220000
BalanceReserve_yy,,,,,-7.82,-1.03,-0.79,-1.37,-2.02,-41.50,-41.03,-41.30,-41.23,-43.48,-42.96,-42.27,-42.50,67.11,-8.21,162.33,162.33,24.76,124.09,-21.59,-21.59,-56.93,-56.93,-56.93,-56.93,-18.90,-18.90,-18.90,-18.90,10.50,10.50,10.50,10.50,34.72,34.72,57.44,57.44,-18.98,-18.98,-30.67,-30.63,-35.20,-35.04,-34.39,-32.07,1.67,2.23,1.64,-6.35,-3.04,-5.07
BalanceReserve_sy,,,,,13.62,5.90,10.80,29.90,11.87,16.62,53.24,53.24,11.68,6.13,2.71,-2.18,3.90,3.22,-1.46,7.54,7.01,7.08,8.99,4.38,7.30,2.07,2.57,3.60,-0.02,3.10,-9.57,-9.19,1.67,2.40,2.40,,-4.86,,-0.99,,4.52,1.38,3.54,5.88,7.52,7.94,5.99,4.89,4.82,-0.18,1.11,3.20,3.94,6.82,4.90
BalanceReserve_qq,,-7.97,-0.62,-0.16,0.94,-1.19,-0.37,-0.74,0.27,-41.00,0.42,-1.19,0.39,-43.27,1.36,,,64.87,-44.33,185.80,,-21.59,,,,-56.93,,,,-18.90,,,,10.50,,,,34.72,,16.87,,-30.67,,,0.06,-35.24,0.24,1.01,3.59,-3.07,0.79,0.43,-4.55,0.35,-1.32
BalanceReserve_sq,,11.08,-1.82,,,-0.23,,,,7.36,-8.43,,-1.23,5.36,-100.00,,,4.00,-100.00,11.49,,5.16,,,,0.86,,,,1.96,,,,,,,,1.28,,,,3.81,,,,3.68,,0.01,,2.61,,0.04,,8.48,-0.66
BalanceNonshareCapital,300000,322000,353000,367000,375000,396000,431000,93000,97000,104000,112000,74000,76000,77000,82000,89000,91000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,25.00,22.98,22.10,-74.66,-74.13,-73.74,-74.01,-20.43,-21.65,-25.96,-26.79,20.27,19.74,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,-8.74,6.52,14.98,-18.84,-33.66,-24.09,-51.71,2.43,1.32,4.50,-11.56,2.56,-10.92,-64.02,-36.48,-7.26,-4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,7.33,9.63,3.97,2.18,5.60,8.84,-78.42,4.30,7.22,7.69,-33.93,2.70,1.32,6.49,8.54,2.25,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,-2.85,-49.72,3.97,-5.33,0.28,-51.65,-37.35,1.32,1.98,-100.00,-20.86,0.86,1.32,-100.00,0.83,-2.14,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,319363000,411806000,410516000,467126000,471468000,675171000,467706000,509718000,508842000,256861000,262144000,228857000,301631000,826496000,728411000,781350000,811598000,278661000,206592000,294846000,244754000,507577000,525072000,447573000,447495000,810364000,802987000,823007000,852825000,852730000,836694000,206501000,206512000,226394000,230529000,745908000,870908000,820908000,770908000,563687000,688687000,562950000,562932000,61394000,61394000,62062000,461394000,604890000,604890000,685660000,454890000,557678000,507678000,557678000,57678000
BalanceNoncurrentLiabilities_yy,,,,,47.63,63.95,13.93,9.12,7.93,-61.96,-43.95,-55.10,-40.72,221.77,177.87,241.41,169.07,-66.28,-71.64,-62.26,-69.84,82.15,154.16,51.80,82.83,59.65,52.93,83.88,90.58,5.23,4.20,-74.91,-75.78,-73.45,-72.45,261.21,321.72,262.60,234.41,-24.43,-20.92,-31.42,-26.98,-89.11,-91.09,-88.98,-18.04,885.26,885.26,1004.80,-1.41,-7.81,-16.07,-18.67,-87.32
BalanceNoncurrentLiabilities_sy,,,,,20.49,21.97,13.93,11.22,-9.70,-11.58,-2.21,-12.30,-5.42,11.92,16.00,35.49,18.88,-8.44,-38.24,-6.28,-5.01,31.88,63.65,1.30,25.76,22.40,40.70,10.89,7.54,5.23,4.20,-8.31,-17.97,-30.53,-8.74,-13.58,10.49,6.41,3.00,-4.56,5.03,8.27,-0.90,4.45,-1.26,1.37,4.36,2.46,1.76,-0.51,-1.19,-7.81,-8.59,-8.66,-41.77
BalanceNoncurrentLiabilities_qq,,28.95,-0.31,13.79,0.93,43.21,-30.73,8.98,-0.17,-49.52,2.06,-12.70,31.80,174.01,-11.87,7.27,3.87,-65.67,-25.86,42.72,-16.99,107.38,3.45,-14.76,-0.02,81.09,-0.91,2.49,3.62,-0.01,-1.88,-75.32,0.01,9.63,1.83,223.56,16.76,-5.74,-6.09,-26.88,22.18,-18.26,,-89.09,,1.09,643.44,31.10,,13.35,-33.66,22.60,-8.97,9.85,-89.66
BalanceNoncurrentLiabilities_sq,,5.88,-21.28,9.65,-2.22,3.06,-76.44,0.71,-0.17,-13.87,-24.63,-14.08,-1.04,4.26,-100.00,0.46,2.17,-3.60,-100.00,-2.40,-4.24,7.64,-100.00,-1.65,-0.02,5.54,-100.00,2.49,-4.03,-0.40,-13.12,-4.65,-3.53,-2.77,-1.57,-2.61,-2.30,-2.85,-2.59,-1.43,-0.04,-2.20,,0.34,,0.32,-0.08,1.20,,-3.29,-0.22,-1.23,0.79,0.90,-44.99
BalanceNoncurrentTradeLiabilities,125000000,,200000000,1504000,,1502000,,1449000,1449000,1449000,1449000,93000,93000,93000,93000,1734000,1633000,1540000,1443000,1347000,1246000,,1050000,,745000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,,-100.00,-3.66,,-3.53,,-93.58,-93.58,-93.58,-93.58,1764.52,1655.91,1555.91,1451.61,-22.32,-23.70,-100.00,-27.23,-100.00,-40.21,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-47.86,,-50.57,-72.44,,-3.53,,-58.00,-67.03,-93.58,-93.58,-47.79,-80.25,-27.05,-98.97,-9.69,682.19,-4.48,-27.23,-32.38,-15.87,,4.12,,40.46,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-100.00,,-99.25,-100.00,,-100.00,,,,,-93.58,,,,1764.52,-5.82,-5.70,-6.30,-6.65,-7.50,-100.00,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-54.32,,-15.27,6.35,,-22.60,,,,,-93.58,,,,-56.25,-52.91,-2.39,-40.00,77.78,-0.03,3.41,,,,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,80000000,300000000,100000000,350000000,350000000,550000000,350000000,400000000,400000000,150000000,150000000,120000000,200000000,725000000,625000000,675000000,705000000,170000000,100000000,250000000,200000000,455000000,455000000,400000000,400000000,755000000,725000000,775000000,805000000,805000000,785000000,155000000,155000000,175000000,175000000,690000000,815000000,765000000,715000000,500000000,625000000,500000000,500000000,,,,400000000,550000000,550000000,630000000,400000000,500000000,450000000,500000000,
BalanceNoncurrentBorrowings_yy,,,,,337.50,83.33,250.00,14.29,14.29,-72.73,-57.14,-70.00,-50.00,383.33,316.67,462.50,252.50,-76.55,-84.00,-62.96,-71.63,167.65,355.00,60.00,100.00,65.93,59.34,93.75,101.25,6.62,8.28,-80.00,-80.75,-78.26,-77.71,345.16,425.81,337.14,308.57,-27.54,-23.31,-34.64,-30.07,-100.00,-100.00,-100.00,-20.00,,,,,-9.09,-18.18,-20.63,-100.00
