,2004/Q4,2005/Q4,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2
RMO_sq,,,,13.64,15.44,-9.38,8.72,10.76,1.35,-6.91,-8.99,6.16,0.17,-0.21,13.28,-1.89,-6.92,13.21,-13.03,-4.44,5.08,-1.70,-8.43,-2.94,2.32,13.24,19.89,-2.97,-18.06,10.28,8.20,-12.14,0.18,-16.08,-10.43,0.45,-5.47,8.90,-23.04,6.42,-5.85,-21.74,-35.77,0.76,66.99,-2.24,-15.80
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-24.93,2.33,,,-13.51,,-31.11,-25.79,-3.01,-14.12,-7.14,-16.96,-18.17,-20.79,-26.53,-34.43,-32.03,-23.94,-14.33,-10.78,-24.13,-23.17,-26.26,-19.20,33.58,30.51,30.90,-11.27,-58.38,-56.54,-52.32,-24.37,3.02,-0.40,-6.26,-33.54,-44.87,-50.56,-72.32,-3.86,-2.70,4.52,95.73,-70.34,-30.88,-36.42,-43.79
RMT_sy,49.38,-9.29,,,23.04,,10.44,11.97,-5.37,-15.05,-14.80,-27.05,-14.37,-14.78,0.77,9.28,3.38,-0.54,-0.76,-5.85,-7.60,8.35,0.50,-1.99,-7.92,-9.56,-10.21,-10.65,4.65,0.26,0.75,-14.28,-15.33,-22.25,-10.53,6.69,4.10,14.74,1.27,1.99,-8.86,-11.07,-14.57,-13.98,-13.85,-20.06,2.89
RMT_qq,,,,10.21,-30.25,2.34,-12.43,18.72,-8.84,-9.38,-5.31,6.16,-10.16,-12.30,-12.16,-5.26,-6.88,-1.85,-1.07,-1.33,-20.81,-0.60,-5.05,8.11,30.92,-2.89,-4.76,-26.72,-38.59,1.40,4.50,16.23,-16.35,-1.97,-1.65,-17.59,-30.61,-12.08,-44.94,186.21,-29.78,-5.56,3.11,-56.63,63.64,-13.12,-8.84
RMT_sq,,,,13.63,8.36,-0.92,-9.47,15.20,-8.42,-11.04,-9.21,-1.37,7.50,-11.47,7.35,6.96,1.70,-14.83,7.12,1.47,-0.19,-0.13,-0.64,-1.05,-6.22,-1.91,-1.35,-1.54,9.83,-6.02,-0.86,-16.23,8.49,-13.71,14.09,-0.12,5.86,-4.90,0.71,0.59,-5.40,-7.20,-3.25,1.28,-5.26,-13.89,24.52
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-33.76,-11.43,,,-26.68,,-43.84,-39.50,19.51,29.76,51.44,35.43,8.54,-10.11,-22.23,-29.95,-27.31,-16.80,-6.29,-2.56,-19.20,-21.93,-30.37,-26.62,11.69,4.37,16.06,-17.12,-55.63,-51.47,-50.20,-22.89,-1.34,-5.07,-10.24,-36.04,-50.51,-56.48,-75.92,-15.72,3.88,24.53,155.14,-60.62,-17.47,-28.90,-41.16
RM_sy,27.90,-1.26,,,-9.91,,-3.22,-15.24,3.26,2.83,1.16,1.02,5.72,-0.97,7.06,15.93,7.04,-5.20,-1.76,-8.57,-8.56,8.13,-3.58,-5.03,-8.10,-6.17,-2.60,-0.39,13.63,7.47,5.02,-11.75,-10.69,-26.89,-8.18,8.02,1.66,25.40,0.07,-25.45,-23.46,-41.84,-42.94,-27.17,-25.77,0.91,-0.10
RM_qq,,,,10.22,-41.75,-1.49,-11.20,18.72,15.08,6.96,3.64,6.16,-7.77,-11.42,-10.33,-4.37,-4.29,1.38,0.99,-0.57,-20.63,-2.04,-9.93,4.79,20.79,-8.46,0.16,-25.17,-35.33,0.11,2.78,15.87,-17.25,-3.67,-2.82,-17.44,-35.96,-15.30,-46.23,188.97,-21.08,1.54,10.17,-55.40,65.42,-12.52,-8.83
RM_sq,,,,13.65,-15.89,1.23,0.02,-0.47,2.47,0.81,-1.61,-0.61,7.24,-5.58,6.37,7.63,-0.99,-16.37,10.23,0.17,-0.97,-1.10,-1.71,-1.35,-4.18,0.99,2.03,0.89,9.31,-4.49,-0.29,-15.23,10.63,-21.82,25.24,-0.27,4.12,-3.57,-0.05,-25.71,6.90,-26.72,-1.94,-5.18,8.95,-0.39,-2.92
COP,,141000,131000,119000,131000,147000,148000,125000,116000,103000,99000,92000,93000,97000,101000,105000,100000,86000,73000,69000,82000,91000,155000,177000,202000,269000,229000,284000,356000,357000,372000,327000,410000,474000,509000,615000,1052000,1377000,2697000,920000,930000,697000,451000,817000,444000,463000,490000
COP_yy,,,,,-7.09,,12.98,5.04,-11.45,-29.93,-33.11,-26.40,-19.83,-5.83,2.02,14.13,7.53,-11.34,-27.72,-34.29,-18.00,5.81,112.33,156.52,146.34,195.60,47.74,60.45,76.24,32.71,62.45,15.14,15.17,32.77,36.83,88.07,156.59,190.51,429.86,49.59,-11.60,-49.38,-83.28,-11.20,-52.26,-33.57,8.65
COP_sy,,,,,-7.37,,34.50,14.89,28.41,8.42,-6.52,-18.52,-18.58,-5.83,-6.98,14.77,4.35,3.09,-15.00,-31.68,-14.58,-9.00,34.71,67.39,46.34,33.52,10.92,17.75,22.50,36.63,33.07,38.24,27.89,20.18,28.99,21.54,38.83,43.11,46.33,43.54,13.79,11.56,14.73,17.07,39.23,45.37,13.93
COP_qq,,,,-9.16,10.08,12.21,0.68,-15.54,-7.20,-11.21,-3.88,-7.07,1.09,4.30,4.12,3.96,-4.76,-14.00,-15.12,-5.48,18.84,10.98,70.33,14.19,14.12,33.17,-14.87,24.02,25.35,0.28,4.20,-12.10,25.38,15.61,7.38,20.83,71.06,30.89,95.86,-65.89,1.09,-25.05,-35.29,81.15,-45.65,4.28,5.83
COP_sq,,,,9.94,-6.38,7.95,21.05,-6.09,4.63,-8.85,4.37,-18.14,4.55,5.43,3.09,1.00,-4.95,4.17,-15.00,-18.82,18.84,10.98,25.82,0.87,3.90,1.25,4.53,7.09,8.09,12.93,1.81,11.24,,6.12,9.27,4.82,14.22,9.39,11.73,2.82,-9.45,7.24,14.91,4.92,7.68,11.97,-9.94
CSP,,62000,70000,63000,38000,67000,64000,54000,28000,-2000,-21000,-21000,-29000,-36000,-42000,-47000,-66000,-93000,-117000,-147000,-198000,-194000,-246000,-255000,-221000,-310000,-324000,-437000,-745000,-686000,-659000,-562000,-681000,-728000,-736000,-892000,-1618000,-2278000,-3606000,-1066000,-1223000,-1057000,-1137000,-3012000,-2257000,-3010000,-4092000
CSP_yy,,,,,-38.71,,-8.57,-14.29,-26.32,-102.99,-132.81,-138.89,-203.57,-1700.00,-100.00,-123.81,-127.59,-158.33,-178.57,-212.77,-200.00,-108.60,-110.26,-73.47,-11.62,-59.79,-31.71,-71.37,-237.10,-121.29,-103.40,-28.60,8.59,-6.12,-11.68,-58.72,-137.59,-212.91,-389.95,-19.51,24.41,53.60,68.47,-182.55,-84.55,-184.77,-259.89
CSP_sy,,,,,-575.00,,-22.22,14.81,85.19,92.59,-20.45,-21.74,-550.00,-1600.00,-24.53,-3.57,-48.08,-2.94,1.52,-62.07,14.29,22.86,-55.38,-13.83,-43.94,-77.78,12.87,18.69,14.74,17.71,13.64,20.69,-8.64,-30.38,-36.84,-91.30,-100.00,-117.48,-189.42,-289.39,-357.95,-429.46,-327.91,-271.79,-193.80,-158.43,-173.84
CSP_qq,,,,-10.00,-39.68,76.32,-4.48,-15.62,-48.15,-107.14,-950.00,,-38.10,-24.14,-16.67,-11.90,-40.43,-40.91,-25.81,-25.64,-34.69,2.02,-26.80,-3.66,13.33,-40.27,-4.52,-34.88,-70.48,7.92,3.94,14.72,-21.17,-6.90,-1.10,-21.20,-81.39,-40.79,-58.30,70.44,-14.73,13.57,-7.57,-164.91,25.07,-33.36,-35.95
CSP_sq,,,,-50.00,,,18.52,-4.55,82.61,50.00,-1225.00,,7.14,-30.77,2.94,12.12,-32.76,9.09,7.14,-44.62,29.79,18.18,-87.04,-5.94,11.21,-1.05,8.33,1.14,6.90,2.47,3.80,9.21,-27.54,-17.05,-0.97,-26.92,-33.33,-27.27,-34.38,-70.76,-56.81,-47.15,-8.60,-48.37,-23.91,-29.43,-15.07
