,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CRN_sq,,,,19.74,-8.79,-8.43,0.66,,-0.64,,6.04,3.80,,1.83,,-5.39,0.63,-5.66,10.00,6.67,,-1.76,-4.19,-0.62,1.89,-1.23,-3.12,1.94,-3.80,7.89,-6.10,1.95,-5.73,-0.68,7.48,-3.80,-1.32,,2.50,-1.22,-0.62,-6.83,2.67,-3.25,-3.36,2.08,-6.12,,4.35
CPZ,83000,86000,56000,55000,53000,52000,53000,53000,49000,50000,55000,59000,60000,58000,52000,50000,58000,61000,67000,71000,72000,76000,84000,90000,88000,90000,90000,81000,85000,83000,76000,84000,78000,85000,103000,106000,109000,115000,110000,114000,127000,129000,137000,134000,136000,133000,154000,182000,211000
CPZ_yy,-24.55,3.61,-34.88,,,,-5.36,-3.64,-7.55,-3.85,3.77,11.32,22.45,16.00,-5.45,-15.25,-3.33,5.17,28.85,42.00,24.14,24.59,25.37,26.76,22.22,18.42,7.14,-10.00,-3.41,-7.78,-15.56,3.70,-8.24,2.41,35.53,26.19,39.74,35.29,6.80,7.55,16.51,12.17,24.55,17.54,7.09,3.10,12.41,35.82,55.15
CPZ_sy,-20.20,3.09,-10.18,,,,10.67,-0.62,-18.71,-26.47,-13.86,-9.94,3.60,27.20,25.87,10.34,9.72,-8.81,-13.33,-6.88,6.33,10.34,3.85,6.04,-4.76,-2.50,-1.85,3.80,3.75,8.33,3.77,3.66,-1.81,-3.55,1.21,4.12,14.11,14.11,14.97,11.86,3.23,3.23,9.38,-2.53,-10.42,-11.98,-20.00,-18.13,-2.33
CPZ_qq,,,,-1.79,-3.64,-1.89,1.92,,-7.55,2.04,10.00,7.27,1.69,-3.33,-10.34,-3.85,16.00,5.17,9.84,5.97,1.41,5.56,10.53,7.14,-2.22,2.27,,-10.00,4.94,-2.35,-8.43,10.53,-7.14,8.97,21.18,2.91,2.83,5.50,-4.35,3.64,11.40,1.57,6.20,-2.19,1.49,-2.21,15.79,18.18,15.93
CPZ_sq,,,,8.00,5.56,-0.58,-2.35,,-13.66,-10.07,14.40,1.40,-0.69,10.42,13.21,-11.11,-1.25,-8.23,7.59,-4.49,12.75,-4.76,1.25,-2.47,1.27,-2.50,,3.14,1.22,1.81,-2.37,3.03,-4.12,,2.45,5.99,5.08,,3.23,3.12,-3.03,,9.38,-8.10,-10.88,-1.74,-0.59,-5.95,6.33
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,20.12,-26.33,-7.00,,,,28.69,-27.73,-23.23,0.03,-10.88,-5.51,-10.75,-12.10,-11.02,37.96,-6.44,-6.90,-13.35,-24.83,34.46,22.74,27.11,28.17,16.14,23.40,38.53,31.96,19.60,28.28,15.22,2.41,6.55,13.14,-16.47,-7.18,-9.68,-40.58,-6.26,-6.51,-26.60,20.68,7.11,15.92,74.29,32.72,-4.09,-17.04,-34.14
RZ_sy,2.95,16.65,11.88,,,,-10.20,-14.04,-0.76,6.30,-10.05,-7.67,13.23,12.34,4.31,-8.60,-15.88,-11.64,-14.52,-1.71,-19.94,-25.34,-2.32,18.94,40.86,30.16,0.80,-13.82,-5.24,8.57,12.83,9.35,9.73,11.70,35.14,14.40,-5.05,-7.90,-24.43,-13.88,-3.38,-9.40,-10.79,5.06,16.47,24.79,30.75,8.04,-9.36
RZ_qq,,,,33.80,1.44,-17.34,14.71,-24.86,7.75,7.70,2.21,-20.33,1.77,6.08,3.46,23.53,-30.99,5.55,-3.71,7.16,23.46,-3.65,-0.28,8.05,11.87,2.37,11.94,2.92,1.40,9.81,0.55,-8.52,5.50,16.60,-25.77,1.65,2.66,-23.29,17.10,1.38,-19.40,26.13,3.93,9.72,21.18,-3.96,-24.90,-5.09,-3.80
RZ_sq,,,,-0.42,-23.62,-6.87,26.77,-4.67,-11.83,-0.24,7.28,-2.15,8.14,-1.03,-0.39,-14.26,-0.48,3.96,-3.64,-1.41,-18.94,-3.04,26.06,20.05,-4.00,-10.41,-2.37,2.63,5.57,2.65,1.45,-0.53,5.94,4.48,22.74,-15.80,-12.07,1.35,0.71,-4.05,-1.34,-4.97,-0.84,13.00,9.38,1.81,3.90,-6.62,-8.24
CRZ,10000,13000,14000,11000,10000,13000,11000,15000,14000,13000,12000,15000,15000,14000,14000,11000,16000,15000,16000,15000,12000,13000,13000,12000,10000,10000,9000,9000,9000,8000,8000,9000,8000,7000,9000,9000,9000,12000,10000,10000,12000,10000,9000,9000,7000,7000,10000,10000,11000
CRZ_yy,-16.67,30.00,7.69,,,,-21.43,36.36,40.00,,9.09,,7.14,7.69,16.67,-26.67,6.67,7.14,14.29,36.36,-25.00,-13.33,-18.75,-20.00,-16.67,-23.08,-30.77,-25.00,-10.00,-20.00,-11.11,,-11.11,-12.50,12.50,,12.50,71.43,11.11,11.11,33.33,-16.67,-10.00,-10.00,-41.67,-30.00,11.11,11.11,57.14
CRZ_sy,-6.67,-14.29,-8.33,,,,9.09,18.18,,,13.89,,-11.63,-11.36,-2.44,,10.53,2.56,15.00,11.90,38.10,47.50,,-19.15,-31.03,-22.03,2.17,18.42,,-17.39,-14.89,,-10.00,-10.53,-22.50,,16.67,20.59,29.03,19.44,2.38,9.76,12.50,-6.98,-16.28,-20.00,-22.22,-7.50,13.89
CRZ_qq,,,,-21.43,-9.09,30.00,-15.38,36.36,-6.67,-7.14,-7.69,25.00,,-6.67,,-21.43,45.45,-6.25,6.67,-6.25,-20.00,8.33,,-7.69,-16.67,,-10.00,,,-11.11,,12.50,-11.11,-12.50,28.57,,,33.33,-16.67,,20.00,-16.67,-10.00,,-22.22,,42.86,,10.00
CRZ_sq,,,,,30.30,6.98,-21.74,8.33,10.26,2.33,-6.82,2.44,,2.63,,5.00,,-4.76,15.00,2.17,23.40,1.72,,-17.39,5.26,,2.17,,,-5.00,,,-10.00,-5.56,-8.82,,,-2.38,-2.44,,,4.65,,,-10.00,,-2.78,,10.81
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,12.21,-10.51,17.81,,,,-5.64,2.31,10.81,6.80,1.42,-0.73,-9.66,-5.10,0.61,4.96,0.95,1.02,-9.36,-9.29,0.26,-6.21,-5.08,-10.17,-11.54,-8.69,-0.92,5.01,2.88,8.58,9.83,11.19,18.56,6.35,-8.33,-9.37,-12.19,-5.25,12.09,10.53,-1.40,-2.76,-11.94,-7.20,6.66,13.24,4.35,-10.92,-21.03
RMO_sy,2.87,4.41,-7.58,,,,-7.24,-10.49,-19.11,-5.40,-4.53,6.04,4.36,-7.10,-8.10,-9.70,-10.29,2.95,0.58,6.03,7.92,-3.58,-0.92,-4.41,-7.36,-2.07,-2.05,5.64,14.64,17.06,18.46,3.74,1.11,-1.96,-5.69,3.71,-0.52,-3.43,-9.75,-8.28,-13.35,-10.52,-0.61,-5.87,6.98,16.06,18.31,12.76,2.00
RMO_qq,,,,-9.02,-2.13,1.15,4.77,-1.35,5.99,-2.51,-0.50,-3.44,-3.54,2.40,5.48,0.74,-7.23,2.48,-5.35,0.81,2.54,-4.14,-4.21,-4.59,0.98,-1.06,3.94,1.11,-1.06,4.43,5.13,2.37,5.50,-6.33,-9.38,1.20,2.21,1.08,7.21,-0.21,-8.82,-0.31,-2.91,5.16,4.80,5.84,-10.54,-10.23,-7.10
RMO_sq,,,,-5.40,9.87,-10.57,-0.20,-8.71,-0.71,4.59,0.71,1.40,-2.28,-6.90,-0.38,-0.37,-2.92,6.83,-2.66,5.02,-1.18,-4.56,0.03,1.32,-4.23,0.89,0.04,9.28,3.94,3.02,1.24,-4.30,1.30,-0.11,-2.62,5.24,-2.82,-3.03,-8.99,6.96,-8.20,0.14,1.09,1.30,4.33,8.63,3.06,-3.45,-5.63
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,58.15,2.07,28.21,,,,-5.41,-6.14,-5.55,-11.65,-15.07,-13.90,-20.04,-7.64,-0.12,10.12,15.60,18.59,5.83,3.74,7.41,-7.31,0.30,2.42,11.63,28.70,43.72,53.55,45.26,54.60,37.98,25.52,28.11,-0.16,-26.39,-41.86,-44.76,-46.17,-36.49,-34.61,-52.24,-51.29,-50.56,-37.56,-7.04,5.08,-8.03,-19.01,-50.65
RMT_sy,46.54,10.65,-40.59,,,,-15.60,12.20,-40.72,-43.49,-12.59,1.98,-6.83,-19.65,-42.03,-34.25,1.27,31.38,37.22,7.64,5.73,-2.26,10.87,24.20,14.38,11.34,-2.75,-3.75,-3.04,-3.57,-15.67,-4.75,-22.87,-1.76,20.95,-4.79,11.03,-18.55,-17.33,-22.57,-13.80,-20.64,-33.83,-8.96,-3.89,6.25,1.68,1.40,-12.10
RMT_qq,,,,-6.12,0.23,-2.42,3.02,-6.85,0.86,-8.73,-0.96,-5.57,-6.33,5.42,7.11,4.11,-1.66,8.15,-4.42,2.06,1.82,-6.68,3.43,4.21,10.97,7.60,15.51,11.34,4.97,14.52,3.09,1.29,7.14,-10.75,-24.00,-20.00,1.80,-13.03,-10.33,-17.63,-25.64,-11.31,-8.99,4.03,10.70,0.26,-20.35,-8.38,-32.55
RMT_sq,,,,-41.25,52.22,3.17,-8.52,-21.90,-19.58,-1.65,41.49,-8.88,-26.52,-15.18,2.09,3.34,13.17,10.05,6.62,-18.94,11.16,1.73,20.94,-9.19,2.37,-0.97,5.64,-10.13,3.13,-1.51,-7.62,1.51,-16.48,25.44,13.72,-20.08,-2.61,-7.98,15.42,-25.15,8.43,-15.28,-3.75,2.97,14.47,-6.34,-7.89,2.68,-0.77
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,17.33,-9.26,18.76,,,,-5.62,1.50,9.15,4.82,-0.35,-2.18,-10.82,-5.39,0.52,5.50,2.41,2.69,-7.93,-8.08,0.93,-6.32,-4.60,-9.13,-9.78,-6.07,1.91,7.82,5.20,10.89,11.27,11.93,19.05,6.01,-9.46,-11.91,-14.75,-8.94,6.94,4.86,-9.02,-10.78,-18.67,-12.54,4.35,11.80,1.96,-12.46,-28.27
RM_sy,17.76,-5.73,-9.61,,,,-10.22,0.09,-12.67,-18.36,-7.78,-4.76,-12.72,-17.14,-20.91,-11.81,2.75,10.26,29.78,12.68,12.79,11.45,-4.18,-1.14,-0.54,-7.46,-7.96,4.91,0.34,7.22,1.16,-5.70,-5.97,3.16,5.18,15.86,8.83,-10.63,-24.43,-22.26,-23.78,-19.87,-18.07,-20.02,-9.25,-2.08,16.52,16.60,7.72
RM_qq,,,,-8.76,-1.93,0.83,4.61,-1.88,5.47,-3.17,-0.55,-3.68,-3.85,2.73,5.66,1.09,-6.67,3.01,-5.27,0.92,2.48,-4.39,-3.53,-3.87,1.74,-0.45,4.67,1.71,-0.73,4.93,5.03,2.31,5.58,-6.56,-10.30,-0.46,2.18,-0.19,5.35,-2.39,-11.34,-2.13,-3.98,4.96,5.79,4.86,-12.43,-9.88,-13.32
RM_sq,,,,-22.80,10.76,6.61,-1.50,-13.94,-3.36,-0.35,11.26,-11.12,-11.44,-5.39,6.19,-0.88,3.18,1.52,24.99,-13.94,3.28,0.32,7.47,-11.21,3.91,-6.66,6.89,1.20,-0.62,-0.26,0.84,-5.66,-0.91,9.42,2.82,3.91,-6.92,-10.14,-13.06,6.91,-8.74,-5.53,-11.11,4.37,3.54,1.94,5.76,4.45,-4.34
COP,107000,133000,98000,98000,101000,105000,106000,110000,106000,105000,103000,105000,104000,104000,98000,100000,109000,110000,120000,125000,122000,130000,139000,142000,137000,134000,124000,119000,117000,100000,84000,80000,70000,74000,86000,81000,75000,78000,71000,72000,85000,87000,93000,87000,88000,85000,92000,112000,120000
COP_yy,-25.17,24.30,-26.32,,,,8.16,12.24,4.95,,-2.83,-4.55,-1.89,-0.95,-4.85,-4.76,4.81,5.77,22.45,25.00,11.93,18.18,15.83,13.60,12.30,3.08,-10.79,-16.20,-14.60,-25.37,-32.26,-32.77,-40.17,-26.00,2.38,1.25,7.14,5.41,-17.44,-11.11,13.33,11.54,30.99,20.83,3.53,-2.30,-1.08,28.74,36.36
COP_sy,-15.54,5.66,-5.36,,,,7.55,-5.42,-13.83,,2.63,3.08,1.38,2.83,2.99,-8.55,-1.36,-5.96,-2.90,15.42,10.09,16.10,-4.27,-6.88,-9.17,-2.52,1.79,-5.22,-0.46,-12.07,-0.88,2.75,-2.30,3.92,-9.73,-8.93,7.55,8.02,20.59,10.78,-7.02,-9.61,-8.94,-1.77,-1.42,-1.93,-12.50,-11.71,4.31
COP_qq,,,,,3.06,3.96,0.95,3.77,-3.64,-0.94,-1.90,1.94,-0.95,,-5.77,2.04,9.00,0.92,9.09,4.17,-2.40,6.56,6.92,2.16,-3.52,-2.19,-7.46,-4.03,-1.68,-14.53,-16.00,-4.76,-12.50,5.71,16.22,-5.81,-7.41,4.00,-8.97,1.41,18.06,2.35,6.90,-6.45,1.15,-3.41,8.24,21.74,7.14
COP_sq,,,,,5.42,-9.49,-0.44,-0.44,-3.96,-2.75,10.38,,-5.56,,10.55,-11.20,1.87,-5.96,14.15,5.56,-2.83,-0.83,-5.88,2.68,-5.22,6.42,-1.72,-4.39,-0.46,-5.99,10.78,-0.88,-5.36,,-3.77,,11.76,0.44,7.42,-8.13,-6.19,-2.36,8.21,-0.89,-5.86,-2.87,-3.45,,11.22
CSP,24000,47000,42000,43000,48000,53000,53000,57000,57000,55000,48000,46000,44000,46000,46000,50000,51000,49000,53000,54000,50000,54000,55000,52000,49000,44000,34000,38000,32000,17000,8000,-4000,-8000,-11000,-17000,-25000,-34000,-37000,-39000,-42000,-42000,-42000,-44000,-47000,-48000,-48000,-62000,-70000,-91000
CSP_yy,-27.27,95.83,-10.64,,,,26.19,32.56,18.75,3.77,-9.43,-19.30,-22.81,-16.36,-4.17,8.70,15.91,6.52,15.22,8.00,-1.96,10.20,3.77,-3.70,-2.00,-18.52,-38.18,-26.92,-34.69,-61.36,-76.47,-110.53,-125.00,-164.71,-312.50,-525.00,-325.00,-236.36,-129.41,-68.00,-23.53,-13.51,-12.82,-11.90,-14.29,-14.29,-40.91,-48.94,-89.58
CSP_sy,22.22,40.91,,,,,-29.03,22.45,29.27,71.43,31.82,13.33,24.53,-6.67,5.17,-1.47,16.67,10.71,-11.48,-7.46,-29.87,-16.13,7.41,-3.23,-7.41,26.92,-6.90,-11.67,-8.00,-48.48,-18.52,-9.43,-13.04,,-27.27,-37.50,5.00,50.00,31.25,46.67,-52.38,-109.80,-109.52,-111.36,-135.00,-180.00,-300.00,140.00,371.43
CSP_qq,,,,2.38,11.63,10.42,,7.55,,-3.51,-12.73,-4.17,-4.35,4.55,,8.70,2.00,-3.92,8.16,1.89,-7.41,8.00,1.85,-5.45,-5.77,-10.20,-22.73,11.76,-15.79,-46.88,-52.94,-150.00,-100.00,-37.50,-54.55,-47.06,-36.00,-8.82,-5.41,-7.69,,,-4.76,-6.82,-2.13,,-29.17,-12.90,-30.00
CSP_sq,,,,-20.97,-16.33,-14.63,,36.36,,13.21,-3.33,17.24,-2.94,-15.15,,9.84,14.93,-19.48,-12.90,14.81,-12.90,-3.70,11.54,3.45,-16.67,32.00,-18.18,-1.85,-13.21,-26.09,29.41,9.09,-16.67,-15.00,-5.88,-6.25,40.00,21.43,-17.65,4.76,,,20.00,-25.00,-40.00,,-14.29,112.50,850.00
