,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMT_sy,-84.84,271.47,-68.38,,,71.66,,139.91,50.25,-69.47,-74.87,-71.98,-72.39,-25.41,13.86,2.33,5.95,-25.22,31.59,18.27,19.27,97.20,6.40,10.69,2.97,-6.87,-15.54,-8.20,-16.06,3.84,-8.29,-12.68,6.73,-25.01,-19.01,-2.12,19.66,31.67,39.13,23.45,0.76,33.26,26.15,17.42,-2.86,25.23,-16.04,15.35
RMT_qq,,,,,50.54,-7.31,74.77,66.25,4.01,-3.77,-29.49,-49.21,-12.42,167.23,60.93,41.33,12.16,-27.17,-4.54,-5.90,-2.96,-9.64,-27.31,-12.48,-0.17,41.46,5.69,-2.52,-1.80,-19.07,-7.59,-1.44,0.81,27.07,13.31,3.25,-3.65,2.66,-10.08,22.34,-0.63,-2.54,18.27,-6.81,25.47,-7.66,7.62,6.44
RMT_sq,,,,,63.69,61.28,-7.86,-1.38,2.51,-67.23,-24.16,10.00,1.01,-11.47,15.76,-1.14,4.58,-37.52,103.70,-11.15,5.47,3.31,9.90,-7.56,-1.89,-6.56,-0.33,0.47,-10.29,15.59,-11.98,-4.33,9.64,-18.78,-4.93,15.63,34.04,-10.63,0.46,2.59,9.40,18.19,-4.90,-4.51,-9.49,52.37,-36.24,31.19
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-98.53,-35.80,3.54,,,170.94,,183.62,95.48,169.09,26.11,-61.37,-67.48,-15.24,78.01,365.11,496.09,74.27,10.64,-23.24,-33.61,-15.16,-32.76,-32.72,-30.76,4.68,47.27,60.05,59.74,-3.84,-13.66,-12.80,-10.00,30.76,50.81,50.93,41.01,14.43,-7.59,12.13,16.72,9.81,42.13,4.34,30.63,23.30,11.93,30.32
RM_sy,-75.35,-5.84,-30.96,,,-0.44,,-23.03,-50.91,-41.35,-29.40,-17.87,5.02,-14.18,14.06,-7.03,5.09,4.27,-7.16,-11.96,-2.23,33.47,36.40,64.67,20.60,-12.03,-21.92,-21.52,-12.08,18.32,-12.73,-22.41,6.42,-4.83,8.59,43.69,5.92,5.32,34.50,26.07,5.30,31.88,9.44,-15.98,-17.64,4.29,1.44,32.80
RM_qq,,,,,50.85,-28.28,55.84,68.22,3.97,-1.27,-26.96,-48.48,-12.46,157.30,53.39,34.63,12.19,-24.78,-2.62,-6.60,-2.97,-3.87,-22.83,-6.55,-0.13,45.32,8.58,1.56,-0.32,-12.52,-2.51,2.57,2.88,27.10,12.44,2.65,-3.88,3.14,-9.19,24.56,0.05,-2.96,17.53,-8.57,25.26,-8.40,6.70,6.45
RM_sq,,,,,23.17,-17.08,-20.68,-5.00,-21.45,-0.93,-4.51,10.52,0.44,-19.04,26.91,-9.91,13.54,-19.68,13.01,-14.58,26.09,9.66,15.49,3.13,-7.66,-20.01,2.50,3.66,3.45,7.64,-24.40,-7.84,41.90,-3.74,-13.73,21.94,4.60,-4.29,10.17,14.30,-12.63,19.86,-8.57,-12.25,-14.35,51.77,-11.07,14.88
COP,,,16971000,8009000,6561000,11943000,6828000,4049000,3988000,4315000,6625000,22093000,27331000,5554000,3314000,2336000,2034000,2792000,2724000,2744000,2739000,2675000,3451000,3650000,3692000,2218000,1889000,1755000,1787000,1959000,1978000,1939000,1777000,1282000,1098000,1077000,1148000,1151000,1323000,978000,950000,974000,820000,925000,706000,785000,720000,670000
COP_yy,,,,,,-29.63,,-49.44,-39.22,-63.87,-2.97,445.64,585.33,28.71,-49.98,-89.43,-92.56,-49.73,-17.80,17.47,34.66,-4.19,26.69,33.02,34.79,-17.08,-45.26,-51.92,-51.60,-11.68,4.71,10.48,-0.56,-34.56,-44.49,-44.46,-35.40,-10.22,20.49,-9.19,-17.25,-15.38,-38.02,-5.42,-25.68,-19.40,-12.20,-27.57
COP_sy,,,,,,152.46,,57.69,144.96,-23.23,15.35,36.50,23.50,63.05,2.45,-7.91,-19.99,-47.72,-37.52,-24.98,-18.01,15.52,1.41,-9.38,-18.36,27.28,14.08,8.05,8.55,-27.38,-21.11,-16.32,-8.54,-6.57,6.36,-0.85,17.83,-6.44,-21.52,-18.25,-27.51,-4.08,8.61,26.43,-0.42,-0.80,-14.88,-28.55
COP_qq,,,,,-18.08,82.03,-42.83,-40.70,-1.51,8.20,53.53,233.48,23.71,-79.68,-40.33,-29.51,-12.93,37.27,-2.44,0.73,-0.18,-2.34,29.01,5.77,1.15,-39.92,-14.83,-7.09,1.82,9.63,0.97,-1.97,-8.35,-27.86,-14.35,-1.91,6.59,0.26,14.94,-26.08,-2.86,2.53,-15.81,12.80,-23.68,11.19,-8.28,-6.94
COP_sq,,,,,-29.12,149.03,4.44,-14.46,10.10,-21.95,56.92,1.23,-0.38,3.04,-1.40,-9.02,-13.44,-32.67,17.84,9.23,-5.40,-5.13,3.45,-2.39,-14.78,47.91,-7.28,-7.54,-14.39,-1.05,0.72,-1.93,-6.43,1.08,14.66,-8.58,11.20,-19.73,-3.82,-4.77,-1.39,6.21,8.90,10.85,-22.33,5.81,-6.56,-6.95
CSP,,,12848000,6512000,5566000,10032000,5428000,3170000,3144000,3465000,5447000,19880000,24806000,4674000,2899000,2177000,1892000,2653000,2575000,2593000,2584000,2518000,3221000,3368000,3410000,2009000,1697000,1504000,1503000,1582000,1539000,1517000,1361000,953000,801000,780000,822000,818000,933000,654000,610000,594000,477000,512000,365000,401000,350000,312000
CSP_yy,,,,,,-21.92,,-51.32,-43.51,-65.46,0.35,527.13,688.99,34.89,-46.78,-89.05,-92.37,-43.24,-11.18,19.11,36.58,-5.09,25.09,29.89,31.97,-20.21,-47.31,-55.34,-55.92,-21.25,-9.31,0.86,-9.45,-39.76,-47.95,-48.58,-39.60,-14.17,16.48,-16.15,-25.79,-27.38,-48.87,-21.71,-40.16,-32.49,-26.62,-39.06
CSP_sy,,,,,,145.78,,206.51,245.86,82.35,30.89,27.75,12.07,-5.38,-16.59,-28.86,-38.02,-16.48,-12.18,-4.26,-5.63,-11.82,-13.56,-22.34,-22.22,54.97,6.92,-15.73,-0.96,-45.12,-32.87,-11.09,-10.01,2.04,19.02,21.11,10.05,22.44,-20.95,-37.21,-28.04,-27.59,13.11,41.88,21.15,-17.29,-24.88,-33.52
CSP_qq,,,,,-14.53,80.24,-45.89,-41.60,-0.82,10.21,57.20,264.97,24.78,-81.16,-37.98,-24.91,-13.09,40.22,-2.94,0.70,-0.35,-2.55,27.92,4.56,1.25,-41.09,-15.53,-11.37,-0.07,5.26,-2.72,-1.43,-10.28,-29.98,-15.95,-2.62,5.38,-0.49,14.06,-29.90,-6.73,-2.62,-19.70,7.34,-28.71,9.86,-12.72,-10.86
CSP_sq,,,,,1.92,53.38,60.29,22.32,15.00,-19.13,15.05,19.39,0.88,-31.72,1.42,1.82,-12.10,-7.98,6.63,11.00,-13.36,-14.01,4.53,-0.28,-13.23,71.32,-27.88,-21.40,1.98,-5.06,-11.79,4.11,3.21,7.66,2.89,5.94,-6.22,19.78,-33.58,-15.85,7.47,20.54,3.76,5.56,-8.24,-17.71,-5.76,-6.59
