,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
CRN_sy,,-7.50,,,,-8.11,-1.73,-6.99,-1.12,11.76,10.59,0.58,-6.82,-16.32,-13.30,-2.30,2.44,4.40,9.20,2.94,-4.76,7.23,0.56,12.00,21.88,8.99,10.61,-0.51,11.79,23.71,11.62,13.33,9.17,-10.00,-7.69,-7.24,-5.04,-0.93,1.96,5.37,-11.50,-8.41,-6.25,-12.50,-8.00,-3.06,2.56,5.82,8.70,-3.16,-8.00,-4.00,-50.50
CRN_qq,,,1.45,-8.57,7.03,-5.84,-4.65,8.94,-0.75,-12.03,-18.80,-29.47,-17.91,-5.45,61.54,47.62,112.90,-32.58,-1.69,14.29,-11.00,66.85,11.11,-31.52,-28.76,77.64,-11.54,48.62,15.16,-48.04,14.67,-31.40,-27.68,-5.47,-39.67,-4.11,171.43,-9.47,0.58,-5.78,-90.80,-33.33,,-10.00,-11.11,,,25.00,30.00,7.69,35.71,31.58,16.00
CRN_sq,,,-6.49,7.51,-4.30,-4.49,,1.76,1.73,7.95,-1.05,-7.45,-5.75,-3.05,2.52,4.29,-1.18,-1.19,7.23,-1.69,-8.57,11.25,0.56,9.50,-0.51,-0.51,2.06,-1.52,11.79,10.09,-7.92,,7.69,-9.24,-5.56,0.49,10.24,-5.31,-2.80,3.85,-7.41,-2.00,,-3.08,-2.65,,,,,-8.00,,4.35,-48.44
CPZ,563000,566000,615000,581000,658000,634000,452000,413000,410000,345000,405000,298000,242000,183000,87000,88000,183000,130000,142000,171000,161000,282000,982000,633000,450000,754000,623000,685000,677000,348000,139000,120000,83000,71000,79000,93000,109000,142000,150000,132000,116000,96000,80000,78000,73000,69000,66000,63000,67000,71000,76000,92000,100000
CPZ_yy,126.10,0.53,,,,12.01,-26.50,-28.92,-37.69,-45.58,-10.40,-27.85,-40.98,-46.96,-78.52,-70.47,-24.38,-28.96,63.22,94.32,-12.02,116.92,591.55,270.18,179.50,167.38,-36.56,8.21,50.44,-53.85,-77.69,-82.48,-87.74,-79.60,-43.17,-22.50,31.33,100.00,89.87,41.94,6.42,-32.39,-46.67,-40.91,-37.07,-28.12,-17.50,-19.23,-8.22,2.90,15.15,46.03,49.25
CPZ_sy,6.25,-19.38,,,,-7.30,-13.51,-9.17,-23.44,-3.70,-0.89,2.75,9.18,10.58,6.31,11.61,26.17,13.04,5.08,-6.00,-21.11,-11.15,-0.81,8.51,12.68,5.19,5.28,9.41,25.83,38.27,17.37,17.92,5.96,-7.14,-0.66,-8.81,-3.12,-8.97,-11.26,-12.00,-20.65,-8.10,1.12,2.27,15.85,11.88,9.23,14.07,6.67,2.05,1.35,3.25,0.33
CPZ_qq,,,8.66,-5.53,13.25,-3.65,-28.71,-8.63,-0.73,-15.85,17.39,-26.42,-18.79,-24.38,-52.46,1.15,107.95,-28.96,9.23,20.42,-5.85,75.16,248.23,-35.54,-28.91,67.56,-17.37,9.95,-1.17,-48.60,-60.06,-13.67,-30.83,-14.46,11.27,17.72,17.20,30.28,5.63,-12.00,-12.12,-17.24,-16.67,-2.50,-6.41,-5.48,-4.35,-4.55,6.35,5.97,7.04,21.05,8.70
CPZ_sq,,,11.16,-7.34,6.67,-15.62,3.70,-2.68,-10.09,6.12,6.73,0.90,-4.46,7.48,2.61,5.93,8.00,-3.70,-4.62,-5.24,-9.36,8.45,6.49,3.66,-5.88,1.25,6.58,7.72,8.24,11.26,-9.52,8.22,-2.74,-2.50,-3.21,-0.66,3.33,-8.39,-5.63,-1.49,-6.82,6.10,3.83,-0.37,5.56,2.46,1.37,4.05,-1.30,-1.97,0.67,6.00,-4.09
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,-92.23,2.48,,,,-393.97,-486.33,-222.25,-356.51,299.50,204.48,159.35,141.84,-96.80,-97.75,-95.43,-99.39,-72.81,-54.39,-41.54,94.08,-20.04,-35.01,5.33,14.80,-42.80,-17.67,-19.99,-33.77,161.44,149.55,114.38,86.17,42.26,115.24,321.64,1678.14,7360.39,3926.57,2177.06,414.03,-29.89,-23.80,-36.44,-14.13,50.62,77.92,148.87,1819.81,,,,
RZ_sy,24.47,5.22,,,,-25.18,-0.92,15.20,5.95,11.59,11.13,-16.86,-10.78,-38.24,-40.26,-29.04,-19.70,58.26,-1.31,-18.83,-30.91,-25.16,28.69,22.84,28.97,-16.77,-34.58,-16.48,-25.72,-11.30,-3.49,-14.09,-13.99,-25.03,-16.50,-2.94,21.68,67.10,70.99,38.60,20.67,-2.93,-22.40,1.91,14.33,25.53,31.68,10.72,-22.26,,,,
RZ_qq,,,21.29,60.11,82.39,-183.00,-59.40,49.34,-282.71,164.55,-16.53,-71.22,169.83,-95.07,-41.24,-41.58,-64.06,120.38,-1.42,-25.13,19.32,-9.20,-19.88,21.34,30.05,-54.76,15.32,17.92,7.65,78.60,10.07,1.30,-6.51,36.47,66.54,98.43,294.26,472.58,-10.11,12.22,-11.00,-21.90,-2.30,-6.40,20.24,36.98,15.41,30.92,827.57,,,,
RZ_sq,,,-13.53,3.45,4.47,-19.94,14.50,20.28,-3.92,-15.68,14.03,-10.01,3.12,-41.64,10.30,6.90,16.68,15.03,-31.22,-12.08,-0.68,24.60,18.27,-16.07,4.28,-19.59,-7.04,7.15,-7.26,-3.98,1.15,-4.62,-7.16,-16.30,12.65,10.87,16.39,14.95,15.27,-10.13,1.33,-7.53,-7.85,18.03,13.68,1.53,-3.33,-0.75,-20.19,,,,
CRZ,13000,12000,10000,6000,3000,-4000,-3000,-5000,-1000,2000,3000,9000,3000,66000,112000,192000,533000,242000,245000,328000,275000,303000,378000,311000,239000,529000,459000,389000,361000,202000,184000,181000,194000,142000,85000,43000,11000,2000,2000,2000,2000,3000,3000,3000,2000,2000,2000,1000,0,,,,
CRZ_yy,1200.00,-7.69,,,,-133.33,-130.00,-183.33,-133.33,150.00,200.00,280.00,400.00,3200.00,3633.33,2033.33,17666.67,266.67,118.75,70.83,-48.41,25.21,54.29,-5.18,-13.09,74.59,21.43,25.08,51.05,-61.81,-59.91,-53.47,-46.26,-29.70,-53.80,-76.24,-94.33,-98.59,-97.65,-95.35,-81.82,50.00,50.00,50.00,,-33.33,-33.33,-66.67,-100.00,,,,
CRZ_sy,-16.13,-7.69,,,,16.67,-28.57,-15.38,-26.92,10.71,30.00,27.27,47.37,51.61,61.54,42.86,21.43,-36.17,,20.00,41.18,30.00,-19.05,-16.67,-20.83,23.08,50.00,20.00,34.21,12.50,3.92,14.58,19.61,31.48,20.75,1.82,-21.31,-40.85,-43.75,-28.57,-20.83,4.76,36.11,-5.00,,-22.73,-26.53,-5.26,27.78,,,,
CRZ_qq,,,-16.67,-40.00,-50.00,-233.33,25.00,-66.67,80.00,300.00,50.00,200.00,-66.67,2100.00,69.70,71.43,177.60,-54.60,1.24,33.88,-16.16,10.18,24.75,-17.72,-23.15,121.34,-13.23,-15.25,-7.20,-44.04,-8.91,-1.63,7.18,-26.80,-40.14,-49.41,-74.42,-81.82,,,,50.00,,,-33.33,,,-50.00,-100.00,,,,
CRZ_sq,,,16.67,-7.14,,7.69,-28.57,10.00,-13.64,63.16,-16.13,7.69,,67.86,-10.64,-4.76,-15.00,-11.76,40.00,14.29,,-18.75,-12.82,17.65,-5.00,26.32,6.25,-5.88,6.25,5.88,-1.85,3.77,10.91,16.39,-9.86,-12.50,-14.29,-12.50,,,,15.79,,,-5.26,,,,27.78,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,-53.03,55.14,,,,-5.38,3.39,-19.62,-14.75,2.57,-20.05,-48.77,-37.33,-60.02,-57.81,-14.79,-63.71,4.95,24.54,-3.27,109.80,-39.67,-58.90,-31.86,-15.90,-23.16,24.13,-31.62,-57.77,58.65,24.23,62.79,77.58,-15.09,-7.31,-17.56,-25.82,-17.42,-7.64,32.04,169.71,160.16,124.17,60.22,-11.71,-17.72,-19.08,-46.26,-58.78,-55.45,-51.86,1.15,94.37
RMO_sy,0.27,19.80,,,,-5.01,-3.32,-8.68,-16.42,-16.18,-12.52,-14.17,2.12,-0.99,-6.26,0.95,-17.85,-8.59,-0.94,3.24,12.83,3.53,-8.08,-6.82,-9.00,-2.49,3.90,-0.79,0.40,-8.13,-3.27,-5.60,-13.90,-7.67,-8.36,-2.82,5.69,8.87,7.55,2.02,1.06,-3.41,-5.15,-3.27,-5.24,-8.46,-5.17,-2.63,2.68,2.39,1.67,3.32,-32.32
RMO_qq,,,0.26,11.94,-4.93,-11.32,9.57,-12.97,0.82,6.70,-14.60,-44.23,23.33,-31.93,-9.89,12.64,-47.48,96.88,6.93,-12.51,13.91,-43.38,-27.17,45.08,40.57,-48.27,17.66,-20.09,-13.18,94.33,-7.86,4.72,-5.29,-7.08,0.58,-6.87,-14.77,3.44,12.50,33.13,74.09,-0.22,-3.06,-4.85,-4.06,-7.02,-4.66,-36.81,-26.42,0.50,3.01,32.79,41.38
RMO_sq,,,-6.53,-1.34,7.56,-4.24,-4.86,-6.81,-1.55,-3.97,-0.71,-8.56,17.14,-6.89,-6.00,-1.54,-4.67,3.60,1.87,2.62,4.18,-4.95,-9.55,4.03,1.74,1.86,-3.62,-0.67,2.96,-6.79,1.47,-3.06,-6.09,-0.06,0.72,2.79,2.14,2.95,-0.50,-2.50,1.18,-1.60,-2.29,-0.57,-0.89,-4.93,1.23,2.08,4.52,-5.21,0.52,3.74,-31.53
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-57.98,-4.88,,,,-14.49,31.22,31.12,48.55,83.61,8.78,7.14,31.06,-23.49,-17.22,-33.48,-71.02,-16.16,16.12,25.85,181.49,-20.39,-75.16,-71.60,-66.79,-74.17,-30.01,-60.31,-78.02,-24.88,-42.41,-4.73,12.69,-28.70,-6.10,-6.04,-1.76,-11.29,-20.81,-15.64,-13.86,-0.68,4.04,-0.68,1.97,-1.02,0.91,1.26,1.36,-2.52,-9.17,-13.01,-17.58
RMT_sy,-23.92,58.11,,,,-1.89,2.22,-0.23,-4.18,-14.10,2.08,0.31,-7.14,-0.74,-14.51,-28.37,-35.23,-41.16,-32.80,-30.18,-11.29,9.11,0.29,11.45,-1.30,-9.29,-8.94,-8.56,-12.20,-13.79,-15.77,-18.72,-11.95,-2.67,4.47,11.75,-8.49,8.69,-5.89,-11.85,8.19,0.37,17.46,15.42,5.27,-12.53,-17.86,-9.12,1.28,25.28,37.68,10.82,-5.93
RMT_qq,,,-8.78,6.66,-11.01,-1.24,39.99,6.58,0.82,22.06,-17.06,4.97,23.33,-28.74,-10.27,-15.65,-46.27,106.15,24.28,-8.58,20.18,-41.70,-61.22,4.53,40.54,-54.66,5.08,-40.73,-22.16,54.97,-19.44,-1.95,-7.94,-1.96,6.09,-1.88,-3.74,-11.47,-5.29,4.52,-1.71,2.08,-0.79,-0.23,0.92,-0.91,1.15,0.11,1.02,-4.70,-5.76,-4.11,-4.29
RMT_sq,,,-11.83,6.48,9.86,-4.87,-8.14,3.93,5.51,-14.73,9.17,2.12,-2.33,-8.85,-5.97,-14.43,-11.68,-17.19,7.38,-11.09,12.21,1.84,-1.30,-1.19,-0.63,-6.39,-0.93,-0.77,-4.58,-8.09,-3.21,-4.24,3.36,1.59,3.90,2.43,-15.36,20.67,-10.04,-4.05,3.88,11.94,5.28,-5.72,-5.26,-6.99,-1.14,4.32,5.58,15.06,8.65,-16.04,-10.38
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-55.81,12.39,,,,-10.08,23.68,12.84,26.42,48.29,-3.58,-25.60,-8.98,-45.28,-41.41,-23.68,-67.14,-4.73,21.00,8.71,138.27,-32.13,-67.79,-56.74,-47.74,-56.65,-12.72,-52.92,-73.22,-8.24,-30.57,6.71,23.30,-26.40,-6.24,-8.24,-6.69,-12.44,-18.71,-9.46,0.25,11.86,13.56,4.31,0.63,-2.47,-1.00,-5.63,-9.98,-12.14,-16.46,-11.14,-7.34
RM_sy,-12.91,26.15,,,,3.31,-1.84,-3.61,-4.62,-13.06,-13.07,-15.15,-11.57,-10.23,-9.37,-16.24,-21.34,-19.02,-18.39,-10.77,14.47,5.57,3.40,11.04,-9.41,-4.08,-5.09,-5.28,-6.40,-15.37,-8.39,-19.08,-24.28,-5.31,-11.49,4.66,7.30,15.72,17.14,7.21,8.99,-5.87,-4.51,-1.98,1.21,-1.50,0.27,-2.85,-6.98,9.71,4.90,3.18,-31.31
RM_qq,,,-6.07,8.17,-10.02,-1.64,29.18,-1.31,0.81,15.37,-16.00,-23.85,23.33,-30.64,-10.06,-0.81,-46.90,101.11,14.23,-10.88,16.38,-42.72,-45.79,19.70,40.60,-52.48,9.14,-35.43,-20.02,62.81,-17.42,-0.75,-7.59,-2.82,5.19,-2.87,-6.03,-8.81,-2.34,8.19,4.05,1.76,-0.86,-0.62,0.38,-1.37,0.63,-5.28,-4.24,-3.74,-4.32,0.75,-0.15
RM_sq,,,0.78,-0.77,2.20,1.08,-4.24,-2.56,1.14,-7.87,-4.25,-4.89,5.40,-6.48,-3.34,-12.09,-1.03,-3.71,-2.58,-3.89,26.97,-11.20,-4.59,3.22,3.59,-5.98,-5.59,3.02,2.37,-14.99,2.19,-9.00,-4.21,6.31,-4.48,7.60,-1.79,14.65,-3.31,-1.52,-0.17,-0.97,-1.92,1.08,3.08,-3.62,-0.15,-2.07,-1.30,13.67,-4.53,-3.68,-34.29
COP,237000,150000,150000,134000,140000,125000,120000,129000,132000,119000,98000,76000,58000,118000,196000,316000,797000,420000,420000,528000,453000,600000,708000,537000,400000,815000,712000,765000,794000,427000,442000,358000,322000,263000,158000,113000,201000,174000,175000,165000,17000,13000,13000,12000,10000,10000,10000,11000,,,,,
COP_yy,259.09,-36.71,,,,-16.67,-20.00,-3.73,-5.71,-4.80,-18.33,-41.09,-56.06,-0.84,100.00,315.79,1274.14,255.93,114.29,67.09,-43.16,42.86,68.57,1.70,-11.70,35.83,0.56,42.46,98.50,-47.61,-37.92,-53.20,-59.45,-38.41,-64.25,-68.44,-37.58,-33.84,10.76,46.02,-91.54,-92.53,-92.57,-92.73,-41.18,-23.08,-23.08,-8.33,,,,,
COP_sy,7.81,-23.19,,,,,-3.60,4.37,8.82,11.79,9.35,8.84,-6.76,-0.42,11.11,10.26,32.85,16.10,5.38,-0.78,-6.91,-1.46,-3.65,3.91,-3.52,1.48,4.55,6.77,25.51,17.15,16.67,15.49,13.23,1.56,-6.21,-9.76,-16.81,-7.36,-5.96,-2.70,-11.99,-12.58,-8.10,-14.24,-7.39,-3.79,-2.68,9.31,,,,,
COP_qq,,,,-10.67,4.48,-10.71,-4.00,7.50,2.33,-9.85,-17.65,-22.45,-23.68,103.45,66.10,61.22,152.22,-47.30,,25.71,-14.20,32.45,18.00,-24.15,-25.51,103.75,-12.64,7.44,3.79,-46.22,3.51,-19.00,-10.06,-18.32,-39.92,-28.48,77.88,-13.43,0.57,-5.71,-89.70,-23.53,,-7.69,-16.67,,,10.00,,,,,
COP_sq,,,,-7.21,-0.97,3.92,0.94,0.47,3.26,6.76,-1.27,,-11.54,14.01,10.17,-0.77,6.59,-0.36,,-6.57,,5.47,-2.22,0.76,-7.14,10.93,0.73,2.90,9.15,3.55,0.31,1.86,7.01,-7.12,-7.36,-1.99,-1.35,3.42,-5.96,1.41,-10.76,2.72,,-5.36,-3.64,,,6.30,,,,,
CSP,-326000,-416000,-465000,-447000,-518000,-509000,-332000,-284000,-278000,-226000,-307000,-222000,-184000,-65000,109000,228000,614000,290000,278000,357000,292000,318000,-274000,-96000,-50000,61000,89000,80000,117000,79000,303000,238000,239000,192000,79000,20000,92000,32000,25000,33000,-99000,-83000,-67000,-66000,-63000,-59000,-56000,-52000,,,,,
CSP_yy,-78.14,-27.61,,,,-22.36,28.60,36.47,46.33,55.60,7.53,21.83,33.81,71.24,135.50,202.70,433.70,546.15,155.05,56.58,-52.44,9.66,-198.56,-126.89,-117.12,-80.82,132.48,183.33,334.00,29.51,240.45,197.50,104.27,143.04,-73.93,-91.60,-61.51,-83.33,-68.35,65.00,-207.61,-359.38,-368.00,-300.00,36.36,28.92,16.42,21.21,,,,,
CSP_sy,-411.11,95.65,,,,-100.00,55.56,67.86,45.83,225.00,25.00,188.89,138.46,20.00,200.00,87.50,240.00,316.67,533.33,166.67,123.53,24.00,-42.11,-20.00,-31.58,-9.68,36.36,-18.75,,-50.00,-43.33,-69.23,-123.08,-100.00,-100.00,275.00,500.00,,,20.00,-20.83,-52.94,-67.86,-77.78,-57.89,-112.50,-233.33,-50.00,,,,,
CSP_qq,,,-11.78,3.87,-15.88,1.74,34.77,14.46,2.11,18.71,-35.84,27.69,17.12,64.67,267.69,109.17,169.30,-52.77,-4.14,28.42,-18.21,8.90,-186.16,64.96,47.92,222.00,45.90,-10.11,46.25,-32.48,283.54,-21.45,0.42,-19.67,-58.85,-74.68,360.00,-65.22,-21.88,32.00,-400.00,16.16,19.28,1.49,4.55,6.35,5.08,7.14,,,,,
CSP_sq,,,-800.00,-55.56,14.29,83.33,-100.00,-12.50,-44.44,138.46,-220.00,233.33,-37.50,20.00,,150.00,13.33,47.06,52.00,5.26,-5.00,-18.42,-29.03,45.45,-18.75,7.69,7.14,-13.33,,-46.15,21.43,-52.94,-175.00,100.00,,,-20.00,41.67,-17.65,28.57,-47.22,-15.79,-43.75,-11.11,,-125.00,-500.00,133.33,,,,,
