,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RM_sq,,,,,-4.40,-6.42,1.76,-8.28,-3.01,-3.93,-2.50,0.46,6.01,0.25,4.43,3.17,-0.60,1.09,5.67,-6.98,1.17,-1.79,5.82,-0.36,-1.56,-1.13,-0.41,6.98,5.35,2.22,-2.57,-0.26,-7.92,-6.64,1.74,2.18,0.51,1.75,1.38,2.69,-0.15,-2.47,3.71,-4.64,0.21,-0.18
COP,210000,163000,197000,163000,205000,247000,234000,301000,301000,295000,262000,285000,289000,281000,284000,274000,268000,265000,272000,271000,268000,254000,242000,235000,251000,260000,278000,269000,235000,212000,195000,192000,190000,184000,179000,171000,156000,166000,174000,205000,249000,277000,306000,310000,324000,341000
COP_yy,,-22.38,20.86,-17.26,,,,84.66,46.83,19.43,11.97,-5.32,-3.99,-4.75,8.40,-3.86,-7.27,-5.69,-4.23,-1.09,,-4.15,-11.03,-13.28,-6.34,2.36,14.88,14.47,-6.37,-18.46,-29.86,-28.62,-19.15,-13.21,-8.21,-10.94,-17.89,-9.78,-2.79,19.88,59.62,66.87,75.86,51.22,30.12,23.10
COP_sy,,-17.26,34.53,6.95,,,,8.00,1.72,3.32,-5.53,-14.35,-7.99,-10.12,-7.98,-5.41,-10.00,-4.40,4.62,6.86,,12.93,3.31,-3.48,-14.54,-11.70,-16.31,-3.05,0.90,3.17,24.60,9.71,14.20,8.66,-5.90,1.56,3.11,2.57,7.63,5.13,7.54,3.76,-2.28,3.90,-6.54,12.08
COP_qq,,,,,25.77,20.49,-5.26,28.63,,-1.99,-11.19,8.78,1.40,-2.77,1.07,-3.52,-2.19,-1.12,2.64,-0.37,-1.11,-5.22,-4.72,-2.89,6.81,3.59,6.92,-3.24,-12.64,-9.79,-8.02,-1.54,-1.04,-3.16,-2.72,-4.47,-8.77,6.41,4.82,17.82,21.46,11.24,10.47,1.31,4.52,5.25
COP_sq,,,,,1.50,-3.45,1.53,8.54,,-1.94,-7.16,-1.60,2.70,-4.21,-4.95,1.16,-2.29,1.75,4.02,3.31,4.81,0.26,-4.83,-3.48,-7.20,3.58,-9.80,11.82,-3.43,5.92,8.94,-1.54,0.52,0.78,-5.66,6.27,2.05,0.25,-1.00,3.80,4.39,-3.27,-6.76,10.36,-6.10,16.00
CSP,105000,88000,98000,60000,77000,120000,113000,152000,147000,115000,102000,116000,119000,121000,128000,131000,134000,142000,149000,146000,142000,129000,115000,105000,107000,105000,115000,106000,85000,70000,61000,59000,53000,46000,36000,24000,8000,11000,20000,40000,83000,117000,154000,159000,162000,166000
CSP_yy,,-16.19,11.36,-38.78,,,,153.33,90.91,-4.17,-9.73,-23.68,-19.05,5.22,25.49,12.93,12.61,17.36,16.41,11.45,5.97,-9.15,-22.82,-28.08,-24.65,-18.60,,0.95,-20.56,-33.33,-46.96,-44.34,-37.65,-34.29,-40.98,-59.32,-84.91,-76.09,-44.44,66.67,937.50,963.64,670.00,297.50,95.18,41.88
CSP_sy,,8.00,172.22,36.05,,,,13.00,-29.25,-63.04,-66.81,-61.06,-57.33,-38.82,-38.67,7.95,-25.00,117.31,243.48,129.47,333.33,101.77,31.65,-16.51,-9.62,-9.65,,16.48,11.70,16.50,38.55,10.38,13.33,-34.58,-34.35,-77.78,-18.49,52.23,56.29,234.62,-14.43,-32.22,11.02,63.22,77.11,59.26
CSP_qq,,,,,28.33,55.84,-5.83,34.51,-3.29,-21.77,-11.30,13.73,2.59,1.68,5.79,2.34,2.29,5.97,4.93,-2.01,-2.74,-9.15,-10.85,-8.70,1.90,-1.87,9.52,-7.83,-19.81,-17.65,-12.86,-3.28,-10.17,-13.21,-21.74,-33.33,-66.67,37.50,81.82,100.00,107.50,40.96,31.62,3.25,1.89,2.47
CSP_sq,,,,,6.00,8.49,-1.74,,-33.63,-43.33,-11.76,17.33,-27.27,-18.75,-11.54,106.52,-49.47,135.42,39.82,37.97,-4.59,9.62,-8.77,-12.50,3.30,9.57,-19.42,27.71,-0.94,14.29,-4.17,1.74,1.71,-34.03,-3.82,-65.56,273.08,23.20,-1.26,-26.27,-4.60,-2.41,61.73,8.40,3.52,-12.24
