,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMT_sq,,,,,-21.59,-27.15,16.80,3.55,37.23,-35.21,-1.31,-28.64,-15.52,-15.14,18.96,21.75,8.48,2.14,-3.66,1.06,-4.41,-11.03,-0.89,-9.47,-11.34,-15.69,-11.75,27.41,-3.55,2.00,-6.82,19.98,-18.25,6.64,-7.16,-1.47,-39.37,11.72,-5.99,-15.20,23.93,20.50,-8.62,-7.11,18.95,-20.90
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,6.89,-15.13,-13.59,,,,7.33,23.22,15.48,20.31,16.06,10.37,3.96,-0.46,0.29,-1.45,1.11,-1.56,0.73,5.88,-78.16,-92.13,-98.42,-100.00,-99.85,-98.45,-90.72,,842.86,184.00,661.29,324.56,369.70,442.25,13.98,59.50,46.45,34.03,138.29,61.92,18.94,-2.71,-33.70,-34.88,-24.07
RM_sy,,-9.53,-20.84,-51.04,,,,29.68,12.88,-39.82,-66.64,-52.98,-66.55,-66.23,-43.46,-13.23,-2.78,31.26,57.21,2.76,50.32,10.56,-20.56,-25.00,-31.32,-26.11,-22.96,-9.08,,8.96,26.21,11.69,5.21,1.63,-31.29,-0.99,-0.84,7.36,49.16,-31.95,-21.06,-21.92,-26.17,-4.83,2.20,14.06
RM_qq,,,,,-7.68,11.53,0.56,3.66,5.99,4.53,4.76,,0.79,-1.54,0.31,0.75,-0.95,1.01,-2.34,3.09,4.12,-79.16,-64.83,-79.33,-100.00,,257.14,24.00,83.87,15.79,7.58,232.39,2.54,28.10,24.19,-30.13,43.49,17.62,13.66,24.22,-2.50,-13.60,-7.04,-15.34,-4.24,0.74
RM_sq,,,,,-1.76,57.46,7.50,-22.02,-14.48,-16.06,-40.40,,-39.16,-15.26,-0.20,68.65,-31.84,14.41,19.53,10.24,-0.29,-15.85,-14.11,4.08,-8.69,,-10.46,22.83,-3.12,2.26,3.72,8.70,-8.74,-1.22,-29.88,56.63,-8.60,6.93,-2.57,-28.54,6.03,5.76,-7.87,-7.88,13.87,18.02
COP,,,38000,52000,60000,57000,59000,57000,54000,51000,47000,44000,44000,47000,48000,50000,53000,52000,53000,51000,49000,197000,1187000,,,,,,,,,,,,,,,,,,,20773000,14540000,12644000,13551000,
COP_yy,,,,36.84,,,,9.62,-10.00,-10.53,-20.34,-22.81,-18.52,-7.84,2.13,13.64,20.45,10.64,10.42,2.00,-7.55,278.85,2139.62,,,,,,,,,,,,,,,,,,,,,,,
COP_sy,,,,12.38,,,,25.42,229.08,,132.73,61.82,-17.03,142.40,130.21,-43.01,-43.38,-64.69,-74.66,2.20,119.27,140.19,713.39,,,,,,,,,,,,,,,,,,,,,,,
COP_qq,,,,,15.38,-5.00,3.51,-3.39,-5.26,-5.56,-7.84,-6.38,,6.82,2.13,4.17,6.00,-1.89,1.92,-3.77,-3.92,302.04,502.54,,,,,,,,,,,,,,,,,,,,-30.01,-13.04,7.17,
COP_sq,,,,,-40.25,77.30,-34.00,79.39,56.76,-46.12,53.60,24.74,,57.40,45.87,-69.12,-20.15,-1.83,4.67,24.55,71.33,7.53,254.47,,,,,,,,,,,,,,,,,,,,37.22,-28.66,-24.33,
CSP,,,0,2000,3000,0,0,-4000,-8000,-11000,-15000,-19000,-19000,-20000,-17000,-14000,-12000,-13000,-19000,-26000,-22000,127000,1122000,,,,,,,,,,,,,,,,,,,20757000,14522000,12621000,13522000,
CSP_yy,,,,,,,,-300.00,-366.67,,,-375.00,-137.50,-81.82,-13.33,26.32,36.84,35.00,-11.76,-85.71,-83.33,1076.92,6005.26,,,,,,,,,,,,,,,,,,,,,,,
CSP_sy,,,,,,,,575.00,138.10,,,-36.84,3062.50,616.67,3427.27,645.83,-43.87,-91.73,-94.33,-71.51,-43.66,693.75,740.91,,,,,,,,,,,,,,,,,,,,,,,
CSP_qq,,,,,50.00,-100.00,,,-100.00,-37.50,-36.36,-26.67,,-5.26,15.00,17.65,14.29,-8.33,-46.15,-36.84,15.38,677.27,783.46,,,,,,,,,,,,,,,,,,,,-30.04,-13.09,7.14,
CSP_sq,,,,,-162.50,-357.14,,,-78.95,575.00,-59.26,9.09,,52.96,100.52,-76.93,-20.67,-77.46,37.50,15.91,56.86,217.50,45.67,,,,,,,,,,,,,,,,,,,,77.78,-159.38,-178.95,
