,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4
CRZ_yy,,63.41,38.81,,,53.76,,-21.31,-14.04,-54.55,-34.82,3.12,8.16,67.69,58.90,11.11,-1.89,-6.42,-3.45,3.64,1.92,21.57,19.64,9.65,33.02,-4.03,-20.15,-13.60,-29.08,-6.72,4.67,3.70,2.00,-21.62,-17.86,-22.32,-18.63,4.60,6.52,28.74,42.17,40.66,17.35,12.50,16.95,-3.12
CRZ_sy,,20.45,-7.55,,,7.14,,19.00,29.35,39.05,19.67,19.33,27.73,6.16,-8.22,-14.08,-32.24,-17.42,8.96,30.33,67.96,23.44,14.38,6.92,-4.05,-11.39,-5.99,-17.06,-13.25,7.14,-5.73,-0.71,-15.28,-26.67,-31.08,-25.71,36.07,14.55,7.84,3.85,-38.55,-15.87,-9.09,-11.11,,2.83
CRZ_qq,,,,,-6.56,25.44,-21.68,-14.29,2.08,-33.67,12.31,35.62,7.07,2.83,6.42,-5.17,-5.45,-1.92,9.80,1.79,-7.02,16.98,8.06,-6.72,12.80,-15.60,-10.08,0.93,-7.41,11.00,0.90,,-8.93,-14.71,5.75,-5.43,-4.60,9.64,7.69,14.29,5.36,8.47,-10.16,9.57,9.52,-10.14
CRZ_sq,,,,,-8.00,14.13,16.19,-2.46,,22.69,,-2.74,7.04,1.97,-13.55,-8.96,-15.57,24.27,14.06,8.90,8.81,-8.67,5.70,1.80,-2.35,-15.66,12.14,-10.19,2.13,4.17,-1.33,,-12.86,-9.84,-7.27,1.96,59.62,-24.10,-12.70,-1.82,-5.56,3.92,-5.66,-4.00,6.25,6.86
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-13.90,-11.41,,,-30.75,,-12.43,-21.89,29.91,24.94,6.52,13.51,-19.91,-25.93,-10.32,-2.46,7.05,-5.75,-12.47,-11.18,-18.50,-1.49,8.42,-4.74,14.70,19.34,11.43,26.05,7.34,7.17,11.72,13.29,35.24,18.62,15.90,8.32,-12.86,-10.48,-21.61,-23.63,-21.24,-10.32,-8.03,-16.06,-5.22
RMO_sy,,14.53,-3.89,,,-24.83,,3.95,5.79,11.08,22.49,15.72,11.86,-8.92,-6.67,-10.99,2.64,14.96,-12.81,-12.14,-23.33,-10.41,3.26,8.14,-0.56,10.71,-1.66,-2.95,10.42,0.54,10.70,5.86,2.19,-5.92,-2.83,-2.77,-8.56,-0.51,-5.11,-0.80,7.12,-10.57,1.67,13.34,13.20,7.42
RMO_qq,,,,,1.67,-21.05,7.80,1.20,-9.31,31.31,3.67,-13.72,-3.36,-7.35,-4.12,4.47,5.11,1.68,-15.58,-2.99,6.66,-6.70,2.04,6.78,-6.29,12.33,6.17,-0.30,6.01,-4.35,6.01,3.93,7.49,14.19,-7.02,1.55,0.47,-8.14,-4.48,-11.08,-2.11,-5.27,8.77,-8.81,-10.66,6.96
RMO_sq,,,,,0.95,-7.04,3.25,7.29,2.74,-2.40,13.86,1.37,-0.69,-20.53,16.67,-3.33,14.52,-10.99,-11.52,-2.58,-0.07,4.01,1.98,2.03,-8.12,15.79,-9.41,0.69,4.55,5.43,-0.25,-3.71,0.92,-2.94,3.02,-3.66,-5.09,5.61,-1.75,0.72,2.49,-11.83,11.70,12.28,2.37,-16.33
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,42.42,-13.54,,,35.58,,-4.68,-35.78,18.53,-1.57,-0.84,8.95,-27.74,-21.23,0.66,26.28,34.41,1.28,-25.91,-34.39,-36.50,-14.03,15.28,4.44,16.38,4.67,-15.27,-7.56,-15.36,-5.50,3.87,3.74,23.77,12.76,16.08,20.96,-0.29,3.98,-4.17,-0.98,6.41,16.07,10.18,-7.85,-4.46
RMT_sy,,29.36,-25.44,,,-1.76,,6.86,-1.10,-2.52,-3.33,-0.94,2.10,-1.05,5.05,6.76,9.02,-2.85,-12.60,-15.06,-15.42,0.43,-4.69,-19.58,-17.92,2.35,6.86,25.96,22.23,-3.25,-1.61,4.65,-2.26,6.72,-0.64,2.67,14.81,11.54,18.49,5.01,-4.79,-13.97,-10.64,-5.03,3.25,8.50
RMT_qq,,,,,24.53,-25.52,14.01,-9.85,-16.10,37.47,-5.33,-9.19,-7.82,-8.83,3.21,16.05,15.65,-2.97,-22.23,-15.10,2.41,-6.09,5.29,13.84,-7.21,4.65,-5.30,-7.85,1.23,-4.18,5.72,1.29,1.10,14.32,-3.68,4.27,5.35,-5.76,0.44,-3.90,8.86,1.28,9.56,-8.78,-8.95,5.00
RMT_sq,,,,,5.11,-0.47,5.89,-3.54,-2.72,-1.89,5.01,-1.16,0.26,-4.91,11.48,0.46,2.38,-15.26,0.29,-2.37,1.94,0.62,-4.83,-17.62,4.05,25.48,-0.64,-2.90,0.96,-0.68,1.04,3.28,-5.70,8.44,-5.93,6.72,5.46,5.35,-0.07,-5.43,-4.38,-4.81,3.80,0.51,3.95,0.04
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,17.86,-12.63,,,-3.98,,-9.19,-27.96,25.07,13.06,3.32,11.47,-23.44,-23.90,-5.85,8.60,17.87,-2.83,-18.49,-21.82,-26.72,-7.12,11.39,-0.95,14.96,11.53,-2.94,8.00,-4.71,0.55,8.23,8.83,29.91,16.23,16.35,14.99,-6.47,-3.36,-13.37,-13.52,-9.31,1.00,-0.22,-12.57,-5.06
RM_sy,,15.67,-7.79,,,-6.33,,-0.38,-12.97,-3.49,10.26,4.75,2.03,-6.78,-11.79,-3.71,6.79,7.72,-12.03,-19.29,-22.10,-9.93,-8.41,5.91,-1.75,7.23,9.89,0.12,8.00,-3.72,-1.50,3.92,0.80,9.69,10.71,4.75,2.56,-8.02,-2.71,-4.62,-1.18,-5.70,-7.39,3.03,-2.64,5.41
RM_qq,,,,,10.59,-22.86,10.23,-3.42,-12.28,33.93,-0.36,-11.74,-5.36,-8.02,-0.95,9.18,9.17,-0.16,-18.34,-8.42,4.71,-6.42,3.51,9.83,-6.88,8.61,0.42,-4.42,3.61,-4.18,5.96,2.88,4.19,14.38,-5.19,2.98,2.97,-6.97,-2.04,-7.68,2.78,-2.44,9.10,-8.79,-9.95,5.95
RM_sq,,,,,12.88,-13.94,6.18,-3.42,-1.39,-4.56,21.31,-8.25,-3.95,-12.81,14.79,0.16,6.53,-12.05,-6.25,-8.11,2.81,1.69,-4.67,6.26,-4.63,11.00,-2.30,-3.19,2.87,-1.05,-0.06,2.14,-0.21,7.67,0.87,-3.35,-2.29,-3.44,6.69,-5.24,1.23,-7.85,4.78,5.42,-4.34,-0.23
COP,58000,82000,126000,161000,155000,190000,152000,137000,141000,100000,114000,150000,169000,184000,185000,177000,168000,164000,187000,186000,170000,195000,206000,197000,216000,187000,173000,174000,166000,177000,171000,166000,152000,130000,137000,132000,131000,145000,152000,173000,173000,183000,165000,176000,193000,175000
COP_yy,,41.38,53.66,,,50.79,,-14.91,-9.03,-47.37,-25.00,9.49,19.86,84.00,62.28,18.00,-0.59,-10.87,1.08,5.08,1.19,18.90,10.16,5.91,27.06,-4.10,-16.02,-11.68,-23.15,-5.35,-1.16,-4.60,-8.43,-26.55,-19.88,-20.48,-13.82,11.54,10.95,31.06,32.06,26.21,8.55,1.73,11.56,-4.37
COP_sy,,-18.00,10.24,,,,,-1.28,14.22,6.19,5.31,5.63,1.29,29.58,-2.52,-2.46,-3.39,-22.19,11.21,29.83,31.58,33.06,19.38,-6.47,-11.00,-16.77,-6.17,0.69,-2.62,0.75,-5.19,-4.47,9.23,-2.96,-2.19,-3.60,0.70,10.69,5.97,6.72,-5.94,4.14,-1.41,-8.39,-7.81,-9.27
COP_qq,,,,,-3.73,22.58,-20.00,-9.87,2.92,-29.08,14.00,31.58,12.67,8.88,0.54,-4.32,-5.08,-2.38,14.02,-0.53,-8.60,14.71,5.64,-4.37,9.64,-13.43,-7.49,0.58,-4.60,6.63,-3.39,-2.92,-8.43,-14.47,5.38,-3.65,-0.76,10.69,4.83,13.82,,5.78,-9.84,6.67,9.66,-9.33
COP_sq,,,,,-12.82,10.78,,2.21,0.87,3.00,-0.83,2.52,-3.28,31.78,-25.40,2.59,-4.20,6.14,6.61,19.77,-2.91,7.33,-4.35,-6.17,-7.61,0.37,7.84,0.69,-10.65,3.85,1.48,1.46,2.16,-7.75,2.29,,6.72,1.40,-2.07,0.70,,12.27,-7.28,-6.43,-5.34,10.48
CSP,-13000,23000,39000,79000,82000,99000,61000,41000,33000,17000,33000,59000,78000,83000,78000,70000,67000,69000,76000,71000,59000,81000,88000,83000,91000,66000,62000,63000,59000,63000,61000,56000,48000,38000,38000,37000,41000,53000,60000,73000,93000,110000,109000,125000,123000,104000
CSP_yy,,276.92,69.57,,,153.85,,-48.10,-59.76,-82.83,-45.90,43.90,136.36,388.24,136.36,18.64,-14.10,-16.87,-2.56,1.43,-11.94,17.39,15.79,16.90,54.24,-18.52,-29.55,-24.10,-35.16,-4.55,-1.61,-11.11,-18.64,-39.68,-37.70,-33.93,-14.58,39.47,57.89,97.30,126.83,107.55,81.67,71.23,32.26,-5.45
CSP_sy,,-5.00,18.42,,,-31.11,,,100.00,9.68,93.94,16.67,41.67,32.35,21.88,10.71,-17.65,55.56,-14.10,29.03,48.21,8.57,-8.96,-1.25,1.20,-18.42,49.18,,-23.81,-16.13,-53.85,-54.43,-18.75,3.85,76.19,105.56,42.31,3.70,-21.62,-17.57,-33.78,-3.57,-13.79,-24.59,-14.29,-16.67
CSP_qq,,,,,3.80,20.73,-38.38,-32.79,-19.51,-48.48,94.12,78.79,32.20,6.41,-6.02,-10.26,-4.29,2.99,10.14,-6.58,-16.90,37.29,8.64,-5.68,9.64,-27.47,-6.06,1.61,-6.35,6.78,-3.17,-8.20,-14.29,-20.83,,-2.63,10.81,29.27,13.21,21.67,27.40,18.28,-0.91,14.68,-1.60,-15.45
CSP_sq,,,,,-50.00,29.17,6.45,45.45,,-29.17,88.24,-12.50,21.43,-33.82,73.33,-20.51,-9.68,25.00,-4.29,19.40,3.75,-8.43,-19.74,29.51,6.33,-26.19,46.77,-13.19,-18.99,-18.75,-19.23,-14.29,44.44,3.85,,,,-24.32,3.57,5.17,-19.67,10.20,-7.41,-8.00,-8.70,7.14
