,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMT_yy,,27.81,4.19,,,-9.66,,-37.44,-51.55,-41.33,-62.91,-49.70,-40.59,-32.61,15.10,-0.87,16.01,22.74,15.48,18.21,-16.05,-8.06,-6.50,3.73,32.27,24.33,23.65,20.89,13.98,6.44,-1.89,-11.16,-21.47,-17.26,-24.07,-17.47,-13.85,-20.08,-12.18,-16.77,-12.23,-6.97,2.22,16.78,24.63,33.56,48.58,40.46
RMT_sy,,-17.32,6.28,,,-29.13,,-34.23,-39.32,-34.25,-37.64,-50.65,-49.48,-38.38,2.91,16.95,36.05,26.32,19.49,24.33,17.44,1.08,37.84,4.54,4.34,-8.65,-18.09,10.49,7.34,6.12,-10.82,-15.40,-14.10,1.27,5.45,5.72,5.36,2.76,-3.45,-2.91,-5.58,-5.97,-0.47,-3.00,0.29,2.31,3.63,8.91
RMT_qq,,,,,14.37,-30.93,1.21,-21.75,-11.43,-16.35,-36.01,6.10,4.61,-5.11,9.28,-8.62,22.43,0.39,2.82,-6.46,-13.05,9.94,4.56,3.79,10.87,3.33,3.99,1.47,4.53,-3.50,-4.14,-8.12,-7.61,1.68,-12.04,-0.13,-3.55,-5.67,-3.34,-5.35,1.71,-0.02,6.20,8.13,8.56,7.14,18.15,2.22
RMT_sq,,,,,-1.02,-3.99,-37.48,10.71,-8.69,4.03,-40.70,-12.40,-6.53,26.90,-0.97,-0.44,8.74,17.83,-6.33,3.60,2.71,1.41,27.74,-21.43,2.51,-11.21,14.54,5.99,-0.42,-12.21,-3.75,0.54,1.12,3.49,0.22,0.80,0.78,0.93,-5.84,1.37,-1.99,0.52,-0.34,-1.21,1.34,2.53,0.95,3.83
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,0.77,-4.92,,,8.85,,-5.47,-26.80,-13.17,-42.34,-23.62,-9.77,-12.30,20.48,-14.53,0.03,2.56,4.11,20.77,-14.23,-0.30,1.06,0.10,27.63,10.79,4.34,3.53,-3.01,-7.64,-10.58,-15.57,-24.76,-13.85,-17.87,-6.62,2.43,-1.29,7.70,-0.84,1.41,-3.69,1.41,14.00,15.49,19.02,26.71,13.73
RM_sy,,-1.97,-2.27,,,-15.88,,-11.12,-13.32,-7.05,-10.58,-12.26,-12.11,-14.11,4.40,4.79,12.80,13.05,14.22,10.78,7.24,1.93,8.91,1.94,0.30,0.13,-8.31,0.60,0.18,-2.33,-0.28,-1.32,-3.23,-0.29,0.59,1.74,4.15,5.02,3.55,4.26,5.52,4.92,6.18,1.40,-1.84,-0.90,-1.84,2.82
RM_qq,,,,,14.37,-18.50,11.75,-9.25,-11.43,-3.33,-25.79,20.23,4.61,-6.03,1.94,-14.71,22.43,-3.66,3.48,-1.06,-13.05,11.99,4.89,-2.00,10.87,-2.79,-1.21,-2.77,3.86,-7.42,-4.35,-8.20,-7.43,5.99,-8.82,4.37,1.54,2.14,-0.51,-3.91,3.85,-3.00,4.77,8.02,5.21,-0.03,11.53,-3.05
RM_sq,,,,,0.91,0.29,-15.47,3.90,-1.59,7.55,-18.68,1.95,-1.43,5.10,-1.16,2.33,6.11,5.33,-0.13,-0.75,2.71,0.12,6.71,-7.10,1.06,-0.05,-2.29,1.93,0.64,-2.56,-0.24,0.86,-1.30,0.40,0.64,2.02,1.03,1.24,-0.77,2.72,2.25,0.67,0.43,-1.91,-1.02,1.64,-0.52,2.74
COP,64000,68000,72000,61000,53000,65000,59000,65000,73000,75000,101000,82000,78000,83000,83000,100000,82000,86000,82000,83000,96000,85000,81000,84000,76000,79000,80000,82000,78000,86000,90000,99000,108000,100000,109000,103000,100000,99000,99000,102000,97000,99000,95000,87000,82000,80000,70000,73000
COP_yy,,6.25,5.88,,,-9.72,,6.56,37.74,15.38,71.19,26.15,6.85,10.67,-17.82,21.95,5.13,3.61,-1.20,-17.00,17.07,-1.16,-1.22,1.20,-20.83,-7.06,-1.23,-2.38,2.63,8.86,12.50,20.73,38.46,16.28,21.11,4.04,-7.41,-1.00,-9.17,-0.97,-3.00,,-4.04,-14.71,-15.46,-19.19,-26.32,-16.09
COP_sy,,22.12,-5.51,,,19.58,,-4.08,0.70,-2.09,-4.81,7.09,6.25,9.61,-0.36,-22.52,-26.14,-21.10,-21.01,-11.11,-11.50,-14.81,-11.93,-6.73,,5.31,6.77,8.25,4.00,17.43,19.02,20.00,23.08,-7.42,-10.66,-15.87,-12.89,-8.86,,-0.94,4.93,,6.42,11.43,,-5.00,-8.62,-10.26
COP_qq,,,,,-13.11,22.64,-9.23,10.17,12.31,2.74,34.67,-18.81,-4.88,6.41,,20.48,-18.00,4.88,-4.65,1.22,15.66,-11.46,-4.71,3.70,-9.52,3.95,1.27,2.50,-4.88,10.26,4.65,10.00,9.09,-7.41,9.00,-5.50,-2.91,-1.00,,3.03,-4.90,2.06,-4.04,-8.42,-5.75,-2.44,-12.50,4.29
COP_sq,,,,,-2.72,0.35,1.39,-3.09,2.13,-2.43,-1.42,9.03,1.32,0.65,,-15.22,-3.42,7.52,-10.29,-4.59,-3.85,3.50,-7.25,1.04,3.09,9.00,-5.96,2.44,-0.95,23.08,-4.69,3.28,1.59,-7.42,-8.02,-2.75,5.19,-3.14,,-3.67,11.43,-5.98,5.45,0.86,,-10.68,1.44,-0.94
CSP,4000,7000,9000,7000,6000,8000,8000,9000,10000,10000,15000,11000,10000,9000,9000,12000,10000,10000,8000,8000,9000,8000,9000,10000,9000,10000,9000,9000,7000,9000,9000,11000,13000,11000,12000,10000,8000,9000,9000,8000,7000,6000,7000,6000,4000,1000,-1000,-1000
CSP_yy,,75.00,28.57,,,-11.11,,28.57,66.67,25.00,87.50,22.22,,-10.00,-40.00,9.09,,11.11,-11.11,-33.33,-10.00,-20.00,12.50,25.00,,25.00,,-10.00,-22.22,-10.00,,22.22,85.71,22.22,33.33,-9.09,-38.46,-18.18,-25.00,-20.00,-12.50,-33.33,-22.22,-25.00,-42.86,-83.33,-114.29,-116.67
CSP_sy,,42.86,28.00,,,20.31,,-29.03,-13.64,-14.29,-6.67,-15.15,,-6.06,-25.71,-42.86,,-22.58,-19.23,25.00,25.00,27.08,66.67,42.50,,-18.03,,-40.35,-33.33,-12.00,,,5.56,,11.11,29.41,47.37,22.73,20.00,,3.57,-12.96,4.17,31.82,-10.34,-2.13,-30.00,-36.21
CSP_qq,,,,,-14.29,33.33,,12.50,11.11,,50.00,-26.67,-9.09,-10.00,,33.33,-16.67,,-20.00,,12.50,-11.11,12.50,11.11,-10.00,11.11,-10.00,,-22.22,28.57,,22.22,18.18,-15.38,9.09,-16.67,-20.00,12.50,,-11.11,-12.50,-14.29,16.67,-14.29,-33.33,-75.00,-200.00,
CSP_sq,,,,,-5.38,-12.50,,-12.00,15.15,,6.06,-20.00,-3.57,14.81,,-38.46,,,-12.50,,,52.50,14.75,-18.57,-5.26,-7.41,-26.00,,5.88,22.22,,-5.56,11.76,15.79,-9.09,10.00,27.27,-3.57,,-8.33,31.82,-18.97,6.38,16.00,-10.34,-11.54,-23.91,
