,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMO_sq,,,,,-8.71,-0.71,4.59,0.71,1.40,-2.28,-6.90,-0.38,-0.37,-2.92,6.83,-2.66,5.02,-1.18,-4.56,0.03,1.32,-4.23,0.89,0.04,9.28,3.94,3.02,1.24,-4.30,1.30,-0.11,-2.62,5.24,-2.82,-3.03,-8.99,6.96,-8.20,0.14,1.09,1.30,4.33,8.63,3.06,-3.45,-5.63
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-84.35,-21.83,-49.33,,,,-35.16,-33.81,-24.53,-35.21,-32.77,-14.43,32.60,180.49,217.62,173.26,109.77,-4.46,-31.74,-44.38,-69.70,-75.37,-73.65,-15.11,31.72,79.07,76.93,-80.22,-74.65,-76.22,-5.30,311.62,152.73,219.22,-75.92,-94.45,-72.76,-73.84,-23.32,107.47,155.60,189.66,316.04,477.12,-46.78
RMT_sy,,10.65,-40.59,-15.60,,,,-12.59,1.98,-6.83,-19.65,-42.03,-34.25,1.27,31.38,37.22,7.64,5.73,-2.26,10.87,24.20,14.38,11.34,-2.75,-3.75,-3.04,-3.57,-15.67,-4.75,-22.87,-1.76,20.95,-4.79,11.03,-18.55,-17.33,-22.57,-13.80,-20.64,-33.83,-8.96,-3.89,6.25,1.68,1.40,-12.10
RMT_qq,,,,,-12.48,-19.80,-3.33,-4.44,-10.67,-8.56,-17.01,-0.82,13.70,41.71,75.54,12.30,-2.18,8.78,-20.05,-19.76,-20.29,-40.74,-35.01,-14.16,156.78,-8.05,-11.64,-15.19,-71.29,17.82,-17.11,237.76,24.78,-27.66,4.70,-74.52,-71.23,254.93,0.53,-25.31,-22.15,337.28,13.92,7.28,7.99,-59.67
RMT_sq,,,,,-21.90,-19.58,-1.65,41.49,-8.88,-26.52,-15.18,2.09,3.34,13.17,10.05,6.62,-18.94,11.16,1.73,20.94,-9.19,2.37,-0.97,5.64,-10.13,3.13,-1.51,-7.62,1.51,-16.48,25.44,13.72,-20.08,-2.61,-7.98,15.42,-25.15,8.43,-15.28,-3.75,2.97,14.47,-6.34,-7.89,2.68,-0.77
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-5.85,-15.95,-35.12,,,,-13.02,6.41,14.74,-14.44,-19.97,-8.05,23.44,135.93,137.49,97.30,61.37,-14.53,-25.72,-29.37,-51.96,-56.52,-53.91,14.03,51.16,87.89,75.46,-72.68,-65.47,-68.45,15.87,291.32,131.91,180.05,-76.05,-93.78,-67.20,-67.06,-13.65,115.70,137.11,150.91,275.08,436.45,-45.13
RM_sy,,-5.73,-9.61,-10.22,,,,-7.78,-4.76,-12.72,-17.14,-20.91,-11.81,2.75,10.26,29.78,12.68,12.79,11.45,-4.18,-1.14,-0.54,-7.46,-7.96,4.91,0.34,7.22,1.16,-5.70,-5.97,3.16,5.18,15.86,8.83,-10.63,-24.43,-22.26,-23.78,-19.87,-18.07,-20.02,-9.25,-2.08,16.52,16.60,7.72
RM_qq,,,,,-18.56,-10.88,10.32,8.62,-0.35,-3.91,-17.73,1.60,14.49,28.99,57.24,2.27,-4.88,5.50,-16.72,-11.12,-9.55,-28.25,-24.63,-5.78,123.79,-4.88,-6.32,-12.02,-65.15,20.21,-14.40,223.11,17.69,-28.76,3.37,-72.36,-69.42,275.44,3.84,-27.56,-23.62,312.70,9.88,8.29,9.24,-57.79
RM_sq,,,,,-13.94,-3.36,-0.35,11.26,-11.12,-11.44,-5.39,6.19,-0.88,3.18,1.52,24.99,-13.94,3.28,0.32,7.47,-11.21,3.91,-6.66,6.89,1.20,-0.62,-0.26,0.84,-5.66,-0.91,9.42,2.82,3.91,-6.92,-10.14,-13.06,6.91,-8.74,-5.53,-11.11,4.37,3.54,1.94,5.76,4.45,-4.34
COP,125000,154000,136000,156000,189000,199000,188000,198000,228000,249000,301000,288000,248000,221000,155000,142000,136000,119000,128000,135000,135000,152000,146000,119000,91000,97000,102000,116000,202000,149000,143000,63000,57000,82000,87000,224000,649000,145000,126000,126000,144000,55000,56000,62000,61000,119000
COP_yy,,23.20,-11.69,14.71,,,,26.92,20.63,25.13,60.11,45.45,8.77,-11.24,-48.50,-50.69,-45.16,-46.15,-17.42,-4.93,-0.74,27.73,14.06,-11.85,-32.59,-36.18,-30.14,-2.52,121.98,53.61,40.20,-45.69,-71.78,-44.97,-39.16,255.56,1038.60,76.83,44.83,-43.75,-77.81,-62.07,-55.56,-50.79,-57.64,116.36
COP_sy,,5.66,-5.36,7.55,,,,2.63,3.08,1.38,2.83,2.99,-8.55,-1.36,-5.96,-2.90,15.42,10.09,16.10,-4.27,-6.88,-9.17,-2.52,1.79,-5.22,-0.46,-12.07,-0.88,2.75,-2.30,3.92,-9.73,-8.93,7.55,8.02,20.59,10.78,-7.02,-9.61,-8.94,-1.77,-1.42,-1.93,-12.50,-11.71,4.31
COP_qq,,,,,21.15,5.29,-5.53,5.32,15.15,9.21,20.88,-4.32,-13.89,-10.89,-29.86,-8.39,-4.23,-12.50,7.56,5.47,,12.59,-3.95,-18.49,-23.53,6.59,5.15,13.73,74.14,-26.24,-4.03,-55.94,-9.52,43.86,6.10,157.47,189.73,-77.66,-13.10,,14.29,-61.81,1.82,10.71,-1.61,95.08
COP_sq,,,,,-0.44,-3.96,-2.75,10.38,,-5.56,-1.36,10.55,-11.20,1.87,-5.96,14.15,5.56,-2.83,-0.83,-5.88,,-5.22,6.42,-1.72,-4.39,-0.46,-5.99,10.78,-0.88,-5.36,,-3.77,,11.76,0.44,7.42,-8.13,-6.19,-2.36,,-0.89,-5.86,-2.87,-3.45,,11.22
CSP,-67000,59000,42000,67000,100000,127000,125000,131000,144000,143000,155000,101000,57000,59000,61000,63000,68000,65000,73000,80000,76000,70000,12000,-67000,-21000,-13000,5000,26000,46000,0,-77000,-1000,9000,30000,56000,105000,93000,-34000,-96000,-230000,-402000,-83000,-55000,-22000,14000,56000
CSP_yy,,188.06,-28.81,59.52,,,,95.52,44.00,12.60,24.00,-22.90,-60.42,-58.74,-60.65,-37.62,19.30,10.17,19.67,26.98,11.76,7.69,-83.56,-183.75,-127.63,-118.57,-58.33,138.81,319.05,100.00,-1640.00,-103.85,-80.43,,172.73,10600.00,933.33,-213.33,-271.43,-319.05,-532.26,-144.12,42.71,90.43,103.48,167.47
CSP_sy,,40.91,,-29.03,,,,31.82,13.33,24.53,-6.67,5.17,-1.47,16.67,10.71,-11.48,-7.46,-29.87,-16.13,7.41,-3.23,-7.41,26.92,-6.90,-11.67,-8.00,-48.48,-18.52,-9.43,-13.04,,-27.27,-37.50,,50.00,31.25,46.67,-52.38,-109.80,-109.52,-111.36,-135.00,-180.00,-300.00,140.00,371.43
CSP_qq,,,,,49.25,27.00,-1.57,4.80,9.92,-0.69,8.39,-34.84,-43.56,3.51,3.39,3.28,7.94,-4.41,12.31,9.59,-5.00,-7.89,-82.86,-658.33,68.66,38.10,138.46,420.00,76.92,-100.00,,98.70,1000.00,233.33,86.67,87.50,-11.43,-136.56,-182.35,-139.58,-74.78,79.35,33.73,60.00,163.64,300.00
CSP_sq,,,,,36.36,-11.67,13.21,-3.33,17.24,-2.94,-15.15,8.93,9.84,14.93,-19.48,-12.90,14.81,-12.90,-3.70,11.54,3.45,-16.67,32.00,-18.18,-1.85,-13.21,-26.09,29.41,9.09,-16.67,,-5.88,-6.25,40.00,21.43,-17.65,4.76,-54.55,-125.00,20.00,-25.00,-40.00,-100.00,-14.29,112.50,850.00
