,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RZ_sy,,5.22,-25.18,,,11.59,,-16.86,-10.78,-38.24,-40.26,-29.04,-19.70,58.26,-1.31,-18.83,-30.91,-25.16,28.69,22.84,28.97,-16.77,-34.58,-16.48,-25.72,-11.30,-3.49,-14.09,-13.99,-25.03,-16.50,-2.94,21.68,67.10,70.99,38.60,20.67,-2.93,-22.40,1.91,14.33,25.53,31.68,10.72,-22.26,-32.33,-34.93,-29.29
RZ_qq,,,,,-11.93,45.42,57.80,3.13,2044.84,-7.23,-6.61,2.08,-40.95,-17.20,-64.73,-12.73,-17.30,-4.22,53.68,39.24,92.35,6.16,-15.93,-3.74,17.72,18.16,79.96,-10.29,-33.68,-25.29,17.39,-8.23,15.11,-6.94,-30.39,-19.42,-30.49,-34.27,-20.76,-16.34,9.91,-34.23,-61.62,-28.66,14.81,18.74,103.21,744.51
RZ_sq,,,,,-3.92,-15.68,14.03,-10.01,3.12,-41.64,10.30,6.90,16.68,15.03,-31.22,-12.08,-0.68,24.60,18.27,-16.07,4.28,-19.59,-7.04,7.15,-7.26,-3.98,1.15,-4.62,-7.16,-16.30,12.65,10.87,16.39,14.95,15.27,-10.13,1.33,-7.53,-7.85,18.03,13.68,1.53,-3.33,-0.75,-20.19,-11.63,-7.04,7.85
CRZ,8000,8000,7000,6000,7000,5000,3000,3000,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,2000,1000,2000,6000,8000,7000,6000,3000,0
CRZ_yy,,,-12.50,,,-28.57,,-50.00,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,100.00,500.00,300.00,600.00,200.00,-50.00,-100.00
CRZ_sy,,,16.67,,,10.71,,27.27,47.37,51.61,61.54,42.86,,,,,,,,,-20.83,23.08,50.00,20.00,,,,,,,,,,,,,,,,,,-22.73,-26.53,-5.26,27.78,52.94,52.78,44.44
CRZ_qq,,,,,16.67,-28.57,-40.00,,-100.00,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,100.00,-50.00,100.00,200.00,33.33,-12.50,-14.29,-50.00,-100.00
CRZ_sq,,,,,-13.64,63.16,-16.13,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,-22.45,-5.26,-5.56,5.88,,27.78,13.04,5.77,-5.45
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-13.37,34.90,,,-66.08,,-66.15,-29.07,11.11,45.60,79.14,84.13,48.51,22.81,15.06,2.80,-11.65,-16.26,-19.79,-24.92,5.19,14.28,7.01,17.52,-4.86,-7.85,1.82,2.21,9.80,17.55,22.74,35.17,17.25,-1.29,-29.97,-49.65,-46.77,-35.39,0.99,40.79,61.43,47.13,35.34,26.49,25.68,34.04,12.83
RMO_sy,,19.80,-5.01,,,-16.18,,-14.17,2.12,-0.99,-6.26,0.95,-17.85,-8.59,-0.94,3.24,12.83,3.53,-8.08,-6.82,-9.00,-2.49,3.90,-0.79,0.40,-8.13,-3.27,-5.60,-13.90,-7.67,-8.36,-2.82,5.69,8.87,7.55,2.02,1.06,-3.41,-5.15,-3.27,-5.24,-8.46,-5.17,-2.63,2.68,2.39,1.67,3.32
RMO_qq,,,,,-47.93,-20.95,-9.34,-9.27,9.10,23.82,18.79,11.64,12.14,-0.14,-1.76,4.59,0.19,-14.18,-6.89,0.18,-6.21,20.24,1.16,-6.19,3.00,-2.65,-2.02,3.65,3.39,4.58,4.89,8.23,13.86,-9.29,-11.69,-23.22,-18.14,-4.10,7.20,20.00,14.13,9.95,-2.29,10.39,6.66,9.25,4.20,-7.08
RMO_sq,,,,,-1.55,-3.97,-0.71,-8.56,17.14,-6.89,-6.00,-1.54,-4.67,3.60,1.87,2.62,4.18,-4.95,-9.55,4.03,1.74,1.86,-3.62,-0.67,2.96,-6.79,1.47,-3.06,-6.09,-0.06,0.72,2.79,2.14,2.95,-0.50,-2.50,1.18,-1.60,-2.29,-0.57,-0.89,-4.93,1.23,2.08,4.52,-5.21,0.52,3.74
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-67.77,-32.12,,,-48.67,,-66.10,-69.25,-64.71,-56.44,-39.09,-19.40,-29.90,-40.91,-43.85,-50.39,-45.78,-37.36,-34.46,-23.12,-14.32,-10.30,-18.83,-27.24,-29.09,-32.03,-24.37,-16.66,-13.02,-3.87,1.91,9.13,-4.71,-9.17,-15.65,-34.70,-33.89,-37.00,-35.66,-10.81,17.61,35.86,54.18,49.15,33.57,28.01,12.78
RMT_sy,,58.11,-1.89,,,-14.10,,0.31,-7.14,-0.74,-14.51,-28.37,-35.23,-41.16,-32.80,-30.18,-11.29,9.11,0.29,11.45,-1.30,-9.29,-8.94,-8.56,-12.20,-13.79,-15.77,-18.72,-11.95,-2.67,4.47,11.75,-8.49,8.69,-5.89,-11.85,8.19,0.37,17.46,15.42,5.27,-12.53,-17.86,-9.12,1.28,25.28,37.68,10.82
RMT_qq,,,,,-20.07,-18.66,-24.18,-31.23,-27.50,-6.64,-6.42,-3.84,-4.06,-18.80,-21.11,-8.62,-15.24,-11.26,-8.87,-4.39,-0.58,-1.09,-4.60,-13.48,-10.88,-3.61,-8.54,-3.74,-1.80,0.61,1.07,2.06,5.15,-12.14,-3.67,-5.22,-18.59,-11.05,-8.21,-3.20,12.85,17.28,6.04,9.85,9.17,5.03,1.63,-3.22
RMT_sq,,,,,5.51,-14.73,9.17,2.12,-2.33,-8.85,-5.97,-14.43,-11.68,-17.19,7.38,-11.09,12.21,1.84,-1.30,-1.19,-0.63,-6.39,-0.93,-0.77,-4.58,-8.09,-3.21,-4.24,3.36,1.59,3.90,2.43,-15.36,20.67,-10.04,-4.05,3.88,11.94,5.28,-5.72,-5.26,-6.99,-1.14,4.32,5.58,15.06,8.65,-16.04
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-23.11,14.64,,,-62.21,,-66.13,-45.32,-24.82,-8.85,11.70,21.18,-2.95,-22.03,-28.01,-37.78,-37.47,-32.31,-31.07,-23.55,-10.27,-5.44,-14.03,-19.88,-25.13,-28.30,-20.59,-14.03,-9.94,-1.10,4.47,12.11,-2.27,-8.21,-17.73,-36.88,-35.65,-36.82,-32.07,-5.82,22.11,37.09,52.06,46.66,32.65,28.62,11.57
RM_sy,,26.15,3.31,,,-13.06,,-15.15,-11.57,-10.23,-9.37,-16.24,-21.34,-19.02,-18.39,-10.77,14.47,5.57,3.40,11.04,-9.41,-4.08,-5.09,-5.28,-6.40,-15.37,-8.39,-19.08,-24.28,-5.31,-11.49,4.66,7.30,15.72,17.14,7.21,8.99,-5.87,-4.51,-1.98,1.21,-1.50,0.27,-2.85,-6.98,9.71,4.90,3.18
RM_qq,,,,,-41.60,-20.44,-13.12,-16.10,-5.71,9.39,5.34,2.81,2.29,-12.40,-15.38,-5.07,-11.59,-11.97,-8.39,-3.33,-1.94,3.32,-3.46,-12.11,-8.61,-3.45,-7.54,-2.66,-1.07,1.15,1.53,2.82,6.16,-11.82,-4.64,-7.84,-18.56,-10.10,-6.36,-0.91,12.91,16.55,5.12,9.91,8.91,5.42,1.93,-4.66
RM_sq,,,,,1.14,-7.87,-4.25,-4.89,5.40,-6.48,-3.34,-12.09,-1.03,-3.71,-2.58,-3.89,26.97,-11.20,-4.59,3.22,3.59,-5.98,-5.59,3.02,2.37,-14.99,2.19,-9.00,-4.21,6.31,-4.48,7.60,-1.79,14.65,-3.31,-1.52,-0.17,-0.97,-1.92,1.08,3.08,-3.62,-0.15,-2.07,-1.30,13.67,-4.53,-3.68
COP,65000,65000,57000,71000,91000,105000,117000,110000,,,,,,,56000,57000,61000,100000,106000,113000,,,,,,,,,,,,,,,,,112000,120000,112000,98000,73000,68000,79000,81000,81000,70000,58000,
COP_yy,,,-12.31,,,84.21,,54.93,,,,,,,,,,,89.29,98.25,,,,,,,,,,,,,,,,,,,,,-34.82,-43.33,-29.46,-17.35,10.96,2.94,-26.58,
COP_sy,,,,,,11.79,,8.84,,,,,,,,,,,-3.65,3.91,,,,,,,,,,,,,,,,,,,,,-7.39,-3.79,-2.68,9.31,22.69,7.09,10.24,
COP_qq,,,,,28.17,15.38,11.43,-5.98,,,,,,,,1.79,7.02,63.93,6.00,6.60,,,,,,,,,,,,,,,,,,7.14,-6.67,-12.50,-25.51,-6.85,16.18,2.53,,-13.58,-17.14,
COP_sq,,,,,3.26,6.76,-1.27,,,,,,,,,-6.57,,5.47,-2.22,0.76,,,,,,,,,,,,,,,,,,2.72,-1.14,-5.36,-3.64,6.72,,6.30,,-6.85,2.94,
CSP,-20000,-35000,-8000,-5000,3000,21000,45000,44000,,,,,,,-27000,-52000,-76000,-42000,-26000,3000,,,,,,,,,,,,,,,,,-237000,-261000,-277000,-238000,-208000,-180000,-168000,-168000,-154000,-148000,-158000,
CSP_yy,,-75.00,77.14,,,362.50,,980.00,,,,,,,,,,,3.70,105.77,,,,,,,,,,,,,,,,,,,,,12.24,31.03,39.35,29.41,25.96,17.78,5.95,
CSP_sy,,95.65,-100.00,,,225.00,,188.89,,,,,,,,,,,-42.11,-20.00,,,,,,,,,,,,,,,,,,,,,-57.89,-112.50,-233.33,-50.00,-75.00,-650.00,-50.00,
CSP_qq,,,,,160.00,600.00,114.29,-2.22,,,,,,,,-92.59,-46.15,44.74,38.10,111.54,,,,,,,,,,,,,,,,,,-10.13,-6.13,14.08,12.61,13.46,6.67,,8.33,3.90,-6.76,
CSP_sq,,,,,-44.44,138.46,-220.00,233.33,,,,,,,,5.26,-5.00,-18.42,-29.03,45.45,,,,,,,,,,,,,,,,,,-15.79,-43.75,-11.11,,-125.00,-500.00,,-50.00,-850.00,-20.00,
