,2004/Q4,2005/Q4,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RZ_sq,,,,2.97,13.17,2.64,-3.41,8.54,-13.04,-9.67,1.61,-1.20,-20.44,-0.29,2.30,-6.74,-1.69,16.17,10.51,21.84,-22.36,-12.26,-7.80,-7.87,8.15,-4.16,-1.97,2.76,17.26,-10.38,13.15,-3.75,-4.79,1.40,6.19,14.82,11.13,8.11,-3.18,-36.39,30.96,15.54,2.79,5.02,-5.07,6.41,3.93,-5.76,-5.87,12.51,-7.59
CRZ,45000,254000,137000,115000,121000,121000,132000,103000,108000,106000,107000,106000,107000,106000,92000,86000,81000,77000,77000,76000,76000,80000,82000,102000,79000,76000,78000,62000,78000,83000,79000,82000,90000,86000,86000,92000,86000,86000,92000,93000,90000,89000,84000,81000,81000,78000,76000,72000,68000,65000,63000
CRZ_yy,12.50,464.44,,,-52.36,,-3.65,-10.43,-10.74,-12.40,-18.94,2.91,-0.93,,-14.02,-18.87,-24.30,-27.36,-16.30,-11.63,-6.17,3.90,6.49,34.21,3.95,-5.00,-4.88,-39.22,-1.27,9.21,1.28,32.26,15.38,3.61,8.86,12.20,-4.44,,6.98,1.09,4.65,3.49,-8.70,-12.90,-10.00,-12.36,-9.52,-11.11,-16.05,-16.67,-17.11
CRZ_sy,-18.52,20.45,,,-7.55,,-13.04,-17.12,7.14,29.79,19.00,29.35,39.05,,19.33,27.73,6.16,-8.22,-14.08,-32.24,-17.42,8.96,30.33,67.96,23.44,14.38,6.92,-4.05,-11.39,-5.99,-17.06,-13.25,7.14,-5.73,-0.71,-15.28,-26.67,,-25.71,36.07,14.55,7.84,3.85,-38.55,-15.87,-9.09,-11.11,,2.83,-3.00,9.38
CRZ_qq,,,,-16.06,5.22,,9.09,-21.97,4.85,-1.85,0.94,-0.93,0.94,-0.93,-13.21,-6.52,-5.81,-4.94,,-1.30,,5.26,2.50,24.39,-22.55,-3.80,2.63,-20.51,25.81,6.41,-4.82,3.80,9.76,-4.44,,6.98,-6.52,,6.98,1.09,-3.23,-1.11,-5.62,-3.57,,-3.70,-2.56,-5.26,-5.56,-4.41,-3.08
CRZ_sq,,,,-3.48,-11.71,,6.38,-8.00,14.13,16.19,-2.46,,22.69,,-2.74,7.04,1.97,-13.55,,-15.57,,14.06,8.90,8.81,-8.67,5.70,1.80,-2.35,-15.66,12.14,-10.19,2.13,4.17,-1.33,,-12.86,-9.84,,1.96,59.62,-24.10,-12.70,-1.82,-5.56,,-5.66,-4.00,6.25,6.86,-11.01,8.25
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,-2.69,-52.09,,,4.28,,8.07,18.60,40.27,31.41,30.83,2.95,7.58,12.66,20.20,26.30,29.10,25.13,13.77,11.63,6.76,0.29,-0.04,-21.07,-2.33,6.71,5.68,59.06,5.95,-3.81,1.75,-22.22,-13.95,-8.44,-12.15,-6.76,10.26,9.72,5.29,6.54,1.31,0.33,8.93,11.15,9.04,13.28,9.54,9.09,13.23,11.80,13.74
RMO_sy,-18.26,14.53,,,-3.89,,-19.15,-19.24,-24.83,-30.73,3.95,5.79,11.08,22.49,15.72,11.86,-8.92,-6.67,-10.99,2.64,14.96,-12.81,-12.14,-23.33,-10.41,3.26,8.14,-0.56,10.71,-1.66,-2.95,10.42,0.54,10.70,5.86,2.19,-5.92,-2.83,-2.77,-8.56,-0.51,-5.11,-0.80,7.12,-10.57,1.67,13.34,13.20,7.42,8.93,-10.55
RMO_qq,,,,15.95,-16.67,8.00,3.57,27.25,-1.45,1.18,3.10,0.13,2.98,5.96,10.00,5.22,5.27,2.70,0.01,3.25,0.68,-3.53,-0.31,-18.48,24.59,5.39,-1.27,22.69,-17.01,-4.32,4.44,-6.21,-8.18,1.81,0.20,-0.45,8.57,1.31,-3.84,0.73,3.23,0.34,4.40,2.79,1.27,4.24,0.95,2.37,5.11,2.92,2.71
RMO_sq,,,,1.06,-0.13,12.04,-28.51,0.95,-7.04,3.25,7.29,2.74,-2.40,13.86,1.37,-0.69,-20.53,16.67,-3.33,14.52,-10.99,-11.52,-2.58,-0.07,4.01,1.98,2.03,-8.12,15.79,-9.41,0.69,4.55,5.43,-0.25,-3.71,0.92,-2.94,3.02,-3.66,-5.09,5.61,-1.75,0.72,2.49,-11.83,11.70,12.28,2.37,-16.33,13.26,-7.79
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-35.95,-32.91,,,35.33,,-19.25,-11.39,-16.58,-25.98,-5.71,-25.80,-10.63,0.50,12.09,17.78,29.75,34.00,22.99,20.69,16.18,14.41,23.07,-2.83,23.42,23.35,12.27,68.97,10.37,2.51,4.22,-19.96,-24.52,-26.82,-31.08,-32.09,-6.59,5.75,12.11,26.24,14.32,6.86,8.65,7.15,9.76,15.98,15.04,15.22,14.95,12.44,13.04
RMT_sy,-24.01,29.36,,,-25.44,,-15.60,-8.62,-1.76,6.33,6.86,-1.10,-2.52,-3.33,-0.94,2.10,-1.05,5.05,6.76,9.02,-2.85,-12.60,-15.06,-15.42,0.43,-4.69,-19.58,-17.92,2.35,6.86,25.96,22.23,-3.25,-1.61,4.65,-2.26,6.72,-0.64,2.67,14.81,11.54,18.49,5.01,-4.79,-13.97,-10.64,-5.03,3.25,8.50,-5.13,-9.32
RMT_qq,,,,15.95,-12.85,2.78,-22.26,27.24,-17.96,-8.80,-0.96,0.13,-1.18,2.55,10.46,5.22,8.86,5.91,1.39,3.25,4.79,4.30,9.07,-18.48,33.10,4.23,-0.73,22.70,-13.06,-3.19,0.92,-5.77,-18.02,-6.15,-4.95,-7.14,12.77,6.25,0.77,4.57,2.12,-0.69,2.46,3.12,4.61,4.93,1.64,3.28,4.36,2.64,2.17
RMT_sq,,,,-2.92,-7.42,-2.17,-4.02,5.11,-0.47,5.89,-3.54,-2.72,-1.89,5.01,-1.16,0.26,-4.91,11.48,0.46,2.38,-15.26,0.29,-2.37,1.94,0.62,-4.83,-17.62,4.05,25.48,-0.64,-2.90,0.96,-0.68,1.04,3.28,-5.70,8.44,-5.93,6.72,5.46,5.35,-0.07,-5.43,-4.38,-4.81,3.80,0.51,3.95,0.04,-9.23,-3.93
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-19.16,-46.92,,,19.25,,-1.35,8.26,13.46,3.37,13.25,-10.88,-1.25,6.69,14.86,20.66,28.24,29.74,20.33,18.08,13.23,7.87,10.54,-12.72,9.04,8.84,-1.32,48.52,-2.22,-1.24,7.40,-16.74,-14.52,-17.60,-17.91,-17.06,5.95,13.00,9.00,16.26,7.77,3.62,8.86,9.36,9.27,14.19,11.28,11.09,13.57,12.03,14.23
RM_sy,-23.63,15.67,,,-7.79,,-14.85,3.43,-6.33,-2.06,-0.38,-12.97,-3.49,10.26,4.75,2.03,-6.78,-11.79,-3.71,6.79,7.72,-12.03,-19.29,-22.10,-9.93,-8.41,5.91,-1.75,7.23,9.89,0.12,8.00,-3.72,-1.50,3.92,0.80,9.69,10.71,4.75,2.56,-8.02,-2.71,-4.62,-1.18,-5.70,-7.39,3.03,-2.64,5.41,4.05,-0.92
RM_qq,,,,15.95,-13.20,5.65,-7.23,27.25,-9.03,-3.75,1.64,0.14,0.80,3.99,9.42,5.21,7.14,5.20,1.47,3.24,2.74,0.22,3.99,-18.48,28.35,0.04,-5.72,22.70,-15.50,1.04,2.52,-4.89,-13.24,-2.60,2.14,-3.91,10.83,3.89,-1.48,2.49,2.74,-0.12,3.51,2.95,2.66,4.38,0.87,2.78,4.95,2.97,2.85
RM_sq,,,,-7.07,-4.98,1.55,-5.05,12.88,-13.94,6.18,-3.42,-1.39,-4.56,21.31,-8.25,-3.95,-12.81,14.79,0.16,6.53,-12.05,-6.25,-8.11,2.81,1.69,-4.67,6.26,-4.63,11.00,-2.30,-3.19,2.87,-1.05,-0.06,2.14,-0.21,7.67,0.87,-3.35,-2.29,-3.44,6.69,-5.24,1.23,-7.85,4.78,5.42,-4.34,-0.23,3.43,0.38
COP,164000,411000,251000,213000,238000,238000,268000,210000,225000,225000,220000,219000,215000,206000,185000,174000,165000,161000,160000,157000,157000,163000,165000,204000,161000,154000,156000,125000,150000,156000,150000,160000,179000,176000,176000,180000,167000,165000,171000,170000,164000,164000,157000,152000,151000,144000,141000,137000,131000,127000,122000
COP_yy,3.14,150.61,,,-42.09,,6.77,-1.41,-5.46,-5.46,-17.91,4.29,-4.44,-8.44,-15.91,-20.55,-23.26,-21.84,-13.51,-9.77,-4.85,1.24,3.12,29.94,2.55,-5.52,-5.45,-38.73,-6.83,1.30,-3.85,28.00,19.33,12.82,17.33,12.50,-6.70,-6.25,-2.84,-5.56,-1.80,-0.61,-8.19,-10.59,-7.93,-12.20,-10.19,-9.87,-13.25,-11.81,-13.48
COP_sy,7.76,-18.00,,,10.24,,-5.65,-16.39,,9.71,-1.28,14.22,6.19,5.31,5.63,1.29,29.58,-2.52,-2.46,-3.39,-22.19,11.21,29.83,31.58,33.06,19.38,-6.47,-11.00,-16.77,-6.17,0.69,-2.62,0.75,-5.19,-4.47,9.23,-2.96,-2.19,-3.60,0.70,10.69,5.97,6.72,-5.94,4.14,-1.41,-8.39,-7.81,-9.27,-10.00,-0.38
COP_qq,,,,-15.14,11.74,,12.61,-21.64,7.14,,-2.22,-0.45,-1.83,-4.19,-10.19,-5.95,-5.17,-2.42,-0.62,-1.88,,3.82,1.23,23.64,-21.08,-4.35,1.30,-19.87,20.00,4.00,-3.85,6.67,11.88,-1.68,,2.27,-7.22,-1.20,3.64,-0.58,-3.53,,-4.27,-3.18,-0.66,-4.64,-2.08,-2.84,-4.38,-3.05,-3.94
COP_sq,,,,-1.61,-7.38,,13.59,-12.82,10.78,,2.21,0.87,3.00,-0.83,2.52,-3.28,31.78,-25.40,2.59,-4.20,,6.61,19.77,-2.91,7.33,-4.35,-6.17,-7.61,0.37,7.84,0.69,-10.65,3.85,1.48,,2.16,-7.75,2.29,,6.72,1.40,,0.70,-5.94,12.27,-7.28,-6.43,-5.34,10.48,-8.03,3.57
CSP,62000,177000,113000,94000,122000,124000,116000,90000,75000,55000,48000,47000,39000,32000,18000,16000,13000,10000,9000,10000,12000,15000,22000,29000,23000,23000,21000,15000,13000,11000,5000,6000,5000,-3000,-7000,-12000,-1000,7000,14000,21000,19000,19000,14000,8000,4000,-1000,-2000,0,10000,19000,24000
CSP_yy,-16.22,185.48,,,-31.07,,2.65,-4.26,-38.52,-55.65,-58.62,-47.78,-48.00,-41.82,-62.50,-65.96,-66.67,-68.75,-50.00,-37.50,-7.69,50.00,144.44,190.00,91.67,53.33,-4.55,-48.28,-43.48,-52.17,-76.19,-60.00,-61.54,-127.27,-240.00,-300.00,-120.00,333.33,300.00,275.00,2000.00,171.43,,-61.90,-78.95,-105.26,-114.29,-100.00,150.00,2000.00,1300.00
CSP_sy,-25.93,-5.00,,,18.42,,-2.04,-51.02,-31.11,26.92,,100.00,9.68,93.94,16.67,41.67,32.35,21.88,10.71,-17.65,55.56,-14.10,29.03,48.21,8.57,-8.96,-1.25,1.20,-18.42,49.18,,-23.81,-16.13,-53.85,-54.43,-18.75,3.85,76.19,105.56,42.31,3.70,-21.62,,-33.78,-3.57,-13.79,-24.59,-14.29,-16.67,-24.00,-19.57
CSP_qq,,,,-16.81,29.79,1.64,-6.45,-22.41,-16.67,-26.67,-12.73,-2.08,-17.02,-17.95,-43.75,-11.11,-18.75,-23.08,-10.00,11.11,20.00,25.00,46.67,31.82,-20.69,,-8.70,-28.57,-13.33,-15.38,-54.55,20.00,-16.67,-160.00,-133.33,-71.43,91.67,800.00,100.00,50.00,-9.52,,-26.32,-42.86,-50.00,-125.00,-100.00,100.00,,90.00,26.32
CSP_sq,,,,,-8.16,-42.22,84.62,-50.00,29.17,6.45,45.45,,-29.17,88.24,-12.50,21.43,-33.82,73.33,-20.51,-9.68,25.00,-4.29,19.40,3.75,-8.43,,29.51,6.33,-26.19,46.77,-13.19,-18.99,-18.75,-19.23,-14.29,44.44,3.85,37.04,,,-24.32,,5.17,-19.67,10.20,-7.41,-8.00,-8.70,,-15.56,-2.63
