,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
RMT_yy,,110.24,31.13,-79.25,,,,-11.87,-4.14,-8.80,-14.63,-14.43,-8.56,-8.18,-0.61,9.07,16.69,16.83,2.74,-5.31,-12.14,-15.98,-9.75,-11.59,-10.73,-7.23,-8.20,5.87,12.57,11.35,12.68,-0.68,-5.49,-1.71,0.09,5.31,9.44,9.12,9.69,10.28,11.65,-2.43,-8.87,-9.44,-15.58,2.52,7.74
RMT_sy,,10.65,-40.59,-15.60,,,,-12.59,1.98,-6.83,-19.65,-42.03,-34.25,1.27,31.38,37.22,7.64,5.73,-2.26,10.87,24.20,14.38,11.34,-2.75,-3.75,-3.04,-3.57,-15.67,-4.75,-22.87,-1.76,20.95,-4.79,11.03,-18.55,-17.33,-22.57,-13.80,-20.64,-33.83,-8.96,-3.89,6.25,1.68,1.40,-12.10,-53.53
RMT_qq,,,,,-16.21,5.30,5.17,-5.02,-8.86,0.18,-1.56,-4.79,-2.61,0.60,6.56,4.48,4.19,0.71,-6.29,-3.71,-3.32,-3.69,0.66,-5.67,-2.38,0.09,-0.39,8.78,3.80,-1.00,0.80,-4.12,-1.23,2.96,2.65,0.89,2.64,2.66,3.19,1.43,3.92,-10.29,-3.62,0.80,-3.14,8.94,1.29
RMT_sq,,,,,-21.90,-19.58,-1.65,41.49,-8.88,-26.52,-15.18,2.09,3.34,13.17,10.05,6.62,-18.94,11.16,1.73,20.94,-9.19,2.37,-0.97,5.64,-10.13,3.13,-1.51,-7.62,1.51,-16.48,25.44,13.72,-20.08,-2.61,-7.98,15.42,-25.15,8.43,-15.28,-3.75,2.97,14.47,-6.34,-7.89,2.68,-0.77,-50.48
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,15.32,11.99,-3.25,,,,0.06,-1.52,-9.86,-15.63,-16.15,-11.13,-10.83,-3.48,5.21,11.99,12.72,-0.87,-6.15,-10.77,-13.11,-5.58,-7.89,-7.08,-4.96,-7.21,4.52,9.87,8.80,9.95,-0.97,-5.63,-2.42,-0.93,3.15,6.89,6.60,7.13,7.34,8.01,0.69,0.31,6.84,6.82,22.19,21.69
RM_sy,,-5.73,-9.61,-10.22,,,,-7.78,-4.76,-12.72,-17.14,-20.91,-11.81,2.75,10.26,29.78,12.68,12.79,11.45,-4.18,-1.14,-0.54,-7.46,-7.96,4.91,0.34,7.22,1.16,-5.70,-5.97,3.16,5.18,15.86,8.83,-10.63,-24.43,-22.26,-23.78,-19.87,-18.07,-20.02,-9.25,-2.08,16.52,16.60,7.72,-18.15
RM_qq,,,,,-7.73,8.52,5.17,-4.99,-9.18,-0.67,-1.55,-5.57,-3.75,-0.33,6.56,2.92,2.45,0.31,-6.28,-2.56,-2.59,-2.31,1.84,-4.94,-1.74,-0.08,-0.58,7.07,3.29,-1.05,0.48,-3.57,-1.57,2.32,2.01,0.40,2.00,2.05,2.52,0.60,2.63,-4.87,2.13,7.15,2.60,8.82,1.72
RM_sq,,,,,-13.94,-3.36,-0.35,11.26,-11.12,-11.44,-5.39,6.19,-0.88,3.18,1.52,24.99,-13.94,3.28,0.32,7.47,-11.21,3.91,-6.66,6.89,1.20,-0.62,-0.26,0.84,-5.66,-0.91,9.42,2.82,3.91,-6.92,-10.14,-13.06,6.91,-8.74,-5.53,-11.11,4.37,3.54,1.94,5.76,4.45,-4.34,-22.54
COP,,198000,106000,95000,108000,91000,87000,86000,87000,86000,89000,86000,85000,83000,78000,75000,73000,75000,80000,79000,80000,79000,80000,85000,84000,80000,74000,75000,75000,75000,77000,74000,75000,76000,74000,72000,68000,66000,64000,66000,68000,73000,74000,71000,71000,66000,64000
COP_yy,,,-46.46,-10.38,,,,-9.47,-19.44,-5.49,2.30,,-2.30,-3.49,-12.36,-12.79,-14.12,-9.64,2.56,5.33,9.59,5.33,,7.59,5.00,1.27,-7.50,-11.76,-10.71,-6.25,4.05,-1.33,,1.33,-3.90,-2.70,-9.33,-13.16,-13.51,-8.33,,10.61,15.62,7.58,4.41,-9.59,-13.51
COP_sy,,,-5.36,7.55,,,,2.63,3.08,1.38,2.83,,-8.55,-1.36,-5.96,-2.90,15.42,10.09,16.10,-4.27,-6.88,-9.17,,1.79,-5.22,-0.46,-12.07,-0.88,2.75,-2.30,3.92,-9.73,,7.55,8.02,20.59,10.78,-7.02,-9.61,-8.94,,-1.42,-1.93,-12.50,-11.71,4.31,-20.20
COP_qq,,,,,13.68,-15.74,-4.40,-1.15,1.16,-1.15,3.49,-3.37,-1.16,-2.35,-6.02,-3.85,-2.67,2.74,6.67,-1.25,1.27,-1.25,1.27,6.25,-1.18,-4.76,-7.50,1.35,,,2.67,-3.90,1.35,1.33,-2.63,-2.70,-5.56,-2.94,-3.03,3.12,3.03,7.35,1.37,-4.05,,-7.04,-3.03
COP_sq,,,,,-0.44,-3.96,-2.75,10.38,,-5.56,-1.36,10.55,-11.20,1.87,-5.96,14.15,5.56,-2.83,-0.83,-5.88,2.68,-5.22,6.42,-1.72,-4.39,-0.46,-5.99,10.78,,,,-3.77,,11.76,0.44,7.42,-8.13,-6.19,-2.36,8.21,-0.89,-5.86,-2.87,-3.45,,11.22,-25.69
CSP,,64000,16000,-34000,37000,34000,33000,36000,36000,37000,39000,35000,32000,28000,26000,22000,21000,23000,25000,29000,30000,31000,36000,42000,43000,40000,34000,29000,29000,29000,30000,30000,31000,32000,31000,29000,25000,23000,20000,22000,24000,4000,-9000,-19000,-26000,-24000,-23000
CSP_yy,,,-75.00,-312.50,,,,205.88,-2.70,8.82,18.18,-2.78,-11.11,-24.32,-33.33,-37.14,-34.38,-17.86,-3.85,31.82,42.86,34.78,44.00,44.83,43.33,29.03,-5.56,-30.95,-32.56,-27.50,-11.76,3.45,6.90,10.34,3.33,-3.33,-19.35,-28.12,-35.48,-24.14,-4.00,-82.61,-145.00,-186.36,-208.33,-700.00,-155.56
CSP_sy,,,,-29.03,,,,31.82,13.33,24.53,-6.67,5.17,-1.47,16.67,10.71,-11.48,-7.46,-29.87,-16.13,7.41,-3.23,-7.41,26.92,-6.90,-11.67,-8.00,-48.48,-18.52,-9.43,-13.04,,-27.27,-37.50,5.00,50.00,31.25,46.67,-52.38,-109.80,-109.52,-111.36,-135.00,-180.00,-300.00,140.00,371.43,-42.86
CSP_qq,,,,,208.82,-8.11,-2.94,9.09,,2.78,5.41,-10.26,-8.57,-12.50,-7.14,-15.38,-4.55,9.52,8.70,16.00,3.45,3.33,16.13,16.67,2.38,-6.98,-15.00,-14.71,,,3.45,,3.33,3.23,-3.12,-6.45,-13.79,-8.00,-13.04,10.00,9.09,-83.33,-325.00,-111.11,-36.84,7.69,4.17
CSP_sq,,,,,36.36,-11.67,13.21,-3.33,,-2.94,-15.15,8.93,9.84,14.93,-19.48,-12.90,14.81,-12.90,-3.70,11.54,3.45,-16.67,32.00,-18.18,-1.85,-13.21,-26.09,29.41,,,-15.00,,-6.25,40.00,21.43,-17.65,4.76,-54.55,-125.00,20.00,-25.00,-40.00,-100.00,-14.29,112.50,850.00,-205.26
