,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
RN_yy,13.41,21.82,,,,-2.45,-2.62,-4.83,-2.39,1.30,2.30,1.45,-0.34,-4.32,-7.57,-5.08,-0.77,0.97,3.43,2.26,1.73,-1.84,-6.24,-7.13,-4.01,-4.02,1.06,-2.64,-9.96,-8.54,-11.87,-7.83,-7.09,-3.73,-0.39,0.04,-0.65,0.21,-1.77,-0.75,0.81,-0.73,2.01,-0.66,-1.19,-0.71,-1.11,0.56,-2.30,3.67,0.71,2.58,2.73
RN_sy,-12.33,18.75,,,,-6.47,7.69,17.12,19.85,-18.68,-13.81,-18.01,-20.60,-2.89,-4.07,10.91,5.04,1.98,0.84,-6.54,1.22,6.97,0.58,-10.17,1.24,-2.28,-0.39,4.16,-7.03,-0.17,-4.75,0.49,3.01,1.26,13.74,22.75,12.75,2.05,-7.77,-14.64,-14.89,-6.73,-2.21,-1.96,7.03,-3.29,-0.11,2.95,0.65,8.22,3.32,2.30,-39.04
RN_qq,,,-0.31,0.91,-0.70,-2.34,-0.49,-1.38,1.85,1.34,0.50,-2.20,0.05,-2.70,-2.91,0.43,4.60,-1.00,-0.54,-0.70,4.05,-4.48,-5.00,-1.64,7.55,-4.49,0.04,-5.25,-0.54,-2.99,-3.61,-0.90,0.26,0.53,-0.26,-0.48,-0.43,1.39,-2.23,0.55,1.13,-0.16,0.47,-2.08,0.59,0.33,0.07,-0.43,-2.27,6.46,-2.80,1.43,-2.12
RN_sq,,,-11.08,-10.37,0.01,17.35,2.38,-2.53,2.34,-20.38,8.52,-7.28,-0.89,-2.62,7.20,7.20,-6.14,-5.46,6.01,-0.64,1.65,-0.09,-0.32,-11.26,14.55,-3.57,1.61,-7.20,2.25,3.55,-3.05,-2.10,4.81,1.79,8.89,5.66,-3.73,-7.87,-1.59,-2.20,-4.01,0.96,3.18,-1.95,4.80,-8.77,6.56,1.05,2.46,-1.91,1.74,0.05,-38.95
CRN,85000,69000,70000,69000,69000,71000,71000,72000,71000,70000,70000,71000,71000,73000,76000,75000,72000,73000,73000,74000,71000,74000,78000,79000,74000,77000,77000,81000,82000,84000,88000,88000,88000,88000,88000,88000,89000,87000,89000,89000,88000,88000,88000,90000,89000,89000,89000,89000,91000,86000,88000,87000,89000
CRN_yy,-11.46,-18.82,,,,2.90,1.43,4.35,2.90,-1.41,-1.41,-1.39,,4.29,8.57,5.63,1.41,,-3.95,-1.33,-1.39,1.37,6.85,6.76,4.23,4.05,-1.28,2.53,10.81,9.09,14.29,8.64,7.32,4.76,,,1.14,-1.14,1.14,1.14,-1.12,1.15,-1.12,1.12,1.14,1.14,1.14,-1.11,2.25,-3.37,-1.12,-2.25,-2.20
CRN_sy,15.09,-16.39,,,,7.84,-7.69,-14.06,-15.62,22.73,14.81,21.82,,2.96,4.84,-8.21,-5.15,,-1.54,4.88,-0.78,-5.88,,11.63,-1.56,1.56,,-4.17,6.35,,4.69,-0.72,-1.49,-0.77,,,-12.12,-2.33,8.47,17.86,17.24,7.14,3.12,1.52,-6.62,3.70,-0.76,-2.99,-0.79,-7.86,-2.29,-3.08,70.63
CRN_qq,,,1.45,-1.43,,2.90,,1.41,-1.39,-1.41,,1.43,,2.82,4.11,-1.32,-4.00,1.39,,1.37,-4.05,4.23,5.41,1.28,-6.33,4.05,,5.19,1.23,2.44,4.76,,,,,,1.14,-2.25,2.30,,-1.12,,,2.27,-1.11,,,,2.25,-5.49,2.33,-1.14,2.30
CRN_sq,,,14.71,9.40,,-14.06,,1.85,-1.82,25.00,,8.06,,2.21,-6.47,-5.38,4.88,5.43,,0.78,-0.78,,,12.50,-12.50,3.17,,7.81,-2.90,-2.99,3.08,,,,,,3.57,8.62,1.59,,3.03,,,1.52,-5.22,,,,-3.08,2.38,-0.78,-1.56,70.63
CPZ,62000,74000,74000,76000,80000,80000,78000,74000,68000,63000,58000,59000,56000,55000,57000,61000,58000,55000,54000,54000,52000,52000,55000,53000,49000,57000,55000,52000,54000,53000,53000,54000,54000,53000,54000,52000,52000,50000,49000,51000,52000,53000,54000,54000,52000,49000,51000,52000,55000,50000,50000,55000,54000
CPZ_yy,-34.74,19.35,,,,8.11,5.41,-2.63,-15.00,-21.25,-25.64,-20.27,-17.65,-12.70,-1.72,3.39,3.57,,-5.26,-11.48,-10.34,-5.45,1.85,-1.85,-5.77,9.62,,-1.89,10.20,-7.02,-3.64,3.85,,,1.89,-3.70,-3.70,-5.66,-9.26,-1.92,,6.00,10.20,5.88,,-7.55,-5.56,-3.70,5.77,2.04,-1.96,5.77,-1.82
CPZ_sy,16.47,-9.09,,,,-3.33,-13.20,-11.11,-15.79,29.89,25.15,10.23,35.00,7.52,-8.41,6.19,-1.39,,6.12,-2.91,-13.62,-19.83,0.96,12.00,4.35,14.74,,-8.93,14.58,-3.21,1.77,8.33,,,,-0.45,6.60,1.90,-2.61,-0.91,,-12.15,-16.52,-5.96,,17.02,13.90,-2.44,-1.51,-9.55,1.41,10.00,37.76
CPZ_qq,,,,2.70,5.26,,-2.50,-5.13,-8.11,-7.35,-7.94,1.72,-5.08,-1.79,3.64,7.02,-4.92,-5.17,-1.82,,-3.70,,5.77,-3.64,-7.55,16.33,-3.51,-5.45,3.85,-1.85,,1.89,,-1.85,1.89,-3.70,,-3.85,-2.00,4.08,1.96,1.92,1.89,,-3.70,-5.77,4.08,1.96,5.77,-9.09,,10.00,-1.82
CPZ_sq,,,,0.51,-4.04,,-1.72,2.92,-9.09,41.25,-5.31,-9.35,11.34,12.50,-19.34,5.10,3.40,11.27,-12.24,,-8.00,,10.53,6.67,-14.29,13.54,3.67,-9.73,7.84,-4.09,,-3.91,,-0.94,9.52,-4.35,,-5.31,4.67,-2.68,-7.34,-6.93,-0.53,,-2.93,10.55,-3.18,-6.10,-2.00,1.53,,1.85,22.73
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,13.49,-5.29,,,,4.92,5.10,18.58,12.49,-0.76,-0.01,-2.96,-1.12,3.32,0.82,0.66,5.20,15.65,19.30,10.53,9.88,-8.03,-20.09,-18.41,-16.23,-10.65,7.70,20.04,14.96,25.33,26.53,14.60,8.30,4.98,-9.48,-8.76,-12.50,-15.56,-6.43,-7.76,-4.32,-2.66,-1.73,-0.33,5.84,6.16,-6.78,-7.05,-15.42,-24.49,-18.53,-20.01,-16.77
RZ_sy,21.98,-16.34,,,,7.75,5.10,15.53,21.78,-6.42,-17.64,-13.36,-21.14,-27.85,-20.36,-19.82,-24.31,-6.48,8.96,17.70,53.78,21.45,-8.27,-23.47,-42.13,-19.39,-11.95,-6.38,4.41,13.20,5.86,22.19,14.45,-7.07,5.14,-1.33,17.70,37.39,46.48,33.56,-26.00,-12.80,-6.81,-1.07,63.32,18.40,9.04,10.25,-1.06,-1.89,3.73,-7.76,9.77
RZ_qq,,,-0.09,-6.78,5.07,7.21,0.08,5.18,-0.32,-5.42,0.84,2.08,1.56,-1.17,-1.61,1.93,6.14,8.64,1.50,-5.56,5.52,-9.07,-11.81,-3.58,8.34,-3.01,6.30,7.46,3.76,5.74,7.32,-2.66,-1.95,2.50,-7.47,-1.88,-5.97,-1.08,2.53,-3.28,-2.47,0.64,3.51,-1.91,3.58,0.94,-9.11,-2.19,-5.76,-9.88,-1.93,-3.96,-1.95
RZ_sq,,,5.23,-12.13,2.97,13.17,2.64,-3.41,8.54,-13.04,-9.67,1.61,-1.20,-20.44,-0.29,2.30,-6.74,-1.69,16.17,10.51,21.84,-22.36,-12.26,-7.80,-7.87,8.15,-4.16,-1.97,2.76,17.26,-10.38,13.15,-3.75,-4.79,1.40,6.19,14.82,11.13,8.11,-3.18,-36.39,30.96,15.54,2.79,5.02,-5.07,6.41,3.93,-5.76,-5.87,12.51,-7.59,12.16
CRZ,48000,50000,50000,54000,51000,48000,48000,45000,46000,48000,48000,47000,46000,47000,47000,47000,44000,40000,40000,42000,40000,44000,50000,52000,48000,49000,46000,43000,41000,39000,37000,38000,38000,37000,40000,41000,44000,44000,43000,45000,46000,45000,44000,45000,43000,43000,47000,48000,51000,57000,58000,60000,61000
CRZ_yy,-11.11,4.17,,,,-4.00,-4.00,-16.67,-9.80,,,4.44,,-2.08,-2.08,,-4.35,-14.89,-14.89,-10.64,-9.09,10.00,25.00,23.81,20.00,11.36,-8.00,-17.31,-14.58,-20.41,-19.57,-11.63,-7.32,-5.13,8.11,7.89,15.79,18.92,7.50,9.76,4.55,2.27,2.33,,-6.52,-4.44,6.82,6.67,18.60,32.56,23.40,25.00,19.61
CRZ_sy,-18.52,20.45,,,,-7.55,-6.00,-13.04,-17.12,,,19.00,,39.05,19.67,,27.73,6.16,-8.22,-14.08,-32.24,-17.42,8.96,30.33,67.96,23.44,14.38,6.92,-4.05,-11.39,-5.99,-17.06,-13.25,7.14,-5.73,-0.71,-15.28,-26.67,-31.08,-25.71,36.07,14.55,7.84,,-38.55,-15.87,-9.09,-11.11,,2.83,-3.00,9.38,-3.92
CRZ_qq,,,,8.00,-5.56,-5.88,,-6.25,2.22,4.35,,-2.08,-2.13,2.17,,,-6.38,-9.09,,5.00,-4.76,10.00,13.64,4.00,-7.69,2.08,-6.12,-6.52,-4.65,-4.88,-5.13,2.70,,-2.63,8.11,2.50,7.32,,-2.27,4.65,2.22,-2.17,-2.22,2.27,-4.44,,9.30,2.13,6.25,11.76,1.75,3.45,1.67
CRZ_sq,,,,15.00,-3.48,-11.71,,6.38,-8.00,14.13,,-2.46,,22.69,,,7.04,1.97,,-8.96,-15.57,24.27,14.06,8.90,8.81,-8.67,5.70,1.80,-2.35,-15.66,12.14,-10.19,,4.17,-1.33,-5.41,-12.86,,-7.27,1.96,59.62,-24.10,-12.70,-1.82,-5.56,,-5.66,-4.00,6.25,6.86,-11.01,8.25,-6.67
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,2.43,15.62,,,,6.78,0.85,1.94,5.32,6.53,7.33,2.83,0.56,-1.68,-8.75,-10.21,-6.67,-7.09,-7.52,-9.55,-10.02,-10.18,-6.23,0.34,3.70,1.31,5.60,6.44,-3.30,-3.17,-10.01,-17.77,-18.95,-16.80,-16.22,-12.24,-13.36,-13.80,-10.74,-11.45,-8.98,-8.60,-6.91,-2.23,4.83,10.42,10.14,7.18,-0.20,2.10,-0.72,-4.31,-5.47
RMO_sy,-18.26,14.53,,,,-3.89,8.68,-19.15,-19.24,-24.83,-30.73,3.95,5.79,11.08,22.49,15.72,11.86,-8.92,-6.67,-10.99,2.64,14.96,-12.81,-12.14,-23.33,-10.41,3.26,8.14,-0.56,10.71,-1.66,-2.95,10.42,0.54,10.70,5.86,2.19,-5.92,-2.83,-2.77,-8.56,-0.51,-5.11,-0.80,7.12,-10.57,1.67,13.34,13.20,7.42,8.93,-10.55,-22.32
RMO_qq,,,6.42,0.96,-0.39,-0.22,0.51,2.05,2.91,0.93,1.26,-2.23,0.64,-1.32,-6.02,-3.79,4.60,-1.76,-6.45,-5.90,4.05,-1.94,-2.34,0.69,7.55,-4.20,1.79,1.50,-2.30,-4.06,-5.40,-7.27,-3.70,-1.52,-4.74,-2.86,-4.93,-2.03,-1.35,-3.63,-2.28,-1.62,0.48,1.21,4.77,3.63,0.23,-1.51,-2.44,6.03,-2.55,-5.07,-3.62
RMO_sq,,,-0.92,-3.90,1.06,-0.13,12.04,-28.51,0.95,-7.04,3.25,7.29,2.74,-2.40,13.86,1.37,-0.69,-20.53,16.67,-3.33,14.52,-10.99,-11.52,-2.58,-0.07,4.01,1.98,2.03,-8.12,15.79,-9.41,0.69,4.55,5.43,-0.25,-3.71,0.92,-2.94,3.02,-3.66,-5.09,5.61,-1.75,0.72,2.49,-11.83,11.70,12.28,2.37,-16.33,13.26,-7.79,-11.10
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-8.96,-32.27,,,,-36.87,-29.64,-24.29,-14.60,-10.36,-8.85,-4.84,-4.27,-3.83,0.04,5.31,9.75,22.24,29.39,30.18,29.50,18.21,9.62,2.60,6.05,2.01,3.08,4.67,-0.92,4.87,4.42,6.56,6.50,6.39,4.91,1.36,-2.91,-5.33,-2.51,-3.10,-2.87,-7.09,-13.20,-16.75,-20.13,-23.45,-29.61,-29.44,-30.89,-23.81,-12.57,-8.47,-0.17
RMT_sy,-24.01,29.36,,,,-25.44,-26.55,-15.60,-8.62,-1.76,6.33,6.86,-1.10,-2.52,-3.33,-0.94,2.10,-1.05,5.05,6.76,9.02,-2.85,-12.60,-15.06,-15.42,0.43,-4.69,-19.58,-17.92,2.35,6.86,25.96,22.23,-3.25,-1.61,4.65,-2.26,6.72,-0.64,2.67,14.81,11.54,18.49,5.01,-4.79,-13.97,-10.64,-5.03,3.25,8.50,-5.13,-9.32,-20.23
RMT_qq,,,-13.84,-12.40,-11.55,-5.45,-3.96,-5.74,-0.23,-0.76,-2.34,-1.60,0.37,-0.30,1.60,3.58,4.60,11.05,7.54,4.21,4.06,1.37,-0.27,-2.47,7.55,-2.49,0.78,-0.97,1.81,3.21,0.35,1.05,1.75,3.10,-1.05,-2.36,-2.54,0.54,1.90,-2.95,-2.31,-3.83,-4.80,-6.92,-6.27,-7.83,-12.47,-6.70,-8.20,1.61,0.45,-2.32,0.12
RMT_sq,,,-0.70,-16.47,-2.92,-7.42,-2.17,-4.02,5.11,-0.47,5.89,-3.54,-2.72,-1.89,5.01,-1.16,0.26,-4.91,11.48,0.46,2.38,-15.26,0.29,-2.37,1.94,0.62,-4.83,-17.62,4.05,25.48,-0.64,-2.90,0.96,-0.68,1.04,3.28,-5.70,8.44,-5.93,6.72,5.46,5.35,-0.07,-5.43,-4.38,-4.81,3.80,0.51,3.95,0.04,-9.23,-3.93,-8.55
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-1.58,-7.43,,,,-19.88,-18.10,-14.85,-7.57,-4.47,-3.33,-2.21,-2.62,-3.09,-3.14,-0.58,3.52,10.27,13.07,11.56,10.98,4.55,1.76,1.28,4.68,1.56,4.26,5.55,-2.01,0.90,-2.94,-6.41,-7.41,-6.50,-6.99,-6.23,-8.75,-10.13,-7.28,-8.00,-6.49,-7.98,-9.59,-8.74,-7.04,-6.68,-11.28,-13.04,-17.61,-12.86,-7.48,-6.65,-2.54
RM_sy,-23.63,15.67,,,,-7.79,-12.24,-14.85,3.43,-6.33,-2.06,-0.38,-12.97,-3.49,10.26,4.75,2.03,-6.78,-11.79,-3.71,6.79,7.72,-12.03,-19.29,-22.10,-9.93,-8.41,5.91,-1.75,7.23,9.89,0.12,8.00,-3.72,-1.50,3.92,0.80,9.69,10.71,4.75,2.56,-8.02,-2.71,-4.62,-1.18,-5.70,-7.39,3.03,-2.64,5.41,4.05,-0.92,-6.94
RM_qq,,,-4.39,-6.64,-7.07,-3.41,-2.27,-2.93,0.88,-0.17,-1.11,-1.81,0.46,-0.66,-1.16,0.79,4.60,5.82,1.35,-0.56,4.06,-0.31,-1.36,-1.03,7.55,-3.28,1.27,0.20,-0.15,-0.40,-2.58,-3.39,-1.22,0.57,-3.09,-2.60,-3.87,-0.96,-0.02,-3.35,-2.29,-2.53,-1.78,-2.43,-0.47,-2.17,-6.61,-4.38,-5.71,3.48,-0.85,-3.52,-1.55
RM_sq,,,6.71,-2.14,-7.07,-4.98,1.55,-5.05,12.88,-13.94,6.18,-3.42,-1.39,-4.56,21.31,-8.25,-3.95,-12.81,14.79,0.16,6.53,-12.05,-6.25,-8.11,2.81,1.69,-4.67,6.26,-4.63,11.00,-2.30,-3.19,2.87,-1.05,-0.06,2.14,-0.21,7.67,0.87,-3.35,-2.29,-3.44,6.69,-5.24,1.23,-7.85,4.78,5.42,-4.34,-0.23,3.43,0.38,-10.16
COP,133000,119000,120000,123000,120000,119000,119000,117000,117000,118000,118000,118000,117000,120000,123000,122000,116000,113000,113000,116000,111000,118000,128000,131000,122000,126000,123000,124000,123000,123000,125000,126000,126000,125000,128000,129000,133000,131000,132000,134000,134000,133000,132000,135000,132000,132000,136000,137000,142000,143000,146000,147000,150000
COP_yy,-11.33,-10.53,,,,,-0.83,-4.88,-2.50,-0.84,-0.84,0.85,,1.69,4.24,3.39,-0.85,-5.83,-8.13,-4.92,-4.31,4.42,13.27,12.93,9.91,6.78,-3.91,-5.34,0.82,-2.38,1.63,1.61,2.44,1.63,2.40,2.38,5.56,4.80,3.12,3.88,0.75,1.53,,0.75,-1.49,-0.75,3.03,1.48,7.58,8.33,7.35,7.30,5.63
COP_sy,7.76,-18.00,,,,,-14.17,-5.65,-16.39,,9.71,-1.28,,6.19,5.31,5.63,1.29,29.58,-2.52,-2.46,-3.39,-22.19,11.21,29.83,31.58,33.06,19.38,-6.47,-11.00,-16.77,-6.17,0.69,-2.62,0.75,-5.19,-4.47,9.23,-2.96,-2.19,-3.60,0.70,10.69,,6.72,-5.94,4.14,-1.41,-8.39,-7.81,-9.27,-10.00,-0.38,26.21
COP_qq,,,0.84,2.50,-2.44,-0.83,,-1.68,,0.85,,,-0.85,2.56,2.50,-0.81,-4.92,-2.59,,2.65,-4.31,6.31,8.47,2.34,-6.87,3.28,-2.38,0.81,-0.81,,1.63,0.80,,-0.79,2.40,0.78,3.10,-1.50,0.76,1.52,,-0.75,-0.75,2.27,-2.22,,3.03,0.74,3.65,0.70,2.10,0.68,2.04
COP_sq,,,17.07,3.33,-1.61,-7.38,,13.59,,10.78,,,0.87,3.00,-0.83,2.52,-3.28,31.78,,2.59,-4.20,6.14,6.61,19.77,-2.91,7.33,-4.35,-6.17,-7.61,,7.84,0.69,,3.85,1.48,1.46,2.16,-7.75,2.29,,,1.40,-2.07,0.70,-5.94,,-7.28,-6.43,-5.34,10.48,-8.03,3.57,19.92
CSP,71000,45000,46000,47000,40000,39000,41000,43000,49000,55000,60000,59000,61000,65000,66000,61000,58000,58000,59000,62000,59000,66000,73000,78000,73000,69000,68000,72000,69000,70000,72000,72000,72000,72000,74000,77000,81000,81000,83000,83000,82000,80000,78000,81000,80000,83000,85000,85000,87000,93000,96000,92000,96000
CSP_yy,29.09,-36.62,,,,-13.33,-10.87,-8.51,22.50,41.03,46.34,37.21,24.49,18.18,10.00,3.39,-4.92,-10.77,-10.61,1.64,1.72,13.79,23.73,25.81,23.73,4.55,-6.85,-7.69,-5.48,1.45,5.88,,4.35,2.86,2.78,6.94,12.50,12.50,12.16,7.79,1.23,-1.23,-6.02,-2.41,-2.44,3.75,8.97,4.94,8.75,12.05,12.94,8.24,10.34
CSP_sy,-25.93,-5.00,,,,18.42,-38.10,-2.04,-51.02,-31.11,26.92,,100.00,9.68,93.94,16.67,41.67,32.35,21.88,10.71,-17.65,55.56,-14.10,29.03,48.21,8.57,-8.96,-1.25,1.20,-18.42,49.18,,-23.81,-16.13,-53.85,-54.43,-18.75,3.85,76.19,105.56,42.31,3.70,-21.62,-17.57,-33.78,-3.57,-13.79,-24.59,-14.29,-16.67,-24.00,-19.57,2.38
CSP_qq,,,2.22,2.17,-14.89,-2.50,5.13,4.88,13.95,12.24,9.09,-1.67,3.39,6.56,1.54,-7.58,-4.92,,1.72,5.08,-4.84,11.86,10.61,6.85,-6.41,-5.48,-1.45,5.88,-4.17,1.45,2.86,,,,2.78,4.05,5.19,,2.47,,-1.20,-2.44,-2.50,3.85,-1.23,3.75,2.41,,2.35,6.90,3.23,-4.17,4.35
CSP_sq,,,10.53,16.67,,-8.16,-42.22,84.62,-50.00,29.17,6.45,45.45,,-29.17,88.24,-12.50,21.43,,73.33,-20.51,-9.68,25.00,-4.29,19.40,3.75,-8.43,-19.74,29.51,6.33,-26.19,46.77,,,,-19.23,-14.29,44.44,,37.04,,,-24.32,3.57,5.17,-19.67,10.20,-7.41,,-8.70,7.14,-15.56,-2.63,16.22
